"ITAG"	"logFC"	"logCPM"	"PValue"	"SGN_annotation"	"AGI"	"symbol"	"gene_name"	"X..identity"	"alignment.length"	"e.value"	"bit.score"	"percent.query.align"
"Solyc02g062620.2.1"	1.85733835181682	8.45074769041619	0.0127018367751215	"Nuclear cap-binding protein subunit 2 (AHRD V1 **** B6SNB6_MAIZE); contains Interpro domain(s)  IPR012677  Nucleotide-binding, alpha-beta plait "	"AT5G44200"	"ATCBP20"	"Encodes a nuclear cap-binding protein that forms a heterodimeric complex with ABH1 (ATCBP80) and is likely to participate in RNA metabolism. Its mRNA is ubiquitously expressed."	71.97	239	1e-77	286	91.47286822
"Solyc02g062680.2.1"	-1.88567813049564	4.08028893603274	0.0206648716600765	"Anaphase-promoting complex subunit 10 family (AHRD V1 ***- D7LBA6_ARALY); contains Interpro domain(s)  IPR016901  Anaphase-promoting complex, subunit 10, subgroup "	"AT2G18290"	"APC10"	"anaphase-promoting complex, subunit 10 family / APC10 family; Identical to Anaphase-promoting complex subunit 10 (APC10) (Cyclosome subunit 10) [Arabidopsis Thaliana] (GB:Q9ZPW2;GB:Q8LBL8); similar to Os05g0579800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001056422.1); similar to 10A19I.10 [Oryza sativa (japonica cultivar-group)] (GB:AAD39595.1); similar to putative anaphase promoting complex subunit 10 [Oryza sativa (japonica cultivar-group)] (GB:AAU10698.1); contains InterPro domain Anaphase-promoting complex subunit 10; (InterPro:IPR004939); contains InterPro domain Galactose-binding like; (InterPro:IPR008979)"	85.08	181	9e-80	292	93.75
"Solyc02g062700.2.1"	-2.36410138202602	6.22952800875058	0.00163261647801882	"26S protease regulatory subunit 6A (AHRD V1 *--- PRS6A_YEAST); contains Interpro domain(s)  IPR003959  ATPase, AAA-type, core "	"AT2G18330"	NA	"AAA-type ATPase family protein; similar to AAA-type ATPase family protein [Arabidopsis thaliana] (TAIR:AT4G36580.1); similar to AAA-type ATPase family protein [Arabidopsis thaliana] (TAIR:AT5G16930.1); similar to ATPase [Arabidopsis thaliana] (TAIR:AT3G03060.1); similar to Os02g0697600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047821.1); similar to Os02g0706500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047871.1); similar to putative AAA-type ATPase [Oryza sativa (japonica cultivar-group)] (GB:AAL87170.1); contains InterPro domain AAA-protein subdomain; (InterPro:IPR003960); contains InterPro domain AAA ATPase; (InterPro:IPR003593); contains InterPro domain CbxX/CfqX; (InterPro:IPR000641); contains InterPro domain AAA ATPase, central region; (InterPro:IPR003959)"	81.45	566	0	889	87.36349454
"Solyc02g062910.1.1"	-2.18248233920433	6.72953767056885	0.00394825475160131	"Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7MBF2_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat "	"AT4G36680"	NA	"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT2G18520.1); similar to BAC19.8 [Lycopersicon esculentum] (GB:AAG01123.1); similar to Os08g0499800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062150.1); similar to Os02g0633200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047508.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)"	61.24	356	7e-126	447	84.89208633
"Solyc02g063150.2.1"	1.91850509741671	7.92584757378799	0.0104257287255234	"Ribulose bisphosphate carboxylase small chain (AHRD V1 ***- Q84QE5_TOBAC); contains Interpro domain(s)  IPR000894  Ribulose bisphosphate carboxylase, small chain "	"AT5G38420"	NA	"ribulose bisphosphate carboxylase small chain 2B / RuBisCO small subunit 2B (RBCS-2B) (ATS2B); Identical to Ribulose bisphosphate carboxylase small chain 2B, chloroplast precursor (EC 4.1.1.39) (RuBisCO small subunit 2B) (RBCS-2B) [Arabidopsis Thaliana] (GB:P10797;GB:Q9FF20); similar to ribulose bisphosphate carboxylase small chain 1B / RuBisCO small subunit 1B (RBCS-1B) (ATS1B) [Arabidopsis thaliana] (TAIR:AT5G38430.1); similar to Ribulose bisphosphate carboxylase small chain F1, chloroplast precursor (RuBisCO small subunit F1) (GB:P27985); contains InterPro domain Ribulose bisphosphate carboxylase, small chain; (InterPro:IPR000894)"	75	164	5e-74	273	89.56043956
"Solyc02g063450.2.1"	1.45403293794064	7.66851340873504	0.0489530472544505	"Hypothetical YFW family protein 5 (AHRD V1 *--- Q5AP84_CANAL); contains Interpro domain(s)  IPR009836  Protein of unknown function DUF1399 "	"AT4G37900"	NA	"glycine-rich protein; similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G22660.2); similar to Protein of unknown function DUF1399 [Medicago truncatula] (GB:ABE84186.1); contains InterPro domain Protein of unknown function DUF1399; (InterPro:IPR009836)"	54.47	716	0	737	97.12328767
"Solyc02g063490.2.1"	2.4531734606987	4.28944018340372	0.003365347537258	"Malate dehydrogenase (AHRD V1 **** B9S7S1_RICCO); contains Interpro domain(s)  IPR010097  Malate dehydrogenase, NAD-dependent, eukaryotes and gamma proteobacteria "	"AT2G22780"	"PMDH1"	"encodes an peroxisomal NAD-malate dehydrogenase that is involved in fatty acid beta-oxidation through providing NAD to the process of converting fatty acyl CoA to acetyl CoA."	83.71	350	3e-170	594	98.01699717
"Solyc02g063520.2.1"	4.15829038486279	3.46017472799962	0.000182970829036268	"Homeobox-leucine zipper protein 22 (AHRD V1 ***- D7MA03_ARALY); contains Interpro domain(s)  IPR003106  Leucine zipper, homeobox-associated "	"AT4G37790"	"HAT22"	"Encodes homeobox protein HAT22."	52.54	276	2e-60	229	96.83794466
"Solyc02g064640.2.1"	3.08648367536963	7.06940787291373	9.83233653237751e-05	"ADP-RIBOSYLATION FACTOR-like protein (AHRD V1 ***- Q8VY57_ARATH); contains Interpro domain(s)  IPR006688  ADP-ribosylation factor "	"AT3G49870"	"ARLA1C"	"A member of ARF-like GTPase family. A thaliana has 21 members, in two subfamilies, ARF and ARF-like (ARL) GTPases."	93.48	184	1e-99	358	98.91891892
"Solyc02g064670.1.1"	-1.53896719582356	7.13083997926696	0.0339632461796879	"Ribosomal protein L26-like 1 (AHRD V1 ***- B7TJ03_PIG); contains Interpro domain(s)  IPR005756  Ribosomal protein L26, eukaryotic/archaeal "	"AT3G49910"	NA	"60S ribosomal protein L26 (RPL26A); Identical to 60S ribosomal protein L26-1 (RPL26A) [Arabidopsis Thaliana] (GB:P51414;GB:Q9M2W7); similar to 60S ribosomal protein L26 (RPL26B) [Arabidopsis thaliana] (TAIR:AT5G67510.1); similar to 60S ribosomal protein L26 (GB:Q39411); contains InterPro domain Ribosomal protein L24/L26; (InterPro:IPR005825); contains InterPro domain Ribosomal protein L26, eukaryotic and archaeal form; (InterPro:IPR005756); contains InterPro domain KOW (Kyrpides, Ouzounis, Woese) motif; (InterPro:IPR006646); contains InterPro domain Translation protein SH3-like; (InterPro:IPR008991); contains InterPro domain KOW; (InterPro:IPR005824)"	84.25	146	5e-48	186	98.63945578
"Solyc02g065470.1.1"	1.69737543727636	3.94325491004558	0.040195627225732	"Pathogenesis-related protein (AHRD V1 ***- B3TLW3_ELAGV); contains Interpro domain(s)  IPR001283  Allergen V5/Tpx-1 related "	"AT5G66590"	NA	"allergen V5/Tpx-1-related family protein; similar to allergen V5/Tpx-1-related family protein [Arabidopsis thaliana] (TAIR:AT4G25790.1); similar to STS14 protein precursor (GB:Q41495); contains InterPro domain Allergen V5/Tpx-1 related; (InterPro:IPR001283)"	60.28	141	3e-49	191	76.79558011
"Solyc02g065480.2.1"	-5.49894477773251	2.61067137577679	0.0133359722664485	"Ternary complex factor MIP1 (AHRD V1 **-- B6UE27_MAIZE); contains Interpro domain(s)  IPR006869  Protein of unknown function DUF547 "	"AT5G66600"	NA	"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G23700.1); similar to Os03g0769000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051393.1); similar to hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:AAR87323.1); similar to ternary complex factor MIP1, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF99069.1); contains InterPro domain Protein of unknown function DUF547; (InterPro:IPR006869)"	50.98	610	3e-146	515	91.83359014
"Solyc02g065560.1.1"	-1.78061937973506	3.9045189817899	0.0296684108311508	"Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7LGC7_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat "	"AT2G33680"	NA	"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT2G13600.1); similar to Os01g0374200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001043072.1); similar to PPR986-12 [Physcomitrella patens] (GB:BAD67155.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)"	57.64	694	0	828	95.84487535
"Solyc02g065680.2.1"	1.9625926745516	5.41540620714101	0.0151805720350112	"Amino acid transporter (AHRD V1 ***- B9N1V7_POPTR); contains Interpro domain(s)  IPR013057  Amino acid transporter, transmembrane "	"AT3G30390"	NA	"amino acid transporter family protein; similar to amino acid transporter family protein [Arabidopsis thaliana] (TAIR:AT5G38820.1); similar to Os06g0633800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001058132.1); similar to putative N system amino acids transporter NAT-1 [Oryza sativa (japonica cultivar-group)] (GB:BAD73448.1); similar to Os02g0727100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047994.1); contains InterPro domain Amino acid/polyamine transporter II; (InterPro:IPR002422); contains InterPro domain Amino acid transporter, transmembrane; (InterPro:IPR013057)"	69.52	456	2e-177	618	98.06034483
"Solyc02g067050.2.1"	2.56656164852928	5.11548127518633	0.00186291601016794	"Uncharacterized ACR COG1678 family protein (AHRD V1 **-- B6SSQ6_MAIZE); contains Interpro domain(s)  IPR003774  Protein of unknown function DUF179 "	"AT3G29240"	NA	"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G33780.1); similar to Os10g0330400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001064365.1); similar to Protein of unknown function DUF179 [Medicago truncatula] (GB:ABE94310.1); contains InterPro domain Protein of unknown function DUF179; (InterPro:IPR003774)"	58.73	315	2e-94	342	98.36065574
"Solyc02g067480.2.1"	-1.71270169280237	3.95670643608601	0.0329925216983788	"Pyridine nucleotide-disulfide oxidoreductase (AHRD V1 **-* D3I8P7_9BACT); contains Interpro domain(s)  IPR004792  HI0933-like protein "	"AT5G39940"	NA	"oxidoreductase; similar to putative carbon dioxide concentrating mechanism protein CcmK [Thermosynechococcus elongatus BP-1] (GB:NP_681937.1); contains InterPro domain Pyridine nucleotide-disulphide oxidoreductase, class I; (InterPro:IPR001100); contains InterPro domain HI0933-like protein; (InterPro:IPR004792)"	66.26	409	2e-156	549	83.95061728
"Solyc02g067570.2.1"	1.92314778752807	7.31333455097655	0.0105875172534652	"Paired amphipathic helix protein SIN3 (AHRD V1 *--- B3LJ52_YEAS1); contains Interpro domain(s)  IPR013194  Histone deacetylase interacting "	"AT5G15020"	"SNL2"	"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G01320.1); similar to paired amphipathic helix repeat-containing protein [Arabidopsis thaliana] (TAIR:AT1G70060.1); similar to ATSIN3/SIN3 (Arabidopsis thaliana sin3 homolog) [Arabidopsis thaliana] (TAIR:AT1G24190.1); similar to transcriptional repressor protein-related [Musa balbisiana] (GB:ABF70137.1); similar to paired amphipathic helix repeat-containing protein / transcription regulator-related [Musa acuminata] (GB:ABF70056.1); similar to Paired amphipathic helix [Medicago truncatula] (GB:ABE86951.1); contains InterPro domain Histone deacetylase interacting; (InterPro:IPR013194); contains InterPro domain Paired amphipathic helix; (InterPro:IPR003822)"	55.57	1337	0	1293	96.14529281
"Solyc02g067740.2.1"	-2.01280039177095	3.2387370314557	0.0321717452985563	"Genomic DNA chromosome 3 TAC clone K24A2 (AHRD V1 ***- Q9LIJ1_ARATH)"	"AT3G27930"	NA	"similar to hypothetical protein MtrDRAFT_AC124951g14v1 [Medicago truncatula] (GB:ABE84845.1); similar to Os05g0577800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001056409.1)"	68.34	398	4e-164	574	92.74004684
"Solyc02g067860.2.1"	1.89496664782774	5.12260308834435	0.0161786968980034	"Aldose 1-epimerase family protein (AHRD V1 **** D7M6K2_ARALY); contains Interpro domain(s)  IPR014718  Glycoside hydrolase-type carbohydrate-binding, subgroup "	"AT5G14500"	NA	"aldose 1-epimerase family protein; similar to aldose 1-epimerase family protein [Arabidopsis thaliana] (TAIR:AT3G01590.1); similar to Galactose mutarotase-like [Medicago truncatula] (GB:ABE86317.1); contains InterPro domain Galactose mutarotase-like; (InterPro:IPR011013); contains InterPro domain Aldose 1-epimerase; (InterPro:IPR008183)"	75.41	305	9e-138	486	99.34640523
"Solyc02g068080.2.1"	1.90115972169095	5.36525190243059	0.0162670181711096	"Voltage-gated chloride channel (AHRD V1 **** Q96325_ARATH); contains Interpro domain(s)  IPR002251  Chloride channel plant CLC "	"AT3G27170"	"ATCLC-B"	"member of Anion channel protein family"	79.06	769	0	1032	97.8343949
"Solyc02g068130.2.1"	-2.28699984822569	7.3532123930953	0.00205264962067793	"Mitochondrial import receptor subunit TOM20 (AHRD V1 ***- B3TM32_ELAGV); contains Interpro domain(s)  IPR010547  Plant specific mitochondrial import receptor subunit TOM20 "	"AT3G27080"	"TOM20-3"	"Component of the TOM complex  involved in transport of nuclear-encoded mitochondrial proteins"	58.67	196	2e-59	225	94.63414634
"Solyc02g068590.2.1"	1.84187876512563	6.54891352244482	0.0148022398367168	"Potassium transporter (AHRD V1 **** A9STU4_PHYPA); contains Interpro domain(s)  IPR003855  K+ potassium transporter "	"AT2G35060"	"KUP11"	"potassium transporter"	78.36	795	0	1217	99.62216625
"Solyc02g068640.2.1"	-1.5020627331651	5.3153937402926	0.0363873896171312	"Pyrroline-5-carboxylate reductase (AHRD V1 **** D2DEW0_PHYES); contains Interpro domain(s)  IPR000304  Delta 1-pyrroline-5-carboxylate reductase "	"AT5G14800"	"AT-P5C1"	"Delta 1-pyrroline-5-carboxylate reductase, catalyzes the final step in proline biosynthesis from glutamate and ornithine.In situ hybridization indicated that under normal growth conditions, the highest concentration of P5CR transcripts occurs in the cortical parenchyma, phloem, vascular cambium and pith parenchyma in the vicinity of the protoxylem. Single gene in Arabidopsis."	74.09	274	4e-114	407	98.19494585
"Solyc02g069070.2.1"	-2.32980816439747	4.21217042664179	0.00864071103006616	"Ribonuclease H2 subunit C (AHRD V1 ***- C0H7J5_SALSA); contains Interpro domain(s)  IPR013924  Ribonuclease H2, subunit C "	"AT2G39440"	NA	"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G61280.1); similar to hypothetical protein MtrDRAFT_AC126784g11v2 [Medicago truncatula] (GB:ABE94681.1); contains InterPro domain PIG-P; (InterPro:IPR013717)"	57.14	154	2e-49	191	89.15662651
"Solyc02g069100.2.1"	2.42755213917087	7.51368557130332	0.00149280314479992	"Cathepsin B (AHRD V1 ***- Q1HER6_NICBE); contains Interpro domain(s)  IPR015643  Peptidase C1A, cathepsin B "	"AT1G02305"	NA	"cathepsin B-like cysteine protease, putative; similar to cathepsin B-like cysteine protease, putative [Arabidopsis thaliana] (TAIR:AT1G02300.1); similar to Peptidase C1A, papain; Somatotropin hormone [Medicago truncatula] (GB:ABD32840.1); contains InterPro domain Peptidase, cysteine peptidase active site; (InterPro:IPR000169); contains InterPro domain Peptidase C1A, papain; (InterPro:IPR013128); contains InterPro domain Peptidase C1, propeptide; (InterPro:IPR012599); contains InterPro domain Peptidase C1A, papain C-terminal; (InterPro:IPR000668)"	65.61	346	2e-128	456	96.33802817
"Solyc02g069110.2.1"	1.61915658178525	5.33443338670738	0.035859631677965	"Cathepsin B (AHRD V1 ***- Q1HER6_NICBE); contains Interpro domain(s)  IPR015643  Peptidase C1A, cathepsin B "	"AT1G02305"	NA	"cathepsin B-like cysteine protease, putative; similar to cathepsin B-like cysteine protease, putative [Arabidopsis thaliana] (TAIR:AT1G02300.1); similar to Peptidase C1A, papain; Somatotropin hormone [Medicago truncatula] (GB:ABD32840.1); contains InterPro domain Peptidase, cysteine peptidase active site; (InterPro:IPR000169); contains InterPro domain Peptidase C1A, papain; (InterPro:IPR013128); contains InterPro domain Peptidase C1, propeptide; (InterPro:IPR012599); contains InterPro domain Peptidase C1A, papain C-terminal; (InterPro:IPR000668)"	66.95	351	1e-140	496	98.02816901
"Solyc02g069230.2.1"	1.69294319567576	6.47913663343814	0.0246395452596354	"IBR finger domain-containing protein (AHRD V1 *--- C1GML6_PARBD); contains Interpro domain(s)  IPR002867  Zinc finger, C6HC-type "	"AT4G19670"	NA	"protein binding / zinc ion binding; similar to zinc finger (C3HC4-type RING finger) family protein [Arabidopsis thaliana] (TAIR:AT5G60250.1); similar to Os12g0631200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001067341.1); similar to Zinc finger, RING-type; Zinc finger, C6HC-type [Medicago truncatula] (GB:ABE85921.1); contains InterPro domain Zinc finger, C6HC-type; (InterPro:IPR002867); contains InterPro domain Polynucleotidyl transferase, Ribonuclease H fold; (InterPro:IPR012337); contains InterPro domain Zinc finger, RING-type; (InterPro:IPR001841)"	62.63	479	2e-170	595	86.11111111
"Solyc02g069310.2.1"	1.88049736871228	4.40070015196477	0.0306360623897232	"NPR1-2 protein (Fragment) (AHRD V1 ***- B8XQT6_SOYBN); contains Interpro domain(s)  IPR013069  BTB/POZ "	"AT5G45110"	"ATNPR3"	"Encodes a paralog of NPR1.  Involved in negative regulation of defense responses against bacterial and oomycete pathogens.  npr3 mutants has elevated level of PR1 expression.  Interacts with TGA2, TGA3, TGA5 and TGA6 in yeast two hybrid assays."	58.48	525	6e-164	574	87.62886598
"Solyc02g069340.2.1"	-1.7173102492096	4.74946497265346	0.0220004515770103	"RNA 3&apos-terminal phosphate cyclase-like protein (AHRD V1 ***- Q67XN9_ARATH); contains Interpro domain(s)  IPR016443  RNA 3'-terminal phosphate cyclase-like, eukaryotic "	"AT5G22100"	NA	"RNA cyclase family protein; Identical to Probable RNA 3'-terminal phosphate cyclase-like protein [Arabidopsis Thaliana] (GB:Q9C578); similar to Os03g0833700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051811.1); similar to hypothetical protein DDBDRAFT_0218402 [Dictyostelium discoideum AX4] (GB:XP_640201.1); contains InterPro domain RNA 3'-terminal phosphate cyclase; (InterPro:IPR000228)"	67.47	375	6e-136	480	98.68073879
"Solyc02g069840.2.1"	-1.4928782314198	5.31975587483083	0.0368973518599292	"50S ribosomal protein L20 (AHRD V1 ***- B9GNB5_POPTR); contains Interpro domain(s)  IPR005812  Ribosomal protein L20, bacterial-type "	"AT1G16740"	NA	"ribosomal protein L20 family protein; similar to Os01g0734100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044164.1); similar to 50S ribosomal protein L20 [Ehrlichia canis str. Jake] (GB:YP_302783.1); similar to Os05g0528200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001056116.1); contains InterPro domain Ribosomal protein L20; (InterPro:IPR005813); contains InterPro domain Ribosomal protein L20, bacterial and organelle form; (InterPro:IPR005812)"	82.26	124	4e-58	219	97.61904762
"Solyc02g070570.2.1"	-1.88093029330913	8.0149999053487	0.0107382592050657	"30S ribosomal protein S11 (AHRD V1 ***- RS11_CAUSK); contains Interpro domain(s)  IPR018102  Ribosomal S11, conserved site "	"AT3G11510"	NA	"40S ribosomal protein S14 (RPS14B); Identical to 40S ribosomal protein S14-2 (RPS14B) [Arabidopsis Thaliana] (GB:Q9CAX6); Identical to 40S ribosomal protein S14-1 (RPS14A) [Arabidopsis Thaliana] (GB:Q9SIH0); similar to 40S ribosomal protein S14 (RPS14A) [Arabidopsis thaliana] (TAIR:AT2G36160.1); similar to cytoplasmic ribosomal protein S14 [Brassica napus] (GB:AAO41731.1); contains InterPro domain Ribosomal protein S11; (InterPro:IPR001971)"	92.81	139	4e-64	239	91.39072848
"Solyc02g070640.2.1"	-1.6705557833978	7.08289705813634	0.0253439816122815	"60S ribosomal protein L18a (AHRD V1 ***- D2D962_9ROSI); contains Interpro domain(s)  IPR002670  Ribosomal protein L18ae "	"AT2G34480"	NA	"60S ribosomal protein L18A (RPL18aB); Identical to 60S ribosomal protein L18a-2 (RPL18AB) [Arabidopsis Thaliana] (GB:P51418;GB:O64699); similar to 60S ribosomal protein L18A (RPL18aC) [Arabidopsis thaliana] (TAIR:AT3G14600.1); similar to unknown [Solanum tuberosum] (GB:ABA46783.1); contains InterPro domain Ribosomal L18ae protein; (InterPro:IPR002670)"	91.01	178	1e-94	341	98.88268156
"Solyc02g070650.2.1"	-1.52852191913813	6.67446849994003	0.0415273726569394	"60S ribosomal protein L18a (AHRD V1 ***- D2D962_9ROSI); contains Interpro domain(s)  IPR002670  Ribosomal protein L18ae "	"AT2G34480"	NA	"60S ribosomal protein L18A (RPL18aB); Identical to 60S ribosomal protein L18a-2 (RPL18AB) [Arabidopsis Thaliana] (GB:P51418;GB:O64699); similar to 60S ribosomal protein L18A (RPL18aC) [Arabidopsis thaliana] (TAIR:AT3G14600.1); similar to unknown [Solanum tuberosum] (GB:ABA46783.1); contains InterPro domain Ribosomal L18ae protein; (InterPro:IPR002670)"	91.01	178	1e-94	341	98.88268156
"Solyc02g070680.2.1"	3.21805187481636	6.5353845349889	6.88615971377058e-05	"Chromosome 3 open reading frame 19 ortholog (AHRD V1 *-*- Q0P5K9_BOVIN)"	"AT4G18260"	NA	"cytochrome B561-related; similar to membrane protein, putative [Arabidopsis thaliana] (TAIR:AT2G30890.1); similar to conserved hypothetical protein [Medicago truncatula] (GB:ABE90100.1); contains InterPro domain Cytochrome b561 / ferric reductase transmembrane; (InterPro:IPR006593)"	61.08	203	2e-57	218	93.83886256
"Solyc02g070780.2.1"	-1.617539545013	7.93291962697661	0.0261560061470175	"DNA replication licensing factor MCM3 (AHRD V1 **** Q16NY8_AEDAE); contains Interpro domain(s)  IPR008046  MCM protein 3 "	"AT5G46280"	"MCM3"	"DNA replication licensing factor, putative; Identical to DNA replication licensing factor MCM3 homolog (Minichromosome maintenance protein 3 homolog) (MCM3) [Arabidopsis Thaliana] (GB:Q9FL33;GB:O65400); similar to PRL (PROLIFERA), ATP binding / DNA binding / DNA-dependent ATPase [Arabidopsis thaliana] (TAIR:AT4G02060.1); similar to mini-chromosome maintenance protein MCM3 [Pisum sativum] (GB:AAN73053.2); similar to replication ori (GB:AAD48086.1); similar to MCM; Nucleic acid-binding, OB-fold [Medicago truncatula] (GB:ABE90103.1); contains InterPro domain Nucleic acid-binding, OB-fold; (InterPro:IPR008994); contains InterPro domain MCM protein 3; (InterPro:IPR008046); contains InterPro domain MCM; (InterPro:IPR001208); contains InterPro domain AAA ATPase; (InterPro:IPR003593)"	66.41	780	0	1000	96.57360406
"Solyc02g070940.1.1"	1.69778787116098	8.29576154862292	0.022671211403981	"Chlorophyll a/b binding protein (AHRD V1 **** Q41422_SOLTU); contains Interpro domain(s)  IPR001344  Chlorophyll A-B binding protein "	"AT1G29930"	"AB140"	"Subunit of light-harvesting complex II (LHCII),which absorbs light and transfers energy to the photosynthetic reaction center."	88.76	267	3e-132	467	99.2481203
"Solyc02g070950.1.1"	2.33302737386796	5.79344919492833	0.00323632005475147	"Chlorophyll a/b binding protein (AHRD V1 **** Q41422_SOLTU); contains Interpro domain(s)  IPR001344  Chlorophyll A-B binding protein "	"AT1G29930"	"AB140"	"Subunit of light-harvesting complex II (LHCII),which absorbs light and transfers energy to the photosynthetic reaction center."	88.76	267	3e-132	467	99.2481203
"Solyc02g070970.1.1"	2.03247533131471	6.4074311077831	0.00830534486387753	"Chlorophyll a/b binding protein (AHRD V1 **** Q41422_SOLTU); contains Interpro domain(s)  IPR001344  Chlorophyll A-B binding protein "	"AT1G29930"	"AB140"	"Subunit of light-harvesting complex II (LHCII),which absorbs light and transfers energy to the photosynthetic reaction center."	88.76	267	3e-132	467	99.2481203
"Solyc02g070980.1.1"	2.57811293110547	6.21116197769774	0.00108119214020391	"Chlorophyll a/b binding protein (AHRD V1 **** Q41422_SOLTU); contains Interpro domain(s)  IPR001344  Chlorophyll A-B binding protein "	"AT1G29930"	"AB140"	"Subunit of light-harvesting complex II (LHCII),which absorbs light and transfers energy to the photosynthetic reaction center."	88.85	260	8e-128	452	96.61654135
"Solyc02g070990.1.1"	2.5591888899775	5.4477422608916	0.00154340699053099	"Chlorophyll a/b binding protein (AHRD V1 **** Q41422_SOLTU); contains Interpro domain(s)  IPR001344  Chlorophyll A-B binding protein "	"AT2G34430"	"LHB1B1"	"Photosystem II type I chlorophyll            a/b-binding protein"	89.47	266	2e-132	468	99.2481203
"Solyc02g071000.1.1"	2.60867114411233	5.41336911049551	0.00139315962298	"Chlorophyll a/b binding protein (AHRD V1 **** Q41425_SOLTU); contains Interpro domain(s)  IPR001344  Chlorophyll A-B binding protein "	"AT1G29930"	"AB140"	"Subunit of light-harvesting complex II (LHCII),which absorbs light and transfers energy to the photosynthetic reaction center."	87.27	267	2e-130	461	99.2481203
"Solyc02g071010.1.1"	2.05275736574909	7.95329963035804	0.00641791449469833	"Chlorophyll a/b binding protein (AHRD V1 **** Q41422_SOLTU); contains Interpro domain(s)  IPR001344  Chlorophyll A-B binding protein "	"AT1G29930"	"AB140"	"Subunit of light-harvesting complex II (LHCII),which absorbs light and transfers energy to the photosynthetic reaction center."	88.76	267	3e-132	467	99.2481203
"Solyc02g071030.1.1"	1.56040276746812	8.7772169099609	0.0345639756299528	"Chlorophyll a/b binding protein (AHRD V1 **** Q41422_SOLTU); contains Interpro domain(s)  IPR001344  Chlorophyll A-B binding protein "	"AT1G29930"	"AB140"	"Subunit of light-harvesting complex II (LHCII),which absorbs light and transfers energy to the photosynthetic reaction center."	88.76	267	3e-132	467	99.2481203
"Solyc02g071610.2.1"	1.74028933633188	6.01539932798562	0.0218974796762014	"GDSL esterase/lipase At5g45670 (AHRD V1 ***- GDL82_ARATH); contains Interpro domain(s)  IPR001087  Lipase, GDSL "	"AT5G45670"	NA	"GDSL-motif lipase/hydrolase family protein; similar to GDSL-motif lipase/hydrolase family protein [Arabidopsis thaliana] (TAIR:AT4G18970.1); similar to GDSL-lipase protein [Capsicum annuum] (GB:AAX20033.1); contains InterPro domain Lipolytic enzyme, G-D-S-L; (InterPro:IPR001087)"	76.42	335	7e-154	540	90.76086957
"Solyc02g071620.2.1"	3.36502139488738	3.56095509942214	0.000719922747243636	"GDSL esterase/lipase At1g29670 (AHRD V1 ***- GDL15_ARATH); contains Interpro domain(s)  IPR001087  Lipase, GDSL "	"AT1G29670"	NA	"GDSL-motif lipase/hydrolase family protein; similar to GDSL-motif lipase/hydrolase family protein [Arabidopsis thaliana] (TAIR:AT1G29660.1); similar to GDSL-lipase 1 [Capsicum annuum] (GB:AAZ23955.1); contains InterPro domain Lipolytic enzyme, G-D-S-L; (InterPro:IPR001087)"	73.48	362	3e-154	541	97.81420765
