ITAG	logFC	logCPM	PValue	SGN_annotation	AGI	symbol	gene_name	X..identity	alignment.length	e.value	bit.score	percent.query.align
Solyc02g085610.2.1	-1.598116671	4.516615818	0.029117841	"G-box binding factor (AHRD V1 **** Q43449_SOYBN); contains Interpro domain(s)  IPR011616  bZIP transcription factor, bZIP-1 "	AT4G36730	GBF1	member of a gene family encoding basic leucine zipper proteins (GBFs) which bind the G-box	54.07	270	4.00E-58	221	94.38596491
Solyc11g008710.1.1	-1.59618182	5.801572671	0.026637692	30S ribosomal protein S5 (AHRD V1 *-*- C7R892_KANKD); contains Interpro domain(s)  IPR000851  Ribosomal protein S5 	AT1G64880	NA	"ribosomal protein S5 family protein; similar to ribosomal protein S5 family protein [Arabidopsis thaliana] (TAIR:AT2G33800.1); similar to Ribosomal protein S5, eukaryotic and archaeal form [Medicago truncatula] (GB:ABE85036.1); contains InterPro domain Ribosomal protein S5, bacterial and chloroplast; (InterPro:IPR005712); contains InterPro domain Ribosomal protein S5, C-terminal; (InterPro:IPR005324); contains InterPro domain Ribosomal protein S5; (InterPro:IPR000851)"	64.64	461	2.00E-152	536	89.86083499
Solyc10g006400.2.1	-1.5953248	6.95305828	0.02807446	"Tryptophan synthase beta chain 1 (AHRD V1 **** Q0WUI8_ARATH); contains Interpro domain(s)  IPR006654  Tryptophan synthase, beta chain "	AT4G27070	TSB2	Tryptophan synthase beta. Expressed at low levels in all tissues.	88.86	422	0	779	89.76545842
Solyc06g007200.2.1	-1.594421046	7.75784465	0.029458104	Methionine aminopeptidase (AHRD V1 **-- C5FF46_NANOT); contains Interpro domain(s)  IPR004545  Proliferation-associated protein 1 	AT3G51800	ATEBP1	"putative nuclear DNA-binding protein G2p (AtG2) mRNA,"	77.84	388	5.00E-165	577	98.9769821
Solyc08g077840.2.1	-1.593451089	4.407099444	0.030577301	Cupin 2 conserved barrel domain protein (AHRD V1 **-- D7BFW1_MEISD); contains Interpro domain(s)  IPR014710  RmlC-like jelly roll fold 	AT4G17050	UGLYAH	"transcription factor; similar to protein of unknown function DUF861, cupin_3 [Deinococcus geothermalis DSM 11300] (GB:YP_594116.1); similar to Os07g0495000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001059692.1); contains InterPro domain Cupin, RmlC-type; (InterPro:IPR011051); contains InterPro domain Cupin 2, conserved barrel; (InterPro:IPR013096)"	77.82	284	9.00E-135	476	92.48366013
Solyc01g103040.2.1	-1.593193767	5.745804219	0.027426197	Mitotic checkpoint protein MAD1 (AHRD V1 *-*- A8JF64_CHLRE); contains Interpro domain(s)  IPR008672  Mitotic checkpoint 	AT5G49880	NA	mitotic checkpoint family protein; similar to CIP1 (COP1-INTERACTIVE PROTEIN 1) [Arabidopsis thaliana] (TAIR:AT5G41790.1); similar to Os01g0877300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044973.1); similar to PREDICTED: similar to mitotic checkpoint protein [Gallus gallus] (GB:XP_425231.2); contains InterPro domain Mitotic checkpoint; (InterPro:IPR008672)	63.55	727	0	788	99.58448753
Solyc06g073300.1.1	-1.592588257	9.857130036	0.03001855	60S ribosomal protein L27 (AHRD V1 ***- A5C1Z2_VITVI); contains Interpro domain(s)  IPR001141  Ribosomal protein L27e 	AT4G15000	NA	60S ribosomal protein L27 (RPL27C); Identical to 60S ribosomal protein L27-3 (RPL27C) [Arabidopsis Thaliana] (GB:P51419;GB:O23354); similar to 60S ribosomal protein L27 (RPL27B) [Arabidopsis thaliana] (TAIR:AT3G22230.1); similar to Ribosomal protein L27e; KOW [Medicago truncatula] (GB:ABE87742.1); contains InterPro domain Ribosomal protein L27e; (InterPro:IPR001141)	80.74	135	2.00E-61	230	98.52941176
Solyc04g079440.2.1	-1.591171951	4.070250111	0.043567252	"Serpin (Serine protease inhibitor) (AHRD V1 **-* Q53P13_ORYSJ); contains Interpro domain(s)  IPR015554  Protease inhibitor I4, serpin, plant "	AT1G47710	NA	"serpin, putative / serine protease inhibitor, putative; similar to serpin, putative / serine protease inhibitor, putative [Arabidopsis thaliana] (TAIR:AT3G45220.1); similar to serpin-like protein [Citrus x paradisi] (GB:AAN76362.1); contains InterPro domain Proteinase inhibitor I4, serpin; (InterPro:IPR000215)"	64.54	392	4.00E-141	498	98.97959184
Solyc10g080350.1.1	-1.589160098	8.148239966	0.033253021	"DNA-directed RNA polymerase (AHRD V1 ***- B9SL65_RICCO); contains Interpro domain(s)  IPR015699  DNA-directed RNA pol I, largest subunit "	AT3G57660	NRPA1	Encodes a subunit of RNA polymerase I (aka RNA polymerase A).	54.8	1334	0	1380	77.83075089
Solyc02g085840.2.1	-1.588778494	6.349172213	0.027082836	UV excision repair protein RAD23 (AHRD V1 ***- B6JX15_SCHJY); contains Interpro domain(s)  IPR000626  Ubiquitin 	AT3G02540	RAD23-3	"ubiquitin family protein; Identical to Putative DNA repair protein RAD23-3 (RAD23-like protein 3) (AtRAD23- 3) (RAD23-3) [Arabidopsis Thaliana] (GB:Q84L31;GB:Q9M887); similar to DNA repair protein RAD23, putative [Arabidopsis thaliana] (TAIR:AT5G38470.1); similar to hypothetical protein [Cleome spinosa] (GB:ABD96960.1); contains InterPro domain UBA-like; (InterPro:IPR009060); contains InterPro domain UV excision repair protein Rad23; (InterPro:IPR004806); contains InterPro domain Ubiquitin; (InterPro:IPR000626); contains InterPro domain Heat shock chaperonin-binding; (InterPro:IPR006636); contains InterPro domain Ubiquitin-associated; (InterPro:IPR000449)"	64.57	429	5.00E-139	491	99.48717949
Solyc07g056550.2.1	-1.588111519	6.138956014	0.025301641	Bystin (AHRD V1 ***- B5DGE9_SALSA); contains Interpro domain(s)  IPR007955  Bystin 	AT1G31660	NA	similar to Os09g0352400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062958.1); similar to bystin (51.6 kD)-like [Oryza sativa (japonica cultivar-group)] (GB:BAD29025.1); contains InterPro domain Bystin; (InterPro:IPR007955)	56.93	404	7.00E-118	421	99.2481203
Solyc09g007510.1.1	-1.586924315	5.164570301	0.029737795	Receptor-like kinase (AHRD V1 *-*- A7VM32_MARPO); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase 	AT3G53380	NA	"lectin protein kinase family protein; similar to lectin protein kinase family protein [Arabidopsis thaliana] (TAIR:AT5G03140.1); similar to Protein kinase; Concanavalin A-like lectin/glucanase [Medicago truncatula] (GB:ABE83261.1); similar to Os05g0125200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001054518.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Concanavalin A-like lectin/glucanase, subgroup; (InterPro:IPR013320); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Concanavalin A-like lectin/glucanase; (InterPro:IPR008985); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271); contains InterPro domain Legume lectin, beta domain; (InterPro:IPR001220); contains InterPro domain Legume lectin, alpha; (InterPro:IPR000985)"	69.06	556	0	714	94.66437177
Solyc01g096520.2.1	-1.586460481	6.233669919	0.030445609	"Peptidyl-prolyl cis-trans isomerase (AHRD V1 ***- B9GX77_POPTR); contains Interpro domain(s)  IPR002130  Peptidyl-prolyl cis-trans isomerase, cyclophilin-type "	AT2G38730	NA	"peptidyl-prolyl cis-trans isomerase, putative / cyclophilin, putative / rotamase, putative; similar to peptidyl-prolyl cis-trans isomerase / cyclophilin (CYP2) / rotamase [Arabidopsis thaliana] (TAIR:AT2G21130.1); similar to Peptidyl-prolyl cis-trans isomerase, cyclophilin type [Medicago truncatula] (GB:ABE85500.1); contains InterPro domain Peptidyl-prolyl cis-trans isomerase, cyclophilin type; (InterPro:IPR002130)"	83.07	189	5.00E-92	333	98.42931937
Solyc05g056160.2.1	-1.586058412	8.700097567	0.030239161	"Proteasome subunit beta type (AHRD V1 ***- C6TLJ9_SOYBN); contains Interpro domain(s)  IPR000243  Peptidase T1A, proteasome beta-subunit "	AT3G26340	NA	"20S proteasome beta subunit E, putative; Identical to Proteasome subunit beta type 5-B precursor (EC 3.4.25.1) (20S proteasome beta subunit E-2) (Proteasome epsilon-2 chain) (PBE2) [Arabidopsis Thaliana] (GB:Q9LIP2); similar to PBE1 (20S proteasome beta subunit E1), peptidase [Arabidopsis thaliana] (TAIR:AT1G13060.1); similar to Proteasome subunit beta type 5 precursor (20S proteasome subunit E) (Proteasome epsilon chain) (GB:O24361); contains InterPro domain Peptidase T1A, proteasome beta-subunit; (InterPro:IPR000243); contains InterPro domain 20S proteasome, A and B subunits; (InterPro:IPR001353)"	85.66	258	6.00E-131	463	93.06569343
Solyc10g078930.1.1	-1.584697063	8.921921692	0.032335299	"Activator of heat shock protein ATPase homolog 1 (AHRD V1 **-* D3PJW3_9MAXI); contains Interpro domain(s)  IPR015310  Activator of Hsp90 ATPase, N-terminal "	AT3G12050	NA	Aha1 domain-containing protein; similar to DNA alkylation damage repair protein (ISS) [Ostreococcus tauri] (GB:CAL50217.1); similar to Os08g0464000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001061992.1); contains domain FAMILY NOT NAMED (PTHR13009)	67.5	360	3.00E-141	498	99.43181818
Solyc04g076860.2.1	-1.582477861	6.256093117	0.037511663	"Inter-alpha-trypsin inhibitor heavy chain H2 (AHRD V1 *--- ITIH2_HUMAN); contains Interpro domain(s)  IPR002035  von Willebrand factor, type A "	AT5G49665	NA	"zinc finger (C3HC4-type RING finger) family protein; similar to EDA40 (embryo sac development arrest 40), protein binding / ubiquitin-protein ligase/ zinc ion binding [Arabidopsis thaliana] (TAIR:AT4G37890.2); similar to H0102C09.6 [Oryza sativa (indica cultivar-group)] (GB:CAH67645.1); contains InterPro domain von Willebrand factor, type A; (InterPro:IPR002035); contains InterPro domain Zinc finger, RING-type; (InterPro:IPR001841)"	52.54	788	0	666	99.73368842
Solyc01g097760.2.1	-1.58120063	9.174538585	0.032451798	Ribosomal protein L7a (AHRD V1 ***- A8J567_CHLRE); contains Interpro domain(s)  IPR001921  Ribosomal protein L7A 	AT2G47610	NA	60S ribosomal protein L7A (RPL7aA); Identical to 60S ribosomal protein L7a-1 (RPL7AA) [Arabidopsis Thaliana] (GB:P49692;GB:O22250); similar to 60S ribosomal protein L7A (RPL7aB) [Arabidopsis thaliana] (TAIR:AT3G62870.1); similar to 60S ribosomal protein L7A-like protein [Solanum tuberosum] (GB:ABB72809.1); contains InterPro domain Ribosomal protein L7AE; (InterPro:IPR004037); contains InterPro domain Ribosomal protein L7Ae/L30e/S12e/Gadd45; (InterPro:IPR004038); contains InterPro domain Ribosomal protein L7A; (InterPro:IPR001921)	85.96	235	6.00E-120	426	90.34749035
Solyc04g072660.2.1	-1.580291362	6.592567319	0.02806353	Ribosomal protein L30 (AHRD V1 ***- B3TLP4_ELAGV); contains Interpro domain(s)  IPR000231  Ribosomal protein L30e 	AT1G77940	NA	60S ribosomal protein L30 (RPL30B); Identical to 60S ribosomal protein L30-2 (RPL30B) [Arabidopsis Thaliana] (GB:Q8VZ19;GB:Q9SH07); similar to 60S ribosomal protein L30 (RPL30A) [Arabidopsis thaliana] (TAIR:AT1G36240.1); similar to 60S ribosomal protein L30 (GB:O49884); contains InterPro domain Ribosomal protein L30e; (InterPro:IPR000231); contains InterPro domain Ribosomal protein L7Ae/L30e/S12e/Gadd45; (InterPro:IPR004038)	83.93	112	1.00E-52	201	97.36842105
Solyc01g111590.2.1	-1.57892096	6.041822099	0.035773255	"Histone-binding protein RBBP7 (AHRD V1 **-* B5X3G4_SALSA); contains Interpro domain(s)  IPR020472  G-protein beta WD-40 repeat, region "	AT2G16780	MSI02	Encodes a WD-40 repeat protein similar to yeast MSI1.	71.54	390	2.00E-162	568	94.8019802
Solyc10g080660.1.1	-1.578324969	5.295871794	0.029870533	Eukaryotic translation initiation factor 4E (AHRD V1 ***- A6XJR1_PIG); contains Interpro domain(s)  IPR001040  Eukaryotic translation initiation factor 4E (eIF-4E) 	AT5G18110	NCBP	"NCBP (NOVEL CAP-BINDING PROTEIN); RNA binding / translation initiation factor; Identical to Eukaryotic translation initiation factor 4E type 3 (eIF4E type 3) (eIF-4E type 3) (mRNA cap-binding protein type 3) (Novel cap-binding protein) (nCBP) [Arabidopsis Thaliana] (GB:Q9FK59;GB:O64928); similar to EIF4E (EUKARYOTIC TRANSLATION INITATION FACTOR 4E), RNA binding / translation initiation factor [Arabidopsis thaliana] (TAIR:AT4G18040.1); similar to Eukaryotic translation initiation factor 4E (eIF-4E) [Medicago truncatula] (GB:ABE86407.1); contains InterPro domain Eukaryotic translation initiation factor 4E (eIF-4E); (InterPro:IPR001040)"	72.32	224	3.00E-92	334	98.66071429
Solyc04g076310.2.1	-1.578255933	6.367828069	0.030995269	"Kinesin-like protein (AHRD V1 ***- Q9FME7_ARATH); contains Interpro domain(s)  IPR001752  Kinesin, motor region "	AT5G60930	NA	"chromosome-associated kinesin, putative; similar to KICP-02, microtubule motor [Arabidopsis thaliana] (TAIR:AT3G50240.1); similar to FRA1 (FRAGILE FIBER 1), microtubule motor [Arabidopsis thaliana] (TAIR:AT5G47820.2); similar to Os09g0114500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062580.1); similar to kinesin family member 4A [Xenopus tropicalis] (GB:NP_001006741.1); contains InterPro domain Kinesin, motor region; (InterPro:IPR001752)"	68.97	986	0	1253	95.8041958
Solyc10g055410.1.1	-1.577752043	4.214935817	0.038867687	MYB transcription factor (AHRD V1 **-- B9H191_POPTR); contains Interpro domain(s)  IPR017930  Myb-type HTH DNA-binding domain 	AT4G38620	ATMYB4	Encodes a R2R3 MYB protein which is involved in the response to UV-B.  It functions as a repressor of target gene expression.  One of its target genes encodes cinnamate 4-hydroxylase; mutants accumulate sinapate esters in their leaves.	60.07	288	1.00E-84	309	99.27007299
Solyc11g072010.1.1	-1.573839465	5.496109245	0.029069322	"Aspartokinase/homoserine dehydrogenase (AHRD V1 ***- C1A849_GEMAT); contains Interpro domain(s)  IPR001342  Homoserine dehydrogenase, catalytic "	AT5G21060	NA	homoserine dehydrogenase family protein; similar to AK-HSDH/AK-HSDH II [Arabidopsis thaliana] (TAIR:AT4G19710.2); similar to homoserine dehydrogenase [Glycine max] (GB:AAZ98830.1); contains InterPro domain Homoserine dehydrogenase; (InterPro:IPR001342)	71.73	375	3.00E-137	485	99.20212766
Solyc11g072990.1.1	-1.571796988	5.293166758	0.031007038	Fatty acid elongase 3-ketoacyl-CoA synthase (AHRD V1 **** Q6DUV5_BRANA); contains Interpro domain(s)  IPR012392  Very-long-chain 3-ketoacyl-CoA synthase 	AT1G07720	KCS3	"beta-ketoacyl-CoA synthase family protein; Identical to 3-ketoacyl-CoA synthase 3 (EC 2.3.1.-) (KCS-3) (Very-long-chain fatty acid condensing enzyme 3) (VLCFA condensing enzyme 3) (KCS3) [Arabidopsis Thaliana] (GB:Q9LQP8); similar to beta-ketoacyl-CoA synthase family protein [Arabidopsis thaliana] (TAIR:AT2G28630.1); similar to 3-ketoacyl-CoA synthase 3 (KCS-3) (Very-long-chain fatty acid condensing enzyme 3) (VLCFA condensing enzyme 3) (GB:Q9LQP8); similar to Chalcone and stilbene synthases, N-terminal [Medicago truncatula] (GB:ABE84281.1); similar to Chalcone and stilbene synthases, N-terminal [Medicago truncatula] (GB:ABE80003.1); contains InterPro domain FAE1/Type III polyketide synthase-like protein; (InterPro:IPR013601); contains InterPro domain 3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal; (InterPro:IPR013747); contains InterPro domain Very-long-chain 3-ketoacyl-CoA synthase; (InterPro:IPR012392)"	69.03	465	0	676	96.14561028
Solyc07g008950.2.1	-1.571081023	8.785995783	0.032020949	"Methionyl-tRNA synthetase (AHRD V1 ***- B2W192_PYRTR); contains Interpro domain(s)  IPR015413  Aminoacyl-tRNA synthetase, class I (M) "	AT4G13780	NA	"methionine--tRNA ligase, putative / methionyl-tRNA synthetase, putative / MetRS, putative; Identical to Probable methionyl-tRNA synthetase (EC 6.1.1.10) (Methionine--tRNA ligase) (MetRS) [Arabidopsis Thaliana] (GB:Q9SVN5); similar to tRNA-binding region domain-containing protein [Arabidopsis thaliana] (TAIR:AT2G40660.1); similar to methionyl-tRNA synthetase [Oryza sativa] (GB:AAC99620.1); similar to Aminoacyl-tRNA synthetase, class Ia; Nucleic acid-binding, OB-fold, subgroup [Medicago truncatula] (GB:ABE91897.1); similar to Probable methionyl-tRNA synthetase (Methionine--tRNA ligase) (MetRS) (GB:Q9ZTS1); contains InterPro domain Methionyl-tRNA synthetase, dimer-forming; (InterPro:IPR008224); contains InterPro domain Nucleic acid-binding, OB-fold, subgroup; (InterPro:IPR012340); contains InterPro domain Aminoacyl-tRNA synthetase, class I; (InterPro:IPR001412); contains InterPro domain Nucleic acid-binding, OB-fold; (InterPro:IPR008994); contains InterPro domain t-RNA-binding region; (InterPro:IPR002547); contains InterPro domain Aminoacyl-tRNA synthetase, class 1a, anticodon-binding; (InterPro:IPR009080); contains InterPro domain Methionyl-tRNA synthetase, class Ia; (InterPro:IPR002304)"	78.29	797	0	1264	97.90897909
Solyc05g011990.2.1	-1.570599053	8.164858423	0.036502447	Nucleolar protein 14 (AHRD V1 *--- A8NZ00_COPC7); contains Interpro domain(s)  IPR007276  Nop14-like protein 	AT1G69070	NA	"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G28770.1); similar to unknown protein [Oryza sativa (japonica cultivar-group)] (GB:AAN08225.2); similar to Nop14-like family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF97462.1); similar to Nop14-like protein [Medicago truncatula] (GB:ABE90856.1); contains InterPro domain Nop14-like protein; (InterPro:IPR007276)"	51.59	911	0	679	95.4303932
Solyc11g010730.1.1	-1.568920243	4.781996441	0.03425797	Receptor-like kinase (AHRD V1 ***- A7VM42_MARPO); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase 	AT5G65530	NA	"protein kinase, putative; similar to protein kinase family protein [Arabidopsis thaliana] (TAIR:AT5G10520.1); similar to putative receptor protein kinase PERK1 [Oryza sativa (japonica cultivar-group)] (GB:BAD45880.1); similar to Os06g0663900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001058295.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271)"	64.38	393	8.00E-147	517	77.42574257
Solyc05g052180.2.1	-1.568283637	6.338541769	0.046916616	Translation initiation factor 1a (AHRD V1 *--- Q1HQA3_BOMMO); contains Interpro domain(s)  IPR001253  Translation initiation factor 1A (eIF-1A) 	AT2G40780	NA	"RNA binding / translation initiation factor; similar to F-box protein-related [Arabidopsis thaliana] (TAIR:AT2G40910.1); similar to Os03g0114200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001048742.1); similar to hypothetical protein LOC393440 [Danio rerio] (GB:NP_956762.1); contains InterPro domain Nucleic acid-binding, OB-fold, subgroup; (InterPro:IPR012340); contains InterPro domain Nucleic acid-binding, OB-fold; (InterPro:IPR008994); contains InterPro domain S1, IF1 type; (InterPro:IPR006196); contains InterPro domain Eukaryotic initiation factor 1A (eIF-1A); (InterPro:IPR001253)"	61.84	152	3.00E-46	181	84
Solyc02g082110.2.1	-1.567386054	4.499679732	0.036445771	"Pre-mRNA-splicing factor cwc24 (AHRD V1 **-- B2WLF6_PYRTR); contains Interpro domain(s)  IPR000571  Zinc finger, CCCH-type "	AT1G01350	NA	"zinc finger (CCCH-type/C3HC4-type RING finger) family protein; similar to zinc finger (CCCH-type/C3HC4-type RING finger) family protein [Arabidopsis thaliana] (TAIR:AT5G06420.2); similar to Zinc finger C-x8-C-x5-C-x3-H type (and similar), putative [Medicago truncatula] (GB:ABE91004.1); contains InterPro domain Protein of unknown function DUF537; (InterPro:IPR007491); contains InterPro domain Zinc finger, CCCH-type; (InterPro:IPR000571); contains InterPro domain Zinc finger, RING-type; (InterPro:IPR001841)"	78.98	176	1.00E-80	295	96.15384615
Solyc01g106780.2.1	-1.564084578	8.373676347	0.034222592	Pyruvate kinase (AHRD V1 **** B9GIN5_POPTR); contains Interpro domain(s)  IPR001697  Pyruvate kinase 	AT3G22960	PKP-ALPHA	"pyruvate kinase, putative; similar to pyruvate kinase, putative [Arabidopsis thaliana] (TAIR:AT5G52920.1); similar to Pyruvate kinase isozyme A, chloroplast precursor (GB:Q40545); similar to Pyruvate kinase isozyme A, chloroplast precursor (GB:Q43117); similar to ATP:pyruvate phosphotransferase (GB:AAA33871.1); contains InterPro domain Pyruvate kinase, beta-barrel-like; (InterPro:IPR011037); contains InterPro domain Pyruvate kinase; (InterPro:IPR001697)"	58.93	504	2.00E-170	595	86.63194444
Solyc05g055780.2.1	-1.563922599	4.441888502	0.037578305	Protein recA (AHRD V1 ***- D1KB24_9GAMM); contains Interpro domain(s)  IPR013765  RecA 	AT2G19490	NA	recA family protein; Identical to DNA repair protein recA homolog 3 (Recombinase A homolog 3) [Arabidopsis Thaliana] (GB:Q9ZUP2); similar to recA family protein [Arabidopsis thaliana] (TAIR:AT3G10140.1); similar to Os01g0901200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045109.1); similar to Os11g0302700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001067734.1); similar to putative RecA protein [Oryza sativa (japonica cultivar-group)] (GB:BAB90525.1); contains InterPro domain AAA ATPase; (InterPro:IPR003593); contains InterPro domain RecA bacterial DNA recombination; (InterPro:IPR001553); contains InterPro domain RecA; (InterPro:IPR013765)	71.6	419	1.00E-147	519	98.32935561
Solyc07g065800.2.1	-1.563644673	6.494161366	0.038678791	CWC15 homolog (AHRD V1 *-*- B9EL88_SALSA); contains Interpro domain(s)  IPR006973  Cwf15/Cwc15 cell cycle control protein 	AT3G13200	EMB2769	Cwf15 / Cwc15 cell cycle control family protein; similar to Cwf15/Cwc15 cell cycle control protein [Medicago truncatula] (GB:ABE80889.1); contains InterPro domain Cwf15/Cwc15 cell cycle control protein; (InterPro:IPR006973)	65.81	155	7.00E-29	123	86.44067797
Solyc04g079180.2.1	-1.562560198	6.799357123	0.029552387	Unknown Protein (AHRD V1)	AT1G47420	SDH5	"Identical to Unknown protein At1g47420, mitochondrial precursor [Arabidopsis Thaliana] (GB:Q9SX77); similar to APFI, carbonate dehydratase [Arabidopsis thaliana] (TAIR:AT1G47260.1); similar to unknown [Hordeum vulgare subsp. vulgare] (GB:AAL77110.1)"	72.83	184	4.00E-77	284	75.93360996
Solyc01g102590.2.1	-1.561958478	6.77447721	0.033268784	Eukaryotic translation initiation factor 3 subunit 8-like protein (AHRD V1 *-*- Q9LIL2_ARATH); contains Interpro domain(s)  IPR000717  Proteasome component region PCI 	AT3G56150	ATEIF3C-1	member of eIF3c - eukaryotic initiation factor 3c	67.47	332	2.00E-111	399	80.0486618
Solyc05g056150.2.1	-1.561833162	4.463436383	0.034578938	"1-(5-phosphoribosyl)-5-((5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase (AHRD V1 **** D7G369_ECTSI); contains Interpro domain(s)  IPR011858  Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase, eukaryotic "	AT2G36230	APG10	Encodes a BBMII isomerase involved in histidine  biosynthesis.	79.18	269	2.00E-122	435	85.62300319
Solyc09g010420.2.1	-1.559290411	6.764379619	0.029501031	Arginine biosynthesis bifunctional protein ArgJ (AHRD V1 ***- B4VHU0_9CYAN); contains Interpro domain(s)  IPR002813  Arginine biosynthesis protein ArgJ 	AT2G37500	NA	arginine biosynthesis protein ArgJ family; similar to glutamate N-acetyltransferase [Citrullus lanatus] (GB:BAE46903.1); contains InterPro domain Arginine biosynthesis protein ArgJ; (InterPro:IPR002813)	73.84	474	4.00E-173	604	99.57537155
Solyc11g005880.1.1	-1.555383086	5.020493768	0.029699264	NADH-ubiquinone oxidoreductase kD subunit (AHRD V1 ***- C6H1Q6_AJECH)	AT3G62790	NA	NADH-ubiquinone oxidoreductase-related; similar to NADH-ubiquinone oxidoreductase-related [Arabidopsis thaliana] (TAIR:AT2G47690.1); similar to fiber protein Fb14 [Gossypium barbadense] (GB:AAP34361.1)	87.01	77	1.00E-35	144	89.41176471
Solyc07g009170.2.1	-1.550592264	4.032377407	0.047838467	Nudix hydrolase 24 (AHRD V1 ***- B6TUU0_MAIZE); contains Interpro domain(s)  IPR000086  NUDIX hydrolase domain 	AT5G19460	NUDT20	"ATNUDT20 (Arabidopsis thaliana Nudix hydrolase homolog 20); hydrolase; Identical to Nudix hydrolase 20, chloroplast precursor (EC 3.6.1.-) (AtNUDT20) (NUDT20) [Arabidopsis Thaliana] (GB:Q8VXZ0); similar to ATNUDT24 (Arabidopsis thaliana Nudix hydrolase homolog 24), hydrolase [Arabidopsis thaliana] (TAIR:AT5G19470.1); similar to Os09g0322200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062862.1); similar to Thiamine pyrophosphokinase (ISS) [Ostreococcus tauri] (GB:CAL53731.1); contains InterPro domain NUDIX hydrolase; (InterPro:IPR000086)"	60	335	4.00E-116	414	89.94565217
Solyc03g111390.2.1	-1.548783816	6.846130425	0.032828949	Kelch domain-containing protein 4 (AHRD V1 ***- B2VXE7_PYRTR); contains Interpro domain(s)  IPR015915  Kelch-type beta propeller 	AT5G50310	NA	"kelch repeat-containing protein; similar to kelch repeat-containing protein [Arabidopsis thaliana] (TAIR:AT3G07720.1); similar to Os04g0483600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001053126.1); similar to H0805A05.4 [Oryza sativa (indica cultivar-group)] (GB:CAH67474.1); similar to OSJNBa0081L15.6 [Oryza sativa (japonica cultivar-group)] (GB:CAE03144.2); contains InterPro domain Kelch; (InterPro:IPR011498); contains InterPro domain Galactose oxidase, central; (InterPro:IPR011043); contains InterPro domain Kelch repeat; (InterPro:IPR006652)"	72.67	644	0	827	93.35302806
Solyc03g111640.2.1	-1.548663064	7.447821461	0.031876538	"Eukaryotic translation initiation factor 4 gamma 2 (Fragment) (AHRD V1 *--- A3KQB2_DANRE); contains Interpro domain(s)  IPR003891  Initiation factor eIF-4 gamma, MA3 "	AT5G63190	NA	"MA3 domain-containing protein; similar to MA3 domain-containing protein [Arabidopsis thaliana] (TAIR:AT4G24800.2); similar to MA3 domain-containing protein [Arabidopsis thaliana] (TAIR:AT3G48390.1); similar to H0525D09.11 [Oryza sativa (indica cultivar-group)] (GB:CAH66971.1); similar to Os08g0120500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060879.1); similar to OSJNBb0011N17.20 [Oryza sativa (japonica cultivar-group)] (GB:CAD41103.2); contains InterPro domain Initiation factor eIF-4 gamma, MA3; (InterPro:IPR003891)"	74.13	661	0	967	93.58600583
Solyc08g080510.2.1	-1.548145747	6.154347958	0.03158735	Replication factor C subunit 4 (AHRD V1 ***- B6TA83_MAIZE); contains Interpro domain(s)  IPR013748  Replication factor C 	AT1G63160	RFC2	"replication factor C 40 kDa, putative; similar to EMB1968 (EMBRYO DEFECTIVE 1968), ATPase [Arabidopsis thaliana] (TAIR:AT1G21690.1); similar to replication factor C 40kDa subunit [Oryza sativa (japonica cultivar-group)] (GB:BAB69675.1); contains InterPro domain Replication factor C conserved region; (InterPro:IPR000862); contains InterPro domain DNA polymerase III clamp loader subunit, C-terminal; (InterPro:IPR008921); contains InterPro domain AAA ATPase; (InterPro:IPR003593); contains InterPro domain Replication factor C; (InterPro:IPR013748); contains InterPro domain AAA ATPase, central region; (InterPro:IPR003959)"	91.48	317	1.00E-175	612	95.18072289
