"","ITAG","SGN_annotation","AGI","symbol","gene_name","X..identity","alignment.length","e.value","bit.score","percent.query.align"
"265","Solyc03g025790.2.1","Metal ion binding protein (AHRD V1 **-* B6SL50_MAIZE); contains Interpro domain(s)  IPR006121  Heavy metal transport/detoxification protein ","AT3G48970",NA,"copper-binding family protein; similar to copper chaperone (CCH)-related [Arabidopsis thaliana] (TAIR:AT2G18196.1); similar to copper-binding protein-like [Oryza sativa (japonica cultivar-group)] (GB:BAD87580.1); similar to Os01g0758000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044299.1); similar to Os03g0120400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001048788.1); contains InterPro domain ATPase, P-type, K/Mg/Cd/Cu/Zn/Na/Ca/Na/H-transporter; (InterPro:IPR001757); contains InterPro domain Heavy metal transport/detoxification protein; (InterPro:IPR006121)",71.43,140,3e-39,157,98.57142857
"266","Solyc03g026150.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","Solyc03g031420.1.1","Molybdenum cofactor sulfurase (AHRD V1 ***- C0S2Y3_PARBP); contains Interpro domain(s)  IPR015424  Pyridoxal phosphate-dependent transferase, major region ","AT5G51920",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT4G22980.1); similar to Os03g0765800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051377.1); similar to Os08g0545000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062411.1); similar to expressed protein [Oryza sativa (japonica cultivar-group)] (GB:ABF99048.1); contains domain MOLYBDOPTERIN COFACTOR SULFURASE (MOSC) (PTHR14237); contains domain PLP-dependent transferases (SSF53383); contains domain no description (G3D.3.40.640.10)",50.61,575,4e-149,525,96.28378378
"268","Solyc03g031760.2.1","Homeobox-leucine zipper protein ATHB-14 (AHRD V1 *-*- ATB14_ARATH); contains Interpro domain(s)  IPR002913  Lipid-binding START ","AT4G04890","PDF2","Encodes a homeodomain protein that is expressed in the LI layer of the vegetative, floral and inflorescence meristems. Binds to the L1 box promoter element which is required in some proteins for L1 specific expression.",80.25,628,0,1021,96.98412698
"269","Solyc03g031800.2.1","Xyloglucan endotransglucosylase/hydrolase 1 (AHRD V1 **** C0IRG0_9ERIC); contains Interpro domain(s)  IPR016455  Xyloglucan endotransglucosylase/hydrolase ","AT1G11545","XTH8","xyloglucan:xyloglucosyl transferase, putative / xyloglucan endotransglycosylase, putative / endo-xyloglucan transferase, putative; Identical to Probable xyloglucan endotransglucosylase/hydrolase protein 8 precursor (EC 2.4.1.207) (At-XTH8) (XTH-8) (XTH8) [Arabidopsis Thaliana] (GB:Q8L9A9;GB:Q9LPY1); similar to xyloglucan:xyloglucosyl transferase, putative / xyloglucan endotransglycosylase, putative / endo-xyloglucan transferase, putative [Arabidopsis thaliana] (TAIR:AT4G37800.1); similar to xyloglucan:xyloglucosyl transferase, putative / xyloglucan endotransglycosylase, putative / endo-xyloglucan transferase, putative [Arabidopsis thaliana] (TAIR:AT5G65730.1); similar to putative endoxyloglucan transferase [Oryza sativa (japonica cultivar-group)] (GB:BAC45142.1); contains InterPro domain Beta-glucanase; (InterPro:IPR008264); contains InterPro domain Glycoside hydrolase, family 16, active site; (InterPro:IPR008263); contains InterPro domain Concanavalin A-like lectin/glucanase, subgroup; (InterPro:IPR013320); contains InterPro domain Concanavalin A-like lectin/glucanase; (InterPro:IPR008985); contains InterPro domain Glycoside hydrolase, family 16; (InterPro:IPR000757); contains InterPro domain Xyloglucan endo-transglycosylase, C-terminal; (InterPro:IPR010713)",73.54,291,2e-131,464,97.2972973
"270","Solyc03g031890.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","Solyc03g031910.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","Solyc03g033460.2.1","Oligopeptide transporter 9 (AHRD V1 **** B6SVF4_MAIZE); contains Interpro domain(s)  IPR004648  Tetrapeptide transporter, OPT1/isp4 ","AT4G10770","ATOPT7","oligopeptide transporter",70.97,713,0,1095,94.8069241
"273","Solyc03g033630.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","Solyc03g043620.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","Solyc03g044090.2.1","Phototropic-responsive NPH3 family protein (AHRD V1 **-- D7KEU3_ARALY); contains Interpro domain(s)  IPR004249  NPH3 ","AT2G14820","NPY2","phototropic-responsive NPH3 family protein; similar to phototropic-responsive NPH3 family protein [Arabidopsis thaliana] (TAIR:AT5G67440.1); similar to Os12g0583500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001067147.1); similar to transposon protein, putative, Mutator sub-class, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF94544.1); similar to Os03g0609800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001050649.1); contains InterPro domain NPH3; (InterPro:IPR004249)",56.47,556,2e-179,625,87.00475436
"276","Solyc03g059270.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","Solyc03g059490.1.1","Receptor like kinase, RLK","AT3G02130","RPK2","leucine-rich repeat transmembrane protein kinase, putative; similar to RPK1 (RECEPTOR-LIKE PROTEIN KINASE 1), kinase [Arabidopsis thaliana] (TAIR:AT1G69270.1); similar to leucine-rich repeat-containing protein kinase family protein [Musa acuminata] (GB:ABF72006.1); similar to Os07g0602700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060207.1); similar to putative protein kinase [Sorghum bicolor] (GB:AAM47583.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Leucine-rich repeat, typical subtype; (InterPro:IPR003591); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271)",65.54,1091,0,1302,94.31616341
"278","Solyc03g063390.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","Solyc03g063480.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","Solyc03g063790.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","Solyc03g071560.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","Solyc03g071770.1.1","DNA-directed RNA polymerase subunit beta&apos&apos (AHRD V1 ***- A9XW65_CORFO)","ATCG00170","RPOC2","RNA polymerase beta' subunit-2",80.49,82,2e-34,140,82.65306122
"283","Solyc03g078350.2.1","UPF0235 protein C15orf40 homolog (AHRD V1 **-- CO040_RAT); contains Interpro domain(s)  IPR003746  Protein of unknown function DUF167 ","AT1G49170",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G63440.3); similar to Protein of unknown function DUF167 [Medicago truncatula] (GB:ABE81179.1); contains InterPro domain Protein of unknown function DUF167; (InterPro:IPR003746)",65.6,125,5e-43,169,96.875
"284","Solyc03g080060.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","Solyc03g080180.2.1","O-methyltransferase (AHRD V1 **** Q9LWB8_9ROSI); contains Interpro domain(s)  IPR016461  O-methyltransferase, COMT, eukaryota ","AT5G54160","ATOMT1","A caffeic acid/5-hydroxyferulic acid O-methyltransferase. Interacts with 14-4-3 proteins in yeast 2 hybrid assay.  AtOMT1 (At5g54160) encodes a flavonol 3’-O-methyltransferase that is highly active towards quercetin and myricetin. The substrate specificity identifies the enzyme as flavonol 3’-methyltransferase which replaces the former annotation of the gene to encode a caffeic acid/5-hydroxyferulic acid O-methyltransferase",73.55,363,1e-161,565,99.44134078
"286","Solyc03g082540.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","Solyc03g083350.2.1","Ubiquitin (AHRD V1 **-- Q9FNF8_ARATH); contains Interpro domain(s)  IPR000403  Phosphatidylinositol 3- and 4-kinase, catalytic ","AT5G24240",NA,"phosphatidylinositol 3- and 4-kinase family protein / ubiquitin family protein; similar to phosphatidylinositol 3- and 4-kinase family protein / ubiquitin family protein [Arabidopsis thaliana] (TAIR:AT2G46500.2); similar to Phosphatidylinositol 3- and 4-kinase, catalytic; Ubiquitin [Medicago truncatula] (GB:ABE80823.1); contains InterPro domain Phosphatidylinositol 3- and 4-kinase, catalytic; (InterPro:IPR000403); contains InterPro domain Ubiquitin; (InterPro:IPR000626)",61.39,575,0,729,98.79518072
"288","Solyc03g083770.1.1","Pectinesterase (AHRD V1 ***- C0PST8_PICSI); contains Interpro domain(s)  IPR006501  Pectinesterase inhibitor ","AT5G62360",NA,"invertase/pectin methylesterase inhibitor family protein; similar to invertase/pectin methylesterase inhibitor family protein / DC 1.2 homolog (FL5-2I22) [Arabidopsis thaliana] (TAIR:AT5G62350.1); similar to pectin methylesterase inhibitor isoform [Solanum phureja] (GB:ABG49144.1); contains InterPro domain Plant invertase/pectin methylesterase inhibitor; (InterPro:IPR007186); contains InterPro domain Pectinesterase inhibitor; (InterPro:IPR006501)",58.9,163,2e-51,198,80.59701493
"289","Solyc03g083960.2.1","Trehalose 6-phosphate phosphatase (AHRD V1 **** D4QAK5_TOBAC); contains Interpro domain(s)  IPR003337  Trehalose-phosphatase ","AT5G51460","ATTPPA","homologous to the C-terminal part of microbial trehalose-6-phosphate phosphatases",69.44,373,2e-147,518,99.45652174
"290","Solyc03g093480.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","Solyc03g094090.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","Solyc03g095490.2.1","Receptor like kinase, RLK","AT5G58300",NA,"leucine-rich repeat transmembrane protein kinase, putative; similar to leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana] (TAIR:AT3G08680.2); similar to leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana] (TAIR:AT5G05160.1); similar to Os01g0819100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044637.1); similar to putative receptor-like protein kinase [Oryza sativa (japonica cultivar-group)] (GB:BAB62593.1); similar to Os05g0480400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055854.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090); contains InterPro domain Leucine rich repeat, N-terminal; (InterPro:IPR013210)",58.96,636,0,740,98.89937107
"293","Solyc03g096290.2.1","Aquaporin-like protein (AHRD V1 ***- Q8W1A9_PETHY); contains Interpro domain(s)  IPR012269  Aquaporin ","AT4G00430","PIP1;4","a member of the plasma membrane intrinsic protein subfamily PIP1.",86.36,286,3e-146,514,99.30313589
"294","Solyc03g096360.2.1","60S ribosomal protein L33-B (AHRD V1 ***- B6T1L8_MAIZE); contains Interpro domain(s)  IPR001780  Ribosomal protein L35Ae ","AT1G74270",NA,"60S ribosomal protein L35a (RPL35aC); Identical to 60S ribosomal protein L35a-3 (RPL35AC) [Arabidopsis Thaliana] (GB:Q9C912); similar to 60S ribosomal protein L35a (RPL35aA) [Arabidopsis thaliana] (TAIR:AT1G07070.1); similar to ribosomal protein L33 [Castanea sativa] (GB:AAK25760.1); contains InterPro domain Ribosomal protein L35Ae; (InterPro:IPR001780)",88.89,99,1e-48,187,80.99173554
"295","Solyc03g096730.2.1","GDP-D-mannose pyrophosphorylase 1","AT2G39770","CYT1","Encodes a GDP-mannose pyrophosphorylase/ mannose-1-pyrophosphatase. This enzyme provides GDP-mannose, which is used for cell wall carbohydrate biosynthesis and protein glycosylation as well as for ascorbate (vitamin C) biosynthesis.",89.2,361,0,669,99.44751381
"296","Solyc03g097000.2.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7M672_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT5G27270","EMB976","pentatricopeptide (PPR) repeat-containing protein; similar to PGR3 (PROTON GRADIENT REGULATION 3), binding [Arabidopsis thaliana] (TAIR:AT4G31850.1); similar to pentatricopeptide (PPR) repeat-containing protein-like [Oryza sativa (japonica cultivar-group)] (GB:BAD67773.1); similar to Os06g0111300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001056584.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",53.89,1002,0,1060,93.5272045
"297","Solyc03g097350.2.1","Kinase family protein (AHRD V1 **** D7MHY5_ARALY); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase ","AT5G35980","YAK1","kinase; similar to protein kinase family protein [Arabidopsis thaliana] (TAIR:AT2G40120.1); similar to Os02g0702500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047851.1); similar to hypothetical protein SPAC823.03 [Schizosaccharomyces pombe 972h-] (GB:NP_593830.1); similar to Os04g0602800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001053776.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271)",59.03,947,0,946,97.05263158
"298","Solyc03g097360.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","Solyc03g097430.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","Solyc03g097650.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","Solyc03g098290.2.1","Sucrose synthase (AHRD V1 **** Q9FHU4_ARATH); contains Interpro domain(s)  IPR012820  Sucrose synthase, plants and cyanobacteria ","AT1G73370","ATSUS6","Encodes a protein with sucrose synthase activity (SUS6).",69.03,846,0,1234,94.7309417
"302","Solyc03g098300.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","Solyc03g098710.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","Solyc03g098720.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","Solyc03g098790.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","Solyc03g111270.2.1","DNA binding protein (AHRD V1 ***- B6T3K5_MAIZE); contains Interpro domain(s)  IPR018276  Ubiquitin ligase, Det1/DDB1-complexing ","AT5G63460",NA,"SAP domain-containing protein; similar to hypothetical protein Haso02002276 [Haemophilus somnus 2336] (GB:ZP_00204600.1); contains InterPro domain DNA-binding SAP; (InterPro:IPR003034)",61.22,147,5e-46,180,86.9047619
"307","Solyc03g112460.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","Solyc03g112520.2.1","Pre-mRNA-splicing regulator WTAP (AHRD V1 *-*- B5X100_SALSA)","AT3G54170","ATFIP37","Encodes protein that binds FKBP12.  This interaction is disrupted by FK506 but not by cyclosporin A.",73.26,273,1e-99,359,79.30029155
"309","Solyc03g112620.2.1","Carboxyl-terminal proteinase (AHRD V1 ***- B4FXN3_MAIZE); contains Interpro domain(s)  IPR004314  Protein of unknown function DUF239, plant ","AT5G50150",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G70550.1); similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G10750.1); similar to putative carboxyl-terminal proteinase [Gossypium hirsutum] (GB:AAK84952.2); contains InterPro domain Protein of unknown function DUF239, plant; (InterPro:IPR004314)",77.49,382,1e-169,593,92.70072993
"310","Solyc03g112630.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","Solyc03g112920.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","Solyc03g113090.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","Solyc03g113120.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","Solyc03g113390.2.1","Calcium-dependent protein kinase 1 (AHRD V1 **** A9Z0P8_DATME); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase ","AT1G18890","ATCDPK1","encodes a calcium-dependent protein kinase whose gene expression is induced by dehydration and high salt. Kinase activity could not be detected in vitro.",80,545,0,871,99.62894249
"315","Solyc03g113420.2.1","Peptide transporter (AHRD V1 **-* A6YJX4_9MAGN); contains Interpro domain(s)  IPR000109  TGF-beta receptor, type I/II extracellular region ","AT5G62680",NA,"proton-dependent oligopeptide transport (POT) family protein; similar to proton-dependent oligopeptide transport (POT) family protein [Arabidopsis thaliana] (TAIR:AT1G18880.1); similar to proton-dependent oligopeptide transport (POT) family protein [Arabidopsis thaliana] (TAIR:AT3G47960.1); similar to nitrate transporter NRT1-1 [Glycine max] (GB:BAB19756.1); similar to nitrate transporter NRT1-5 [Glycine max] (GB:BAB19760.1); similar to nitrate transporter NRT1-2 [Glycine max] (GB:BAB19757.1); contains InterPro domain TGF-beta receptor, type I/II extracellular region; (InterPro:IPR000109)",61.35,564,0,724,95.74829932
"316","Solyc03g114020.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","Solyc03g114180.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","Solyc03g114240.2.1","BURP domain-containing protein (Fragment) (AHRD V1 *--- C1PI55_ARATH); contains Interpro domain(s)  IPR004873  BURP ","AT1G70370","PG2","BURP domain-containing protein / polygalacturonase, putative; Identical to Probable polygalacturonase non-catalytic subunit JP650 precursor (Aromatic-rich glycoprotein JP650) (JP650) [Arabidopsis Thaliana] (GB:P92990;GB:O64599;GB:Q8H7B8;GB:Q93ZQ4); similar to JP630, polygalacturonase [Arabidopsis thaliana] (TAIR:AT1G23760.1); similar to BURP domain-containing protein / polygalacturonase, putative [Arabidopsis thaliana] (TAIR:AT1G60390.1); similar to Polygalacturonase-1 non-catalytic subunit beta precursor (AroGP1) (Polygalacturonase converter) (PG converter) (GB:Q40161); similar to polygalacturonase isoenzyme 1 beta subunit homolog (GB:AAB39546.1); similar to Polygalacturonase non-catalytic subunit AroGP2 precursor (GB:P93217); contains InterPro domain BURP; (InterPro:IPR004873)",59.23,596,0,684,93.22834646
"319","Solyc03g114290.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","Solyc03g114800.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","Solyc03g115200.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","Solyc03g115250.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","Solyc03g115890.2.1","Expansin (AHRD V1 ***- Q9FVG9_SOLLC); contains Interpro domain(s)  IPR007112  Expansin 45, endoglucanase-like  IPR007117  Pollen allergen/expansin, C-terminal ","AT2G03090","ATEXP15","member of Alpha-Expansin Gene Family. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio).  Involved in the formation of nematode-induced syncytia in roots of Arabidopsis thaliana.",77.27,242,7e-103,369,95.61752988
"324","Solyc03g116670.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","Solyc03g116740.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","Solyc03g116830.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","Solyc03g116910.2.1","Cinnamoyl-CoA reductase (AHRD V1 **** Q4U1I4_SOLLC); contains Interpro domain(s)  IPR016040  NAD(P)-binding domain ","AT1G15950","ATCCR1","Encodes a cinnamoyl CoA reductase. Involved in lignin biosynthesis.",78.16,316,3e-141,498,94.59459459
"328","Solyc03g117340.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","Solyc03g117540.2.1","Multidrug resistance protein ABC transporter family (AHRD V1 **-- B9I191_POPTR); contains Interpro domain(s)  IPR001140  ABC transporter, transmembrane region ","AT2G07680","ATMRP11","member of MRP subfamily",59.4,1441,0,1546,96.55870445
"330","Solyc03g117550.1.1","Receptor protein kinase-like (AHRD V1 *-*- Q5JN26_ORYSJ); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase ","AT1G80870",NA,"protein kinase family protein; similar to protein kinase family protein [Arabidopsis thaliana] (TAIR:AT2G45590.1); similar to Os03g0251700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049573.1); similar to Protein kinase domain containing protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF94994.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271)",54.35,701,2e-166,582,95.43509272
"331","Solyc03g118770.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","Solyc03g119060.2.1","Alpha-dioxygenase 2 (AHRD V1 **-- Q5WM33_SOLLC); contains Interpro domain(s)  IPR002007  Haem peroxidase, animal ","AT1G73680","ALPHA","pathogen-responsive alpha-dioxygenase, putative; similar to ALPHA-DOX1 (ALPHA-DIOXYGENASE 1) [Arabidopsis thaliana] (TAIR:AT3G01420.1); similar to TPA: TPA_exp: alpha-dioxygenase 3 [Lycopersicon esculentum] (GB:DAA01542.1); similar to alpha-dioxygenase 2 [Solanum lycopersicum] (GB:CAH64542.1); similar to alpha-DOX2 [Lycopersicon esculentum] (GB:AAR05647.1); contains InterPro domain Animal haem peroxidase; (InterPro:IPR002007); contains InterPro domain Haem peroxidase; (InterPro:IPR010255)",72.11,631,0,937,99.52606635
"333","Solyc03g119150.2.1","Peptidyl-prolyl cis-trans isomerase (AHRD V1 *-*- B4VX45_9CYAN); contains Interpro domain(s)  IPR001179  Peptidyl-prolyl cis-trans isomerase, FKBP-type ","AT1G18170",NA,"immunophilin / FKBP-type peptidyl-prolyl cis-trans isomerase family protein; similar to immunophilin / FKBP-type peptidyl-prolyl cis-trans isomerase family protein [Arabidopsis thaliana] (TAIR:AT1G73655.1); similar to hypothetical protein MtrDRAFT_AC139526g24v1 [Medicago truncatula] (GB:ABE80155.1); similar to Os03g0708500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051037.1); contains InterPro domain Peptidylprolyl isomerase, FKBP-type; (InterPro:IPR001179)",70.35,199,9e-68,253,75.4789272
"334","Solyc03g119170.2.1","AGL140Cp (AHRD V1 *-*- Q750S9_ASHGO); contains Interpro domain(s)  IPR019349  Ribosomal protein S24/S35, mitochondrial ","AT3G18240",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT4G21460.1); similar to Os08g0513300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062225.1); similar to Protein involved in high osmolarity signaling pathway (ISS) [Ostreococcus tauri] (GB:CAL57599.1); contains domain SUBFAMILY NOT NAMED (PTHR13490:SF4); contains domain FAMILY NOT NAMED (PTHR13490)",64.42,371,4e-134,474,84.21052632
"335","Solyc03g119210.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","Solyc03g120370.1.1","Ycf2 (AHRD V1 ***- A6Y9W3_9MAGN); contains Interpro domain(s)  IPR008543  Chloroplast Ycf2 ","ATCG01280","YCF2.2","Identical to Protein ycf2 (ycf2-B) [Arabidopsis Thaliana] (GB:P56786); similar to hypothetical chloroplast RF2 [Vitis vinifera] (GB:YP_567121.1); similar to Hypothetical protein [Gossypium barbadense] (GB:BAF41290.1); similar to hypothetical chloroplast RF2 [Gossypium hirsutum] (GB:YP_538978.1); contains InterPro domain Chloroplast Ycf2; (InterPro:IPR008543); contains InterPro domain AAA ATPase; (InterPro:IPR003593); contains InterPro domain AAA ATPase, central region; (InterPro:IPR003959)",68.5,127,2e-42,167,94.65648855
"337","Solyc03g120620.2.1","Homeobox-leucine zipper protein ATHB-15 (AHRD V1 *-*- ATB15_ARATH); contains Interpro domain(s)  IPR002913  Lipid-binding START ","AT1G79840","GL2","Glabra 2, a homeodomain protein affects epidermal cell identity including trichomes, root hairs, and seed coat. It also down-regulates seed oil content. Expressed in atrichoblasts and required to suppress root hair development. Also expressed abundantly during early seed development.",60.59,779,0,888,99.09793814
"338","Solyc03g120710.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","Solyc03g120910.2.1","Class III homeodomain-leucine zipper (AHRD V1 ***- Q1WD30_GINBI); contains Interpro domain(s)  IPR013978  MEKHLA ","AT1G52150","ATHB-15","Member of the class III HD-ZIP protein family. Contains homeodomain and leucine zipper domain. Critical for vascular development and negatively regulates vascular cell differentiation.",84.37,838,0,1438,99.52210275
"340","Solyc03g121170.2.1","GDSL esterase/lipase At5g22810 (AHRD V1 ***- GDL78_ARATH); contains Interpro domain(s)  IPR001087  Lipase, GDSL ","AT3G16370",NA,"GDSL-motif lipase/hydrolase family protein; similar to GDSL-motif lipase, putative [Arabidopsis thaliana] (TAIR:AT5G22810.1); similar to Lipolytic enzyme, G-D-S-L [Medicago truncatula] (GB:ABE90349.1); contains InterPro domain Lipolytic enzyme, G-D-S-L; (InterPro:IPR001087)",65.38,338,2e-134,475,80.62200957
"341","Solyc03g121300.2.1","Myrosinase-binding protein 2 (AHRD V1 **-- D7KIN1_ARALY); contains Interpro domain(s)  IPR001229  Mannose-binding lectin ","AT1G73040",NA,"jacalin lectin family protein; similar to jacalin lectin family protein [Arabidopsis thaliana] (TAIR:AT1G19715.1); similar to jacalin-domain protein [Plantago major] (GB:CAJ38387.1); contains InterPro domain Jacalin-related lectin; (InterPro:IPR001229)",55.68,176,3e-58,221,86.63366337
"342","Solyc03g121900.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","Solyc03g122300.1.1","Unknown Protein (AHRD V1); contains Interpro domain(s)  IPR012876  Protein of unknown function DUF1677, plant ","AT1G72510",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G09970.1); similar to 4Fe-4S ferredoxin, iron-sulfur binding [Medicago truncatula] (GB:ABE81755.1); contains InterPro domain Protein of unknown function DUF1677, plant; (InterPro:IPR012876)",60.15,133,9e-45,176,79.01234568
"344","Solyc03g122340.2.1","Lipoxygenase (AHRD V1 **** Q96574_SOLLC); contains Interpro domain(s)  IPR001246  Lipoxygenase, plant ","AT1G17420","LOX3","Lipoxygenase",72.46,926,0,1348,99.779978
"345","Solyc03g123530.2.1","CCAAT-box-binding transcription factor-like protein (AHRD V1 **** Q6YU01_ORYSJ); contains Interpro domain(s)  IPR005612  CCAAT-binding factor ","AT1G72440","EDA25","EDA25 (embryo sac development arrest 25); similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G17160.1); similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G28770.1); similar to CAATT-binding transcription factor/60S ribosomal subunit biogenesis protein (ISS) [Ostreococcus tauri] (GB:CAL56761.1); similar to Os09g0116400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062588.1); contains InterPro domain CBF; (InterPro:IPR005612)",58.35,946,0,967,86.19047619
"346","Solyc04g005860.2.1","cDNA clone J075153F01 full insert sequence (AHRD V1 **-- B7F9A7_ORYSJ); contains Interpro domain(s)  IPR009769  Protein of unknown function DUF1336 ","AT1G59650","CW14","Encodes CW14.",60.69,496,4e-160,561,99.37759336
"347","Solyc04g007160.1.1","Alpha-glucosidase (AHRD V1 ***- Q9LEC9_SOLTU); contains Interpro domain(s)  IPR000322  Glycoside hydrolase, family 31 ","AT1G68560","ATXYL1","Encodes a bifunctional alpha-l-arabinofuranosidase/beta-d-xylosidase that belongs to family 3 of glycoside hydrolases.",60.59,269,3e-98,354,99.25925926
"348","Solyc04g007870.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
