"","ITAG","SGN_annotation","AGI","symbol","gene_name","X..identity","alignment.length","e.value","bit.score","percent.query.align"
"50","Solyc10g076730.1.1","Pectinesterase (AHRD V1 ***- A9NW72_PICSI); contains Interpro domain(s)  IPR006501  Pectinesterase inhibitor ","AT2G01610",NA,"invertase/pectin methylesterase inhibitor family protein; similar to invertase/pectin methylesterase inhibitor family protein [Arabidopsis thaliana] (TAIR:AT1G14890.1); similar to pectin methylesterase inhibitor isoform [Solanum phureja] (GB:ABG49144.1); contains InterPro domain Plant invertase/pectin methylesterase inhibitor; (InterPro:IPR007186); contains InterPro domain Pectinesterase inhibitor; (InterPro:IPR006501)",53.71,175,1e-47,186,76.77725118
"51","Solyc10g078230.1.1","Cytochrome P450","AT2G40890","CYP98A3","encodes coumarate 3-hydroxylase (C3H), a P450-dependent monooxygenase. Involved in lignin biosynthesis and flavonoid biosynthesis.  Also affects the biosynthesis of coumarins such as scopoletin and scopolin as a branching-out-pathway from the phenylpropanoid acid level.",65.65,492,0,658,96.2745098
"52","Solyc10g079600.1.1","Response regulator 6 (AHRD V1 ***- Q9FRY9_MAIZE); contains Interpro domain(s)  IPR001789  Signal transduction response regulator, receiver region ","AT3G57040","ARR9","response regulator ARR9, A two-component response regulator-like protein with a receiver domain with a conserved aspartate residue and a possible phosphorylation site and at the N-terminal half. Appears to interact with histidine kinase like genes ATHP3 and ATHP2",61.57,242,1e-68,256,99.12280702
"53","Solyc11g011920.1.1","Glutamate decarboxylase (AHRD V1 ***- Q8LKR4_TOBAC); contains Interpro domain(s)  IPR010107  Glutamate decarboxylase ","AT5G17330","GAD","Encodes one of two isoforms of glutamate decarboxylase.",84.72,504,0,870,99.6031746
"54","Solyc11g066520.1.1","Serine carboxypeptidase family protein expressed (AHRD V1 ***- Q10K92_ORYSJ); contains Interpro domain(s)  IPR001563  Peptidase S10, serine carboxypeptidase ","AT2G27920","SCPL51","SCPL51; serine carboxypeptidase; similar to SCPL48 (serine carboxypeptidase-like 48), serine carboxypeptidase [Arabidopsis thaliana] (TAIR:AT3G45010.1); similar to Serine carboxypeptidase family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF96395.1); contains InterPro domain Peptidase S10, serine carboxypeptidase; (InterPro:IPR001563)",66.97,442,3e-169,591,94.36008677
"55","Solyc11g066950.1.1","Stress responsive A/B barrel domain family protein (AHRD V1 ***- D7HD13_VIBCH); contains Interpro domain(s)  IPR013097  Stress responsive alpha-beta barrel ","AT5G22580",NA,"Identical to Protein At5g22580 [Arabidopsis Thaliana] (GB:Q9FK81); similar to stable protein 1-related [Arabidopsis thaliana] (TAIR:AT3G17210.1); similar to hypothetical protein [Cucumis melo] (GB:BAD93607.1); contains InterPro domain Stress responsive alpha-beta barrel; (InterPro:IPR013097); contains InterPro domain Dimeric alpha-beta barrel; (InterPro:IPR011008)",62.38,101,2e-30,127,94.33962264
"56","Solyc12g008650.1.1","Inositol oxygenase (AHRD V1 ***- A5FF81_FLAJ1); contains Interpro domain(s)  IPR007828  Protein of unknown function DUF706 ","AT4G26260","MIOX4","Encodes a myo-inositol oxygenase.",74.53,318,8e-136,479,99.37106918
"57","Solyc12g009110.1.1","O-methyltransferase-like protein (AHRD V1 ***- Q9T003_ARATH); contains Interpro domain(s)  IPR016461  O-methyltransferase, COMT, eukaryota ","AT4G35160",NA,"O-methyltransferase family 2 protein; similar to O-methyltransferase family 2 protein [Arabidopsis thaliana] (TAIR:AT4G35150.1); similar to O-methyltransferase, family 2 [Medicago truncatula] (GB:ABE89160.1); contains InterPro domain SAM (and some other nucleotide) binding motif; (InterPro:IPR000051); contains InterPro domain O-methyltransferase, family 2; (InterPro:IPR001077); contains InterPro domain Dimerisation; (InterPro:IPR012967); contains InterPro domain Generic methyltransferase; (InterPro:IPR001601); contains InterPro domain Winged helix repressor DNA-binding; (InterPro:IPR011991)",50.54,370,4e-95,344,97.56756757
"58","Solyc12g011040.1.1","Lipoxygenase (AHRD V1 ***- O24370_SOLTU); contains Interpro domain(s)  IPR001246  Lipoxygenase, plant ","AT3G45140","ATLOX2","Chloroplast lipoxygenase required for wound-induced jasmonic acid accumulation in Arabidopsis.Mutants are resistant to Staphylococcus aureus and accumulate salicylic acid upon infection.",56.95,799,0,927,88.12989922
"59","Solyc12g040790.1.1","Menaquinone biosynthesis methyltransferase ubiE (AHRD V1 *-*- UBIE_LISMH); contains Interpro domain(s)  IPR013216  Methyltransferase type 11 ","AT3G18000","NMT1","Arabidopsis thaliana N-methyltransferase-like protein mRNA.",79.55,484,0,829,96.40718563
"60","Solyc12g042600.1.1","UDP-glucosyltransferase family 1 protein (AHRD V1 ***- C6KI43_CITSI); contains Interpro domain(s)  IPR002213  UDP-glucuronosyl/UDP-glucosyltransferase ","AT2G36770",NA,"UDP-glucoronosyl/UDP-glucosyl transferase family protein; similar to UDP-glucoronosyl/UDP-glucosyl transferase family protein [Arabidopsis thaliana] (TAIR:AT2G36780.1); similar to DOGT1 (DON-GLUCOSYLTRANSFERASE), UDP-glycosyltransferase/ transferase, transferring glycosyl groups [Arabidopsis thaliana] (TAIR:AT2G36800.1); similar to UGT73C2 (UDP-glucosyl transferase 73C2), UDP-glycosyltransferase/ transferase, transferring glycosyl groups / transferase, transferring hexosyl groups [Arabidopsis thaliana] (TAIR:AT2G36760.1); similar to glucosyltransferase NTGT4 [Nicotiana tabacum] (GB:BAD93688.1); contains InterPro domain UDP-glucuronosyl/UDP-glucosyltransferase; (InterPro:IPR002213)",55.28,483,8e-153,537,96.36363636
"61","Solyc12g044310.1.1","Solute carrier family 15 member 4 (AHRD V1 **-- S15A4_XENLA); contains Interpro domain(s)  IPR000109  TGF-beta receptor, type I/II extracellular region ","AT1G52190",NA,"proton-dependent oligopeptide transport (POT) family protein; similar to proton-dependent oligopeptide transport (POT) family protein [Arabidopsis thaliana] (TAIR:AT3G16180.1); similar to TGF-beta receptor, type I/II extracellular re (GB:ABD32296.1); similar to TGF-beta receptor, type I/II extracellular re (GB:ABD32298.1); contains InterPro domain TGF-beta receptor, type I/II extracellular region; (InterPro:IPR000109)",54.36,585,0,706,91.42857143
"62","Solyc12g044330.1.1","Aquaporin (AHRD V1 ***- O81186_VERFO); contains Interpro domain(s)  IPR012269  Aquaporin ","AT3G16240","AQP1","Delta tonoplast intrinsic protein, functions as a water channel and ammonium (NH3) transporter. Highly expressed in flower, shoot, and stem. Expression shows diurnal regulation and is induced by ammonium (NH3). Protein localized to vacuolar membrane.",81.2,250,3e-97,350,99.19678715
"63","Solyc12g056530.1.1","Fructose-1 6-bisphosphatase class 1 (AHRD V1 ***- B8J024_DESDA); contains Interpro domain(s)  IPR000146  Fructose-1,6-bisphosphatase ","AT1G43670",NA,"fructose-1,6-bisphosphatase, putative / D-fructose-1,6-bisphosphate 1-phosphohydrolase, putative / FBPase, putative; Identical to Fructose-1,6-bisphosphatase, cytosolic (EC 3.1.3.11) (D-fructose-1,6- bisphosphate 1-phosphohydrolase) (FBPase) [Arabidopsis Thaliana] (GB:Q9MA79); similar to fructose-1,6-bisphosphatase, putative / D-fructose-1,6-bisphosphate 1-phosphohydrolase, putative / FBPase, putative [Arabidopsis thaliana] (TAIR:AT3G54050.1); similar to fructose 1,6-bisphosphatase [Brassica rapa subsp. pekinensis] (GB:AAZ86538.1); similar to Fructose-1,6-bisphosphatase, cytosolic (D-fructose-1,6-bisphosphate 1-phosphohydrolase) (FBPase) (GB:P46267); contains InterPro domain Inositol phosphatase/fructose-1,6-bisphosphatase; (InterPro:IPR000146)",88.79,339,2e-173,604,99.1202346
"64","Solyc12g056600.2.1","Short chain alcohol dehydrogenase (AHRD V1 **** O50038_TOBAC); contains Interpro domain(s)  IPR002347  Glucose/ribitol dehydrogenase ","AT1G52340","ABA2","Encodes a cytosolic short-chain dehydrogenase/reductase involved in the conversion of xanthoxin to ABA-aldehyde during ABA biosynthesis.  Mutants are insensitive to sucrose and glucose.",50.49,206,5e-48,187,88.49557522
"65","Solyc12g094620.1.1","Catalase (AHRD V1 ***- Q2PYW5_SOLTU); contains Interpro domain(s)  IPR018028  Catalase related subgroup ","AT4G35090","CAT2","Encodes a peroxisomal catalase, highly expressed in bolts and leaves.  mRNA expression patterns show circadian regulation with mRNA levels being high in the subjective early morning.",76.64,488,0,814,98.78296146
"66","Solyc12g100180.1.1","ATP-binding cassette transporter (AHRD V1 ***- D8RL93_SELML); contains Interpro domain(s)  IPR013525  ABC-2 type transporter ","AT1G15520","ABCG40","ABC transporter family involved in resistant to lead. Localizes to plasma membrane. Upregulated by lead. Expressed in leaves, flowers. Not expressed in roots.",70.17,1408,0,2033,97.63231198
