"","ITAG","SGN_annotation","AGI","symbol","gene_name","X..identity","alignment.length","e.value","bit.score","percent.query.align"
"104","Solyc02g080340.2.1","Patatin-like phospholipase family protein (AHRD V1 *--* A8PYJ4_BRUMA); contains Interpro domain(s)  IPR002641  Patatin ","AT1G61850",NA,"patatin family protein; similar to leucine-rich repeat family protein [Arabidopsis thaliana] (TAIR:AT2G19330.1); similar to phospholipase, patatin family, putative [Medicago truncatula] (GB:ABE77790.1); similar to Os07g0520900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001059805.1); similar to putative calcium-independent phospholipase A2 [Oryza sativa (japonica cultivar-group)] (GB:BAD30421.1); contains InterPro domain Armadillo; (InterPro:IPR000225); contains InterPro domain Patatin; (InterPro:IPR002641); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611)",68.77,1297,0,1759,94.66271312
"105","Solyc02g081250.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","Solyc02g081340.2.1","Glutathione S-transferase (AHRD V1 **** O24261_PETHY); contains Interpro domain(s)  IPR004046  Glutathione S-transferase, C-terminal ","AT3G03190","ATGSTF11","Encodes glutathione transferase belonging to the phi class of GSTs. Naming convention according to Wagner et al. (2002).",51.66,211,2e-63,239,90.90909091
"107","Solyc02g084680.2.1","Short internodes 2 (AHRD V1 **-- B9MXK1_POPTR); contains Interpro domain(s)  IPR007818  Protein of unknown function DUF702 ","AT3G51060","SRS1","A member of SHI gene family. Arabidopsis thaliana has ten members that encode proteins with a RING finger-like zinc finger motif. Despite being highly divergent in sequence, many of the SHI-related genes are partially redundant in function and synergistically promote gynoecium, stamen and leaf development in Arabidopsis. STY1/STY2 double mutants showed defective style, stigma as well as serrated leaves.",51.26,318,1e-60,230,83.85269122
"108","Solyc02g084990.2.1","Mannan endo-1 4-beta-mannosidase (AHRD V1 ***- A8FDC6_BACP2); contains Interpro domain(s)  IPR001547  Glycoside hydrolase, family 5 ","AT5G66460",NA,"(1-4)-beta-mannan endohydrolase, putative; similar to (1-4)-beta-mannan endohydrolase, putative [Arabidopsis thaliana] (TAIR:AT3G10890.1); similar to hypothetical protein [Thellun (GB:ABB45852.1); contains InterPro domain Glycoside hydrolase, family 5; (InterPro:IPR001547)",67.54,419,5e-164,574,95.63218391
"109","Solyc02g085590.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","Solyc02g086340.2.1","LisH domain and HEAT repeat-containing protein KIAA1468 (AHRD V1 *-*- K1468_HUMAN); contains Interpro domain(s)  IPR011989  Armadillo-like helical ","AT5G16210",NA,"HEAT repeat-containing protein; similar to Os01g0514300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001043188.1); similar to Unknown (protein for MGC:146562) [Xenopus tropicalis] (GB:AAI24572.1); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989); contains InterPro domain Lissencephaly type-1-like homology motif; (InterPro:IPR006594); contains InterPro domain HEAT; (InterPro:IPR000357)",62.15,938,0,1042,97.69874477
"111","Solyc02g087670.2.1","Pectate lyase family protein (AHRD V1 **** D7M6R5_ARALY); contains Interpro domain(s)  IPR002022  Pectate lyase/Amb allergen ","AT5G15110",NA,"pectate lyase family protein; Identical to Putative pectate lyase 19 precursor (EC 4.2.2.2) [Arabidopsis Thaliana] (GB:Q9LFP5); similar to pectate lyase family protein [Arabidopsis thaliana] (TAIR:AT3G01270.1); similar to Pectate lyase, N-terminal; Pectolytic enzyme, Pectin lyase fold [Medicago truncatula] (GB:ABE84460.1); contains InterPro domain Virulence factor, pectin lyase fold; (InterPro:IPR011050); contains InterPro domain Pectate lyase/Amb allergen; (InterPro:IPR002022); contains InterPro domain Pectate lyase, N-terminal; (InterPro:IPR007524); contains InterPro domain Pectolytic enzyme, Pectin lyase fold; (InterPro:IPR012334)",54.76,473,4e-134,474,98.65771812
"112","Solyc02g089020.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","Solyc02g089660.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","Solyc02g091010.1.1","Nup98 (Fragment) (AHRD V1 **-- A1YK36_DROME); contains Interpro domain(s)  IPR007230  Peptidase S59, nucleoporin ","AT1G10390",NA,"nucleoporin family protein; similar to nucleoporin family protein [Arabidopsis thaliana] (TAIR:AT1G59660.1); similar to Os12g0166000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001066246.1); similar to Nucleoporin autopeptidase family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA95896.1); similar to Nucleoporin autopeptidase family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA95894.2); contains InterPro domain Peptidase S59, nucleoporin; (InterPro:IPR007230)",61.19,134,1e-50,194,98.51851852
"115","Solyc02g091500.1.1","Calmodulin (AHRD V1 ***- B6TGU5_MAIZE); contains Interpro domain(s)  IPR011992  EF-Hand type ","AT5G37770","CML24","Encodes a protein with 40% similarity to calmodulin. Binds Ca(2+) and, as a consequence, undergoes conformational changes. CML24 expression occurs in all major organs, and transcript levels are increased from 2- to 15-fold in  plants subjected to touch, darkness, heat,  cold, hydrogen peroxide, abscisic acid  (ABA), and indole-3-acetic acid. However, CML24 protein accumulation changes were not  detectable. The putative CML24 regulatory region confers reporter expression at sites  of predicted mechanical stress; in regions undergoing growth; in vascular tissues and  various floral organs; and in stomata, trichomes, and hydathodes. CML24-underexpressing transgenics are resistant to ABA inhibition of germination and seedling growth, are defective in long-day induction of flowering, and have enhanced tolerance to CoCl(2), molybdic acid, ZnSO(4), and MgCl(2).",55.84,154,4e-42,167,92.99363057
"116","Solyc02g092550.2.1","LOB domain protein 38 (AHRD V1 ***- D7LT02_ARALY); contains Interpro domain(s)  IPR004883  Lateral organ boundaries, LOB ","AT5G67420","ASL39","LOB domain protein 37 / lateral organ boundaries domain protein 37 (LBD37); Identical to LOB domain-containing protein 37 (LBD37) [Arabidopsis Thaliana] (GB:Q9FN11); similar to LOB domain protein 38 / lateral organ boundaries domain protein 38 (LBD38) [Arabidopsis thaliana] (TAIR:AT3G49940.1); similar to lateral organ boundaries domain protein [Caragana korshinskii] (GB:ABG90382.1); contains InterPro domain Lateral organ boundaries, LOB; (InterPro:IPR004883)",56.3,254,2e-65,244,98.63013699
"117","Solyc02g093550.2.1","Methyltransferase type 11 (AHRD V1 ***- C7QSM0_CYAP0); contains Interpro domain(s)  IPR013216  Methyltransferase type 11 ","AT3G01660",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT4G29590.1); similar to unnamed protein product [Ostreococcus tauri] (GB:CAL51842.1); similar to Os04g0481300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001053109.1); contains InterPro domain Methyltransferase type 11; (InterPro:IPR013216); contains InterPro domain Generic methyltransferase; (InterPro:IPR001601)",68.75,240,3e-97,351,83.27526132
"118","Solyc03g006660.2.1","Uncharacterized aarF domain-containing protein kinase 2 (AHRD V1 *--* ADCK2_HUMAN); contains Interpro domain(s)  IPR004147  ABC-1 ","AT1G11390",NA,"ABC1 family protein; similar to ABC1 family protein [Arabidopsis thaliana] (TAIR:AT1G61640.1); similar to H0112G12.2 [Oryza sativa (indica cultivar-group)] (GB:CAH67057.1); similar to putative 62.8 kDa protein [Oryza sativa (japonica cultivar-group)] (GB:AAL87193.1); similar to Protein kinase-like [Medicago truncatula] (GB:ABD32343.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain ABC-1; (InterPro:IPR004147)",66.44,578,0,797,90.96671949
"119","Solyc03g013360.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","Solyc03g013610.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","Solyc03g025190.2.1","Multidrug resistance protein mdtK (AHRD V1 **-- MDTK_YERP3); contains Interpro domain(s)  IPR002528  Multi antimicrobial extrusion protein MatE ","AT4G25640","ATDTX35","MATE efflux family protein; similar to MATE efflux family protein [Arabidopsis thaliana] (TAIR:AT4G00350.1); similar to Multi antimicrobial extrusion protein MatE [Medicago truncatula] (GB:ABE85324.1); similar to putative anthocyanin permease [Lycopersicon esculentum] (GB:AAQ55183.1); contains InterPro domain Multi antimicrobial extrusion protein MatE; (InterPro:IPR002528)",72.19,471,0,652,92.70216963
"122","Solyc03g025290.2.1","Hydroxyproline-rich glycoprotein family protein (AHRD V1 ***- D7MRR7_ARALY)","AT4G25620",NA,"hydroxyproline-rich glycoprotein family protein; similar to hydroxyproline-rich glycoprotein family protein [Arabidopsis thaliana] (TAIR:AT5G52430.1); similar to Os02g0822000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001048555.1); similar to unknown [Thellun (GB:ABJ98061.1)",57.14,490,7e-100,361,99.1507431
"123","Solyc03g025850.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","Solyc03g026350.2.1","WD-40 repeat family protein (AHRD V1 **-- D7MJ15_ARALY); contains Interpro domain(s)  IPR020472  G-protein beta WD-40 repeat, region ","AT4G25440","ZFWD1","ZFWD1 (zinc finger WD40 repeat protein 1); nucleic acid binding / zinc ion binding; similar to WD-40 repeat family protein / zfwd2 protein (ZFWD2), putative [Arabidopsis thaliana] (TAIR:AT5G51980.1); similar to Os02g0677700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047729.1); similar to Os03g0145600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001048950.1); similar to hypothetical protein DDBDRAFT_0187121 [Dictyostelium discoideum AX4] (GB:XP_637649.1); contains InterPro domain WD-40 repeat; (InterPro:IPR001680); contains InterPro domain Zinc finger, CCCH-type; (InterPro:IPR000571)",64.6,435,1e-158,556,98.84259259
"125","Solyc03g034090.2.1","BAC19.4 (AHRD V1 ***- Q9FYX2_SOLLC); contains Interpro domain(s)  IPR010608  Protein of unknown function DUF1195 ","AT5G65650",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT4G36660.1); similar to BAC19.4 [Lycopersicon esculentum] (GB:AAG01119.1); contains InterPro domain Protein of unknown function DUF1195; (InterPro:IPR010608)",59.88,167,2e-43,171,90.71038251
"126","Solyc03g044360.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","Solyc03g058160.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","Solyc03g062840.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","Solyc03g062850.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Solyc03g062860.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","Solyc03g063890.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","Solyc03g063940.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","Solyc03g083740.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","Solyc03g093580.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","Solyc03g096270.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","Solyc03g098420.2.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7L2Q7_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT3G02010",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT2G27610.1); similar to Pentatricopeptide repeat domain containing protein, putative [Solanum demissum] (GB:AAU90328.2); similar to hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:BAD45498.1); similar to P0402A09.8 [Oryza sativa (japonica cultivar-group)] (GB:BAB62625.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",58.66,791,0,958,95.85365854
"137","Solyc03g110980.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","Solyc03g111120.2.1","Malate synthase (AHRD V1 ***- B9RAK0_RICCO); contains Interpro domain(s)  IPR001465  Malate synthase ","AT5G03860","MLS","Encodes a protein with malate synthase activity.",79,219,1e-106,382,88.97959184
"139","Solyc03g111160.2.1","Dual-specificity protein-like phosphatase 3 (AHRD V1 **-- Q3S4H5_MAIZE); contains Interpro domain(s)  IPR020422  Dual specificity phosphatase, subgroup, catalytic domain ","AT3G52180","ATPTPKIS1","Encodes a plant-specific protein phosphatase that contains a protein tyrosine phosphatase (PTP) catalytic domain and a kinase interaction sequence (KIS) domain. This protein interacts with the plant SnRK AKIN11. Binds starch. Localized in the chloroplast.",62.83,382,7e-131,463,99.46380697
"140","Solyc03g112010.2.1","Cytochrome P450","AT3G48320","CYP71A21","putative cytochrome P450",51.41,496,9e-140,493,97.39478958
"141","Solyc03g114770.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","Solyc03g118310.2.1","BHLH transcription factor (AHRD V1 *-** A9YWR2_MEDTR); contains Interpro domain(s)  IPR011598  Helix-loop-helix DNA-binding ","AT3G26744","ATICE1","Encodes a MYC-like bHLH transcriptional activator that binds specifically to the MYC recognition sequences in the CBF3 promoter. Mutants are defective in cold-regulated gene expression. Cold stress triggers protein degradation of nuclear GFPICE1  protein, and the RING finger protein HOS1 is required.",53.7,432,1e-98,357,75.99243856
"143","Solyc03g120950.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","Solyc03g121000.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","Solyc03g122120.2.1","3-oxoacyl-(Acyl-carrier-protein) synthase 2 (AHRD V1 **** D0ZZB8_CHLPP); contains Interpro domain(s)  IPR000794  Beta-ketoacyl synthase ","AT1G74960","ATKAS2","Encodes a plastidic beta-ketoacyl-ACP synthase II, involved in fatty acid elongation from 16:0-ACP to 18:0-ACP. Homozygous knock-out mutants are embryo lethal, indicating early embryo development is sensitive to elevated 16:0.",67.33,554,0,678,98.92665474
"146","Solyc04g005190.2.1","2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase (AHRD V1 *-*- D5A2Q7_SPIPL); contains Interpro domain(s)  IPR004433  Menaquinone biosynthesis protein ","AT1G68890",NA,"Homologous to the four eubacterial men genes involved in menanoquinone biosynthesis. Studies of mutants defective in this gene demonstrated its involvement in phylloquinone biosynthesis in Arabidopsis.",54.72,1018,0,1105,96.11742424
"147","Solyc04g005200.2.1","2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase (AHRD V1 **** MENH_ENTS8); contains Interpro domain(s)  IPR000639  Epoxide hydrolase-like ","AT1G68890",NA,"Homologous to the four eubacterial men genes involved in menanoquinone biosynthesis. Studies of mutants defective in this gene demonstrated its involvement in phylloquinone biosynthesis in Arabidopsis.",51,249,7e-68,253,99.19354839
"148","Solyc04g005540.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","Solyc04g006930.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Solyc04g008520.2.1","Outer envelope protein (AHRD V1 ***- Q4LDF9_PEA)","AT2G43950","ATOEP37","Constitutes a peptide sensitive ion  channel in chloroplast outer membranes. Accumulates in germinating  seeds and developing embryos.",70.31,293,7e-119,423,85.88235294
"151","Solyc04g008830.1.1","LRR receptor-like serine/threonine-protein kinase, RLP","AT5G23400",NA,"disease resistance family protein / LRR family protein; similar to disease resistance protein-related / LRR protein-related [Arabidopsis thaliana] (TAIR:AT2G26380.1); similar to H0402C08.6 [Oryza sativa (indica cultivar-group)] (GB:CAJ86230.1); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090); contains InterPro domain Leucine rich repeat, N-terminal; (InterPro:IPR013210)",56.46,588,0,668,98.65319865
"152","Solyc04g008880.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","Solyc04g009620.2.1","Chorismate synthase (AHRD V1 **** A5APN1_VITVI); contains Interpro domain(s)  IPR000453  Chorismate synthase ","AT1G48850","EMB1144","EMB1144 (EMBRYO DEFECTIVE 1144); chorismate synthase; Identical to Chorismate synthase, chloroplast precursor (EC 4.2.3.5) (5- enolpyruvylshikimate-3-phosphate phospholyase) [Arabidopsis Thaliana] (GB:P57720;GB:Q570J9;GB:Q93ZI3); similar to 3-phosphoshikimate 1-carboxyvinyltransferase, putative / 5-enolpyruvylshikimate-3-phosphate, putative / EPSP synthase, putative [Arabidopsis thaliana] (TAIR:AT1G48860.1); similar to Chorismate synthase 1, chloroplast precursor (5-enolpyruvylshikimate-3-phosphate phospholyase 1) (GB:Q42884); similar to putative chorismate synthase [Fagus sylvatica] (GB:ABA54870.1); similar to Chorismate synthase, chloroplast precursor (5-enolpyruvylshikimate-3-phosphate phospholyase) (GB:P27793); contains InterPro domain Chorismate synthase; (InterPro:IPR000453)",78.5,428,0,641,97.91666667
"154","Solyc04g011970.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","Solyc04g014600.2.1","Universal stress protein family protein (AHRD V1 ***- D7L0F0_ARALY); contains Interpro domain(s)  IPR006016  UspA ","AT3G03270",NA,"universal stress protein (USP) family protein / early nodulin ENOD18 family protein; similar to universal stress protein (USP) family protein [Arabidopsis thaliana] (TAIR:AT3G53990.1); similar to Universal stress protein (Usp) [Medicago truncatula] (GB:ABE83259.1); contains InterPro domain Universal stress protein (Usp); (InterPro:IPR006015); contains InterPro domain UspA; (InterPro:IPR006016)",66.67,159,7e-45,176,96.93251534
"156","Solyc04g014660.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","Solyc04g014740.1.1","Bcl-2-associated athanogene-like protein (AHRD V1 *-*- D1MIX4_VITVI); contains Interpro domain(s)  IPR003103  Apoptosis regulator Bcl-2 protein, BAG ","AT1G12060","ATBAG5","A member of Arabidopsis BAG (Bcl-2-associated athanogene) proteins, plant homologs of mammalian regulators of apoptosis. Plant BAG proteins are multi-functional and remarkably similar to their animal counterparts, as they regulate apoptotic-like processes ranging from pathogen attack, to abiotic stress, to plant development.",51.75,114,2e-27,117,97
"158","Solyc04g016140.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","Solyc04g017990.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","Solyc04g024570.1.1","NADH-quinone oxidoreductase subunit L (AHRD V1 ***- NUOL_NEIMA); contains Interpro domain(s)  IPR003916  NADH:ubiquinone oxidoreductase, chain 5 ","ATCG01010","NDHF","Chloroplast encoded  NADH dehydrogenase unit.",70.04,277,2e-107,385,84.15841584
"161","Solyc04g025620.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","Solyc04g039940.1.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7LHR6_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT2G35030",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT4G02750.1); similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT1G09410.1); similar to hypothetical protein LOC_Os11g24530 [Oryza sativa (japonica cultivar-group)] (GB:AAX92992.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",56.33,561,0,679,79.32011331
"163","Solyc04g040220.2.1","NPR1-like protein (Fragment) (AHRD V1 ***- Q2QBV6_PYRCO); contains Interpro domain(s)  IPR013069  BTB/POZ ","AT2G41370","BOP2","Encodes a cytoplasmic and nuclear-localized NPR1 like protein with BTB/POZ domain and ankyrin repeats. Interacts with BOP1 and appears to be genetically redundant with BOP1.bop1/bop2 double mutants have longer leaves, often with leaflets on the petiole, and asymmetric flowers with extra organs.",78.46,441,0,642,92.50535332
"164","Solyc04g047680.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","Solyc04g047730.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","Solyc04g049900.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","Solyc04g049920.2.1","RNA binding protein-like (AHRD V1 **-- Q8LFQ5_ARATH); contains Interpro domain(s)  IPR000504  RNA recognition motif, RNP-1 ","AT3G54770",NA,"RNA binding; similar to RNA recognition motif (RRM)-containing protein [Arabidopsis thaliana] (TAIR:AT1G20880.1); similar to Os03g0286500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049774.1); similar to Hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:AAO16994.1); contains InterPro domain Nucleotide-binding, alpha-beta plait; (InterPro:IPR012677); contains InterPro domain RNA-binding region RNP-1 (RNA recognition motif); (InterPro:IPR000504)",51.24,242,1e-50,196,85.95041322
"168","Solyc04g050550.1.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7MJV3_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT5G38730",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to UDP-glucoronosyl/UDP-glucosyl transferase family protein [Arabidopsis thaliana] (TAIR:AT1G05670.1); similar to UDP-glucoronosyl/UDP-glucosyl transferase family protein-like [Oryza sativa (japonica cultivar-group)] (GB:BAD23061.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",56.18,591,0,683,98.81154499
"169","Solyc04g051190.2.1","Cytochrome P450","AT1G31800","CYP97A3","Encodes a protein with &#946;-ring carotenoid hydroxylase activity.",75.96,599,0,910,97.68976898
"170","Solyc04g051870.1.1","Kelch repeat-containing F-box family protein (AHRD V1 ***- D7M8L0_ARALY); contains Interpro domain(s)  IPR015915  Kelch-type beta propeller ","AT2G21950","SKIP6","Encodes an SKP1 interacting partner (SKIP6).",55.25,362,2e-108,389,98.88268156
"171","Solyc04g054740.2.1","Inositol-3-phosphate synthase (AHRD V1 ***- C4PW06_ARATH); contains Interpro domain(s)  IPR002587  Myo-inositol-1-phosphate synthase ","AT5G10170","ATMIPS3","inositol-3-phosphate synthase, putative / myo-inositol-1-phosphate synthase, putative / MI-1-P synthase, putative; Identical to Probable inositol-3-phosphate synthase isozyme 3 (EC 5.5.1.4) (Myo- inositol-1-phosphate synthase 3) (MI-1-P synthase 3) (IPS 3) [Arabidopsis Thaliana] (GB:Q9LX12); similar to MI-1-P SYNTHASE (Myo-inositol-1-phosphate synthase), inositol-3-phosphate synthase [Arabidopsis thaliana] (TAIR:AT4G39800.1); similar to inositol-3-phosphate synthase isozyme 2 / myo-inositol-1-phosphate synthase 2 / MI-1-P synthase 2 / IPS 2 [Arabidopsis thaliana] (TAIR:AT2G22240.1); similar to Inositol-3-phosphate synthase (Myo-inositol-1-phosphate synthase) (MI-1-P synthase) (IPS) (GB:Q9LW96); similar to 4D11_18 [Brassica rapa subsp. pekinensis] (GB:AAZ67532.1); similar to Inositol-3-phosphate synthase (Myo-inositol-1-phosphate synthase) (MI-1-P synthase) (IPS) (GB:Q9SSV4); contains InterPro domain Myo-inositol-1-phosphate synthase, GAPDH-like; (InterPro:IPR013021); contains InterPro domain Myo-inositol-1-phosphate synthase; (InterPro:IPR002587)",89.8,510,0,947,99.60861057
"172","Solyc04g057980.2.1","NAD(P)H-quinone oxidoreductase subunit M (AHRD V1 *-*- D8G7H3_9CYAN); contains Interpro domain(s)  IPR018922  NAD(P)H-quinone oxidoreductase subunit M ","AT4G37925","NDH-M","Encodes subunit NDH-M of NAD(P)H:plastoquinone dehydrogenase complex (Ndh complex) present in the thylakoid membrane of chloroplasts. This subunit is thought to be required for Ndh complex assembly.",61.39,202,2e-65,245,94.33962264
"173","Solyc04g064740.2.1","Os06g0207500 protein (Fragment) (AHRD V1 ***- Q0DDQ9_ORYSJ); contains Interpro domain(s)  IPR004253  Protein of unknown function DUF231, plant ","AT1G48880","TBL7","similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G06080.2); similar to Os01g0880400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044993.1); similar to expressed protein [Oryza sativa (japonica cultivar-group)] (GB:ABA91480.2); similar to Os05g0426300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055601.1); contains InterPro domain Protein of unknown function DUF231, plant; (InterPro:IPR004253)",58.58,268,2e-94,342,79.45619335
"174","Solyc04g071260.2.1","Actin (AHRD V1 ***- Q5XPX5_SACOF); contains Interpro domain(s)  IPR004000  Actin/actin-like ","AT3G12110","ACT11","Encodes an actin that is expressed predominantly during reproductive development.",91.51,377,0,734,99.47089947
"175","Solyc04g074700.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","Solyc04g078250.2.1","Manganese transport protein mntH (AHRD V1 **-* MNTH_LACBR); contains Interpro domain(s)  IPR001046  Natural resistance-associated macrophage protein ","AT1G47240","ATNRAMP2","Member of the NRAMP2 gene family of metal ion transporters.",76.91,446,0,701,85.57692308
"177","Solyc04g079360.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","Solyc04g079810.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","Solyc04g080270.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Solyc04g080830.2.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7KGE6_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT1G19720",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT1G20230.1); similar to putative pentatricopeptide repeat containing protein [Oryza sativa (japonica cultivar-group)] (GB:AAP21424.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",52.11,877,0,959,91.97465681
"181","Solyc04g081400.2.1","Hexokinase 1 (AHRD V1 ***- B6V3C0_CUCME); contains Interpro domain(s)  IPR001312  Hexokinase ","AT1G47840","HXK3","Encodes a putative hexokinase.",64.53,499,6e-180,627,98.8
"182","Solyc05g005970.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","Solyc05g006010.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","Solyc05g006160.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","Solyc05g006450.1.1","Serine carboxypeptidase (AHRD V1 ***- A8HP98_CHLRE); contains Interpro domain(s)  IPR001563  Peptidase S10, serine carboxypeptidase ","AT1G15000","scpl50","SCPL50 (serine carboxypeptidase-like 50); serine carboxypeptidase; similar to SCPL47 (serine carboxypeptidase-like 47), serine carboxypeptidase [Arabidopsis thaliana] (TAIR:AT5G22980.1); similar to carboxypeptidase, vitellogenic-like [Xenopus tropicalis] (GB:NP_001016807.1); similar to Os01g0215100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042394.1); similar to Os05g0582800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001056442.1); contains InterPro domain Esterase/lipase/thioesterase; (InterPro:IPR000379); contains InterPro domain Peptidase S10, serine carboxypeptidase; (InterPro:IPR001563)",54.87,421,3e-137,485,92.69911504
