"","ITAG","SGN_annotation","AGI","symbol","gene_name","X..identity","alignment.length","e.value","bit.score","percent.query.align"
"98","Solyc03g078520.2.1","Receptor like kinase, RLK","AT5G10290",NA,"leucine-rich repeat family protein / protein kinase family protein; similar to leucine-rich repeat family protein / protein kinase family protein [Arabidopsis thaliana] (TAIR:AT5G65240.1); similar to 4D11_24 [Brassica rapa subsp. pekinensis] (GB:AAZ67538.1); similar to putative receptor-like kinase (with alternative splicing) [Oryza sativa (japonica cultivar-group)] (GB:AAS07247.1); similar to BRASSINOSTEROID INSENSITIVE 1-associated receptor kinase 1 precursor, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF98429.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Leucine-rich repeat, typical subtype; (InterPro:IPR003591); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271); contains InterPro domain Leucine rich repeat, N-terminal; (InterPro:IPR013210)",74.88,609,0,862,99.67105263
"99","Solyc03g093330.2.1","Receptor like kinase, RLK","AT5G61480","PXY","leucine-rich repeat transmembrane protein kinase, putative; similar to leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana] (TAIR:AT4G28650.1); similar to CLAVATA1 receptor kinase (CLV1) [Arabidopsis thaliana] (TAIR:AT1G08590.1); similar to BAM1 (big apical meristem 1), ATP binding / kinase/ protein serine/threonine kinase [Arabidopsis thaliana] (TAIR:AT5G65700.1); similar to putative receptor-like protein kinase 1 [Oryza sativa (japonica cultivar-group)] (GB:AAP68887.1); similar to Protein kinase; Actin-binding, actinin-type [Medicago truncatula] (GB:ABE92015.1); similar to Hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:AAO17351.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271); contains InterPro domain Leucine rich repeat, N-terminal; (InterPro:IPR013210)",62.08,973,0,1176,93.99796541
"100","Solyc03g093360.2.1","Wound/stress protein (AHRD V1 **-- Q672Q3_SOLLC); contains Interpro domain(s)  IPR001024  Lipoxygenase, LH2 ","AT4G39730",NA,"lipid-associated family protein; similar to lipid-associated family protein [Arabidopsis thaliana] (TAIR:AT2G22170.1); similar to dehydration stress-induced protein [Brassica napus] (GB:AAK01359.1); contains InterPro domain Lipoxygenase, LH2; (InterPro:IPR001024); contains InterPro domain Lipase/lipooxygenase, PLAT/LH2; (InterPro:IPR008976)",52.87,157,5e-44,173,86.11111111
"101","Solyc03g095980.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","Solyc03g096460.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","Solyc03g097110.2.1","RNA recognition motif-containing protein (AHRD V1 **-- D7M9G3_ARALY); contains Interpro domain(s)  IPR001395  Aldo/keto reductase ","AT4G17720",NA,"RNA recognition motif (RRM)-containing protein; similar to RNA recognition motif (RRM)-containing protein [Arabidopsis thaliana] (TAIR:AT5G46870.1); similar to RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain) containing protein [Brassica oleracea] (GB:ABD65610.1); similar to RNA recognition motif (RRM)-containing protein [Brassica oleracea] (GB:ABD65158.1); contains InterPro domain Nucleotide-binding, alpha-beta plait; (InterPro:IPR012677); contains InterPro domain RNA-binding region RNP-1 (RNA recognition motif); (InterPro:IPR000504)",66.55,275,1e-97,352,96.77419355
"104","Solyc03g097380.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","Solyc03g098060.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","Solyc03g098780.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","Solyc03g111810.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","Solyc03g112540.2.1","Retinol dehydrogenase 12 (AHRD V1 **-* B6UB33_MAIZE); contains Interpro domain(s)  IPR002347  Glucose/ribitol dehydrogenase ","AT5G50130",NA,"short-chain dehydrogenase/reductase (SDR) family protein; similar to short-chain dehydrogenase/reductase (SDR) family protein [Arabidopsis thaliana] (TAIR:AT4G24050.1); similar to Short-chain dehydrogenase/reductase SDR [Medicago truncatula] (GB:ABE79697.1); contains InterPro domain Short-chain dehydrogenase/reductase SDR; (InterPro:IPR002198); contains InterPro domain Glucose/ribitol dehydrogenase; (InterPro:IPR002347)",70.9,323,2e-126,449,89.1966759
"109","Solyc03g114560.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","Solyc03g115810.2.1","Vacuolar fusion protein mon1 (AHRD V1 ***- C5JTA2_AJEDS); contains Interpro domain(s)  IPR004353  Vacuolar fusion protein MON1 ","AT2G28390",NA,"SAND family protein; similar to Os01g0976000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045563.1); similar to HSV-1 stimulation-related 1-like [Oryza sativa (japonica cultivar-group)] (GB:BAD87032.1); contains InterPro domain Protein of unknown function DUF254, SAND; (InterPro:IPR004353); contains InterPro domain Longin-like; (InterPro:IPR011012)",72.91,502,0,746,80.74433657
"111","Solyc03g117590.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","Solyc03g118740.2.1","Auxin efflux carrier (AHRD V1 ***- Q71T12_MOMCH); contains Interpro domain(s)  IPR014024  Auxin efflux carrier, subgroup ","AT1G73590","ATPIN1","Encodes a putative auxin efflux carrier involved in shoot and root development. It is involved in the maintenance of embryonic auxin gradients.  Loss of function severely affects organ initiation, pin1 mutants are characterised by an inflorescence meristem that does not initiate any flowers, resulting in the formation of a naked inflorescence stem.  PIN1 is involved in the determination of leaf shape by actively promoting development of leaf margin serrations.  In roots, the protein mainly resides at the basal end of the vascular cells, but weak signals can be detected in the epidermis and the cortex.  Expression levels and polarity of this auxin efflux carrier change during primordium development suggesting that cycles of auxin build-up and depletion accompany, and may direct, different stages of primordium development. PIN1 action on plant development does not strictly require function of PGP1 and PGP19 proteins.",72.24,634,0,885,99.67320261
"113","Solyc03g120540.2.1","Isochorismatase hydrolase-like (AHRD V1 ***- Q6K7V7_ORYSJ); contains Interpro domain(s)  IPR000868  Isochorismatase-like ","AT3G16190",NA,"isochorismatase hydrolase family protein; similar to isochorismatase hydrolase family protein [Arabidopsis thaliana] (TAIR:AT5G23220.1); similar to isochorismatase hydrolase-like [Oryza sativa (japonica cultivar-group)] (GB:BAD21815.1); similar to Os02g0276400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001046544.1); contains InterPro domain Isochorismatase hydrolase; (InterPro:IPR000868)",69.79,192,6e-66,246,95.95959596
"114","Solyc03g123560.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","Solyc04g005800.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","Solyc04g006990.2.1","Transcription factor bHLH30 (AHRD V1 **-* BH030_ARATH); contains Interpro domain(s)  IPR001092  Basic helix-loop-helix dimerisation region bHLH ","AT1G68810",NA,"basic helix-loop-helix (bHLH) family protein; similar to basic helix-loop-helix (bHLH) family protein [Arabidopsis thaliana] (TAIR:AT3G25710.1); similar to Os08g0432800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001061870.1); similar to Helix-loop-helix DNA-binding [Medicago truncatula] (GB:ABE94029.1); similar to Os03g0260600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049619.1); contains InterPro domain Helix-loop-helix DNA-binding; (InterPro:IPR011598); contains InterPro domain Basic helix-loop-helix dimerisation region bHLH; (InterPro:IPR001092)",66.35,211,4e-49,191,97.64150943
"117","Solyc04g008230.2.1","Polygalacturonase (AHRD V1 ***- B6TYD6_MAIZE); contains Interpro domain(s)  IPR012334  Pectin lyase fold ","AT1G48100",NA,"glycoside hydrolase family 28 protein / polygalacturonase (pectinase) family protein; similar to glycoside hydrolase family 28 protein / polygalacturonase (pectinase) family protein [Arabidopsis thaliana] (TAIR:AT1G02460.1); similar to unknown protein [Oryza sativa (japonica cultivar-group)] (GB:AAS98503.1); similar to Os05g0279900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055086.1); contains InterPro domain Virulence factor, pectin lyase fold; (InterPro:IPR011050); contains InterPro domain Glycoside hydrolase, family 28; (InterPro:IPR000743); contains InterPro domain Pectolytic enzyme, Pectin lyase fold; (InterPro:IPR012334); contains InterPro domain Parallel beta-helix repeat; (InterPro:IPR006626)",75.57,393,0,642,79.83706721
"118","Solyc04g008430.1.1","Receptor like kinase, RLK","AT2G01950","BRL2","Similar to BRI, brassinosteroid receptor protein.",69.86,1105,0,1452,96.98314108
"119","Solyc04g008710.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","Solyc04g008850.1.1","Aspartic proteinase nepenthesin-1 (AHRD V1 **-- C0JA97_9ORYZ); contains Interpro domain(s)  IPR001461  Peptidase A1 ","AT3G20015",NA,"pepsin A; similar to aspartyl protease family protein [Arabidopsis thaliana] (TAIR:AT3G18490.1); similar to H0402C08.5 [Oryza sativa (indica cultivar-group)] (GB:CAJ86229.1); contains InterPro domain Peptidase A1, pepsin; (InterPro:IPR001461); contains InterPro domain Peptidase aspartic, catalytic; (InterPro:IPR009007)",71.57,415,2e-151,533,85
"121","Solyc04g010250.2.1","Lipase-like protein (AHRD V1 **-- Q9M3D1_ARATH); contains Interpro domain(s)  IPR000073  Alpha/beta hydrolase fold-1 ","AT2G39420",NA,"esterase/lipase/thioesterase family protein; similar to hydrolase, alpha/beta fold family protein [Arabidopsis thaliana] (TAIR:AT2G39410.2); similar to Os12g0262700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001066522.1); similar to Os05g0363100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055317.1); similar to Alpha/beta hydrolase [Medicago truncatula] (GB:ABE84979.1); contains InterPro domain Esterase/lipase/thioesterase; (InterPro:IPR000379); contains InterPro domain Alpha/beta hydrolase fold-1; (InterPro:IPR000073); contains InterPro domain Alpha/beta hydrolase; (InterPro:IPR003089)",62.62,313,3e-125,444,97.5
"122","Solyc04g014260.1.1","Zinc finger-homeodomain protein 1 (Fragment) (AHRD V1 **-- B0LK17_YUCFI); contains Interpro domain(s)  IPR006456  ZF-HD homeobox protein Cys/His-rich dimerisation region ","AT4G24660","ATHB22","ATHB22/MEE68 (ARABIDOPSIS THALIANA HOMEOBOX PROTEIN 22, maternal effect embryo arrest 68); DNA binding / transcription factor; Identical to ZF-HD homeobox protein At4g24660 (AtHB-22) [Arabidopsis Thaliana] (GB:Q9SB61); similar to ATHB25/ZFHD2 (ZINC FINGER HOMEODOMAIN 2), DNA binding / transcription factor [Arabidopsis thaliana] (TAIR:AT5G65410.1); similar to ZF-HD homeobox protein [Flaveria bidentis] (GB:CAC34447.1); contains InterPro domain Homeobox domain, ZF-HD class; (InterPro:IPR006455); contains InterPro domain Homeodomain-like; (InterPro:IPR009057); contains InterPro domain ZF-HD homeobox protein Cys/His-rich dimerisation region; (InterPro:IPR006456)",53.3,197,5e-52,201,77.82258065
"123","Solyc04g024830.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","Solyc04g040000.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","Solyc04g049340.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","Solyc04g049840.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","Solyc04g056320.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","Solyc04g072110.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","Solyc04g072850.2.1","Alpha-L-arabinofuranosidase/beta-D-xylosidase (AHRD V1 **** D9D7L0_MALDO); contains Interpro domain(s)  IPR001764  Glycoside hydrolase, family 3, N-terminal ","AT1G78060",NA,"glycosyl hydrolase family 3 protein; similar to BXL1 (BETA-XYLOSIDASE 1), hydrolase, hydrolyzing O-glycosyl compounds [Arabidopsis thaliana] (TAIR:AT5G49360.1); similar to glycosyl hydrolase family 3 protein [Arabidopsis thaliana] (TAIR:AT5G10560.1); similar to glycosyl hydrolase family 3 protein [Arabidopsis thaliana] (TAIR:AT3G19620.1); similar to Glycosyl hydrolase family 3 C terminal domain, putative [Oryza sativa (japonica cultivar-group)] (GB:AAX96800.1); similar to beta-D-xylosidase [Oryza sativa (japonica cultivar-group)] (GB:AAX92971.1); similar to beta-D-xylosidase [Hordeum vulgare] (GB:AAK38482.1); contains InterPro domain Glycoside hydrolase, family 3, C-terminal; (InterPro:IPR002772); contains InterPro domain Glycoside hydrolase, family 3, N-terminal; (InterPro:IPR001764)",66.31,751,0,1011,96.39175258
"130","Solyc04g074040.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","Solyc04g076820.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","Solyc04g078090.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","Solyc04g080490.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","Solyc04g080750.2.1","Transmembrane protein 136 (AHRD V1 ***- B9EI42_MOUSE); contains Interpro domain(s)  IPR006634  TRAM, LAG1 and CLN8 homology ","AT1G35180",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G35170.1); similar to Os01g0262500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042652.1); similar to unknown protein [Oryza sativa (japonica cultivar-group)] (GB:BAD81243.1); contains InterPro domain TRAM, LAG1 and CLN8 homology; (InterPro:IPR006634)",63.13,217,1e-82,302,93.91304348
"135","Solyc04g081170.2.1","GAGA-binding transcriptional activator (AHRD V1 ***- A1E2T9_MEDTR); contains Interpro domain(s)  IPR010409  GAGA binding-like ","AT5G42520","ATBPC6","ATBPC6/BBR/BPC6/BPC6 (BASIC PENTACYSTEINE 6); DNA binding / transcription factor; similar to ATBPC4/BBR/BPC4/BPC4 (BASIC PENTACYSTEINE 4) [Arabidopsis thaliana] (TAIR:AT2G21240.2); similar to GAGA-binding transcriptional activator [Cardamine pratensis] (GB:ABG57061.1); contains InterPro domain GAGA binding-like; (InterPro:IPR010409)",63.04,349,9e-98,353,99.38271605
"136","Solyc04g082970.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","Solyc05g009060.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","Solyc05g024380.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","Solyc05g043410.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","Solyc05g052700.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","Solyc05g053320.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","Solyc05g053550.2.1","Chalcone synthase (AHRD V1 ***- C5IWS6_NICAL); contains Interpro domain(s)  IPR011141  Polyketide synthase, type III ","AT5G13930","ATCHS","Encodes chalcone synthase (CHS), a key enzyme involved in the biosynthesis of flavonoids.  Required for the accumulation of purple anthocyanins in leaves and stems. Also involved in the regulation of auxin transport and the modulation of root gravitropism.",85.23,386,0,696,98.46153846
"143","Solyc05g054090.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","Solyc05g056000.2.1","Lipase-like protein (AHRD V1 **-- Q9M3D1_ARATH)","AT5G19290",NA,"esterase/lipase/thioesterase family protein; similar to esterase/lipase/thioesterase family protein [Arabidopsis thaliana] (TAIR:AT5G14980.1); similar to Os01g0317800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042883.1); similar to hydrolase, alpha/beta fold family protein, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABB46702.1); similar to Alpha/beta hydrolase [Medicago truncatula] (GB:ABE84979.1); contains InterPro domain Esterase/lipase/thioesterase; (InterPro:IPR000379); contains InterPro domain Alpha/beta hydrolase; (InterPro:IPR003089)",68.77,333,5e-137,484,98.80952381
"145","Solyc05g056070.2.1","Chlorophyll a-b binding protein 6A, chloroplastic (AHRD V1 ***- CB11_SOLLC); contains Interpro domain(s)  IPR001344  Chlorophyll A-B binding protein ","AT3G54890","LHCA1","Encodes a component of the light harvesting complex associated with photosystem I.",86.25,240,3e-115,410,96.7611336
"146","Solyc06g007830.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","Solyc06g009190.2.1","Pectinesterase (AHRD V1 ***- B9SAU4_RICCO); contains Interpro domain(s)  IPR000070  Pectinesterase, catalytic ","AT4G02320",NA,"pectinesterase family protein; similar to pectinesterase family protein [Arabidopsis thaliana] (TAIR:AT4G02300.1); similar to Os01g0312500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042866.1); similar to putative thermostable pectinesterase [Citrus sinensis] (GB:AAK84485.1); similar to Os07g0675100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060620.1); contains InterPro domain Virulence factor, pectin lyase fold; (InterPro:IPR011050); contains InterPro domain Plant invertase/pectin methylesterase inhibitor; (InterPro:IPR007186); contains InterPro domain Pectinesterase; (InterPro:IPR000070); contains InterPro domain Pectinesterase inhibitor; (InterPro:IPR006501)",53.72,497,2e-148,523,85.48672566
"148","Solyc06g011400.2.1","ATP-dependent chaperone ClpB (AHRD V1 **** B5W0X8_SPIMA); contains Interpro domain(s)  IPR013093  ATPase associated with various cellular activities, AAA-2 ","AT2G25140","CLPB-M","Encodes ClpB4, which belongs to the Casein lytic proteinase/heat shock protein 100 (Clp/Hsp100) family.  Targeted to the mitochondrion, also referred to as ClpB-m.  Transcripts of ClpB4 accumulate dramatically at high temperatures, suggesting that it may be involved in response to heat stress.",78.6,500,0,821,94.1509434
"149","Solyc06g019200.2.1","Peptidase M50 family protein (AHRD V1 ***- D7LZ04_ARALY); contains Interpro domain(s)  IPR008915  Peptidase M50 ","AT5G05740","ATEGY2","S2P-like putative metalloprotease, also contain transmembrane helices near their C-termini and many of them, five of seven, contain a conserved zinc-binding motif HEXXH. Homolog of EGY1. Each of the EGY1 and EGY-like proteins share two additional highly conserved motifs, the previously reported NPDG motif (aa 442–454 in EGY1, Rudner et al., 1999) and a newly defined GNLR motif (aa 171–179 in EGY1). The GNLR motif is a novel signature motif unique to EGY1 and EGY-like proteins as well as other EGY1 orthologs found in cyanobacteria.",70.57,401,2e-155,545,81.87633262
"150","Solyc06g024230.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","Solyc06g024240.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","Solyc06g030500.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","Solyc06g048890.2.1","Protein kinase (AHRD V1 ***- A8HT40_CHLRE); contains Interpro domain(s)  IPR011989  Armadillo-like helical ","AT2G40730",NA,"HEAT repeat-containing protein; similar to protein kinase family protein [Arabidopsis thaliana] (TAIR:AT1G71410.1); similar to putative kinase-like protein splice variant 1 [Oryza sativa (japonica cultivar-group)] (GB:BAD73565.1); similar to Os01g0819900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044644.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain HEAT; (InterPro:IPR000357)",74.07,829,0,1095,99.75757576
"154","Solyc06g049020.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","Solyc06g051900.2.1","Bifunctional folylpolyglutamate synthase + dihydrofolate synthase folC (AHRD V1 *--* C4RPC7_9ACTO); contains Interpro domain(s)  IPR001645  Folylpolyglutamate synthetase ","AT5G41480","ATDFA","Encodes protein similar to dihydrofolate synthetase and folylpolyglutamate synthetase, both of which are involved in folate biosynthesis.",54.91,530,6e-145,511,94.77477477
"156","Solyc06g053440.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","Solyc06g053670.1.1","Enoyl-CoA hydratase/isomerase family protein (AHRD V1 **** D7MH17_ARALY); contains Interpro domain(s)  IPR001753  Crotonase, core ","AT4G14430","ATECI2","enoyl-CoA hydratase/isomerase family protein; similar to enoyl-CoA hydratase/isomerase family protein [Arabidopsis thaliana] (TAIR:AT4G14440.1); similar to Enoyl-CoA hydratase/isomerase [Medicago truncatula] (GB:ABD28677.1); contains InterPro domain Enoyl-CoA hydratase/isomerase; (InterPro:IPR001753)",61.9,231,1e-74,276,95.41666667
"158","Solyc06g054410.2.1","Iaa-amino acid hydrolase 4 (AHRD V1 **** B9IIQ5_POPTR); contains Interpro domain(s)  IPR017439  Peptidase M20D, mername-AA028/carboxypeptidase Ss1 ","AT3G02875","ILR1","Hydrolyzes amino acid conjugates of the plant growth regulator indole-3-acetic acid (IAA), including IAA-Leu and IAA-Phe. Uses Mg and Co ions as cofactors.",54.74,422,7e-136,480,95.40229885
"159","Solyc06g060340.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","Solyc06g060350.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","Solyc06g060720.2.1","Peroxisomal biogenesis factor 19 (AHRD V1 ***- B6TC68_MAIZE); contains Interpro domain(s)  IPR006708  Pex19 protein ","AT5G17550","AtPEX19-2","peroxisomal protein PEX19 family protein; similar to peroxisomal protein PEX19 family protein [Arabidopsis thaliana] (TAIR:AT3G03490.1); similar to Pex19 protein [Medicago truncatula] (GB:ABE80886.1); contains InterPro domain Pex19 protein; (InterPro:IPR006708)",64,225,3e-72,268,87.95180723
"162","Solyc06g060990.2.1","AGAP008110-PA (Fragment) (AHRD V1 *-*- Q7Q3Z2_ANOGA); contains Interpro domain(s)  IPR018613  Protein of unknown function DUF2052, coiled-coil ","AT5G47090",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G03710.1); similar to hypothetical protein 26.t00106 [Brassica oleracea] (GB:ABD65045.1)",55.56,333,5e-91,331,89.43089431
"163","Solyc06g062370.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Solyc06g064500.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","Solyc06g065100.2.1","Myb-like transcription factor 1 (AHRD V1 **** Q8H271_GOSHI); contains Interpro domain(s)  IPR015495  Myb transcription factor ","AT4G38620","ATMYB4","Encodes a R2R3 MYB protein which is involved in the response to UV-B.  It functions as a repressor of target gene expression.  One of its target genes encodes cinnamate 4-hydroxylase; mutants accumulate sinapate esters in their leaves.",64.52,217,3e-71,265,77.14285714
"166","Solyc06g066640.2.1","Photosystem I reaction center subunit VI-1, chloroplastic (AHRD V1 ***- PSAH1_ARATH); contains Interpro domain(s)  IPR004928  Photosystem I reaction centre subunit VI ","AT3G16140","PSAH-1","Encodes subunit H of photosystem I reaction center subunit VI.",75.4,126,9e-44,172,85.61643836
"167","Solyc06g068480.2.1","Homology to unknown gene (Fragment) (AHRD V1 ***- Q01G24_OSTTA); contains Interpro domain(s)  IPR018962  Domain of unknown function DUF1995 ","AT1G73060","LPA3","similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G48790.1); similar to unnamed protein product [Ostreococcus tauri] (GB:CAL50320.1); similar to Os02g0117100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045684.1)",79.31,319,2e-150,528,83.02872063
"168","Solyc06g074510.2.1","2,3-bisphosphoglycerate-dependent phosphoglycerate mutase 2 (AHRD V1 *-*- GPMA2_GLOVI); contains Interpro domain(s)  IPR013078  Phosphoglycerate mutase ","AT5G22620",NA,"phosphoglycerate/bisphosphoglycerate mutase family protein; similar to phosphoglycerate/bisphosphoglycerate mutase family protein [Arabidopsis thaliana] (TAIR:AT3G50520.1); similar to phosphoglycerate mutase family, putative [Oryza sativa (japonica cultivar-group)] (GB:AAX92756.1); similar to Os11g0150100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001065757.1); contains InterPro domain Phosphoglycerate/bisphosphoglycerate mutase; (InterPro:IPR001345); contains InterPro domain Phosphoglycerate mutase; (InterPro:IPR013078)",65.99,444,1e-167,586,86.2745098
"169","Solyc06g076510.2.1","Phosphoserine phosphatase (AHRD V1 **** B6SU38_MAIZE); contains Interpro domain(s)  IPR004469  Phosphoserine phosphatase SerB ","AT1G18640","PSP","3-phosphoserine phosphatase acting in the last step of serine biosynthesis within the chloroplast",72.16,255,2e-101,365,85.47297297
"170","Solyc06g076580.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","Solyc06g082380.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","Solyc06g082940.2.1","Photosystem I reaction center subunit XI (AHRD V1 ***- B6SHL1_MAIZE); contains Interpro domain(s)  IPR003757  Photosystem I reaction centre, subunit XI PsaL ","AT4G12800","PSAL","Encodes subunit L of photosystem I reaction center.",84.55,220,1e-86,315,99.09502262
"173","Solyc06g082950.2.1","Photosystem I reaction center subunit XI (AHRD V1 ***- B6SHL1_MAIZE); contains Interpro domain(s)  IPR003757  Photosystem I reaction centre, subunit XI PsaL ","AT4G12800","PSAL","Encodes subunit L of photosystem I reaction center.",84.09,220,6e-85,310,99.09502262
"174","Solyc06g082970.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","Solyc06g083890.2.1","Pre-mRNA-splicing factor SLU7-A (AHRD V1 ***- D7KSF4_ARALY)","AT1G65660","SMP1","Encodes a CCHC zinc finger protein that may function as a step II splicing factor. In an epigenetic allele of SMP1 (in which SMP1 and SMP2 mRNA is reduced) organs are smaller and contain fewer cells.",79.81,535,0,797,99.44134078
"176","Solyc06g084060.2.1","Leucine Rich Repeat family protein expressed (AHRD V1 ***- Q10GD4_ORYSJ); contains Interpro domain(s)  IPR001810  Cyclin-like F-box ","AT3G54650","FBL17","F-box family protein (FBL17); similar to F-box family protein (FBL15) [Arabidopsis thaliana] (TAIR:AT4G33210.1); similar to Leucine Rich Repeat family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF97769.1); contains InterPro domain Cyclin-like F-box; (InterPro:IPR001810); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611)",57.62,604,2e-159,559,98.64864865
"177","Solyc07g005100.2.1","Chitinase-like protein (AHRD V1 ***- O81861_ARATH); contains Interpro domain(s)  IPR011583  Chitinase II ","AT4G19810",NA,"glycosyl hydrolase family 18 protein; similar to glycosyl hydrolase family 18 protein [Arabidopsis thaliana] (TAIR:AT4G19820.1); similar to chitinase/lysozyme [Nicotiana tabacum] (GB:CAA55128.1); contains InterPro domain Chitinase II; (InterPro:IPR011583); contains InterPro domain Glycoside hydrolase, family 18; (InterPro:IPR001223)",57.18,348,5e-111,397,91.77718833
"178","Solyc07g005470.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","Solyc07g005570.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Solyc07g006120.2.1","WD repeat domain phosphoinositide-interacting protein (AHRD V1 **-- C0SB49_PARBP); contains Interpro domain(s)  IPR011046  WD40 repeat-like ","AT4G30510","ATATG18B","AtATG18b (Arabidopsis thaliana homolog of yeast autophagy 18 (ATG18) b); similar to AtATG18a (Arabidopsis thaliana homolog of yeast autophagy 18 (ATG18) a) [Arabidopsis thaliana] (TAIR:AT3G62770.2); similar to WD40-like [Medicago truncatula] (GB:ABE94693.1); contains InterPro domain WD40-like; (InterPro:IPR011046)",67.95,312,7e-122,434,83.87978142
"181","Solyc07g006570.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","Solyc07g006630.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
