,ITAG,SGN_annotation,AGI,symbol,gene_name,X..identity,alignment.length,e.value,bit.score,percent.query.align
82,Solyc10g074900.1.1,"Receptor like kinase, RLK",AT1G06840,NA,"leucine-rich repeat transmembrane protein kinase, putative; similar to ATP binding / kinase/ protein serine/threonine kinase [Arabidopsis thaliana] (TAIR:AT5G01950.1); similar to leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana] (TAIR:AT5G37450.1); similar to leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana] (TAIR:AT3G53590.1); similar to Protein kinase; Adipokinetic hormone [Medicago truncatula] (GB:ABE77704.1); similar to Protein kinase [Medicago truncatula] (GB:ABE77702.1); similar to unkown protein [Oryza sativa (japonica cultivar-group)] (GB:AAW56867.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Tyrosine protein kinase; (InterPro:IPR001245); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271); contains InterPro domain Leucine rich repeat, N-terminal; (InterPro:IPR013210)",56.14,912,0,906,99.44994499
83,Solyc10g080740.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,Solyc10g083780.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,Solyc11g010940.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,Solyc11g064800.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,Solyc12g007090.1.1,Os08g0387500 protein (Fragment) (AHRD V1 ***- Q0J5Y7_ORYSJ),AT5G19540,NA,similar to Os08g0387500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001061714.1); similar to unknown [Striga asiatica] (GB:ABE66393.1),71.72,389,3.00E-168,588,85.77777778
88,Solyc12g010180.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,Solyc12g044740.1.1,"Ubiquitin carboxyl-terminal hydrolase (AHRD V1 ***- B9N1B6_POPTR); contains Interpro domain(s)  IPR001394  Peptidase C19, ubiquitin carboxyl-terminal hydrolase 2 ",AT1G51710,ATUBP6,Ubiquitin-specific protease 6 (UBP6). Deubiquinating enzyme. Interacts with calmodulin.,75.16,483,0,724,99.58677686
90,Solyc12g077670.1.1,Set protein (AHRD V1 ***- B0BMV1_RAT); contains Interpro domain(s)  IPR002164  Nucleosome assembly protein (NAP) ,AT1G18800,NRP2,Double nrp1-1 nrp2-1 mutants show arrest of cell cycle progression at G2/M  and disordered cellular organization occurred in root tips. Localize in the nucleus and can form homomeric and heteromeric protein complexes with NRP1. Bind histones Histone2A and Histone2B and associate with chromatin in vivo.,66.27,83,9.00E-28,118,88.17204301
91,Solyc12g096010.1.1,Receptor-like protein kinase (AHRD V1 ***- Q9FZP2_ARATH); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase ,AT5G12000,NA,"kinase; similar to protein kinase family protein [Arabidopsis thaliana] (TAIR:AT5G26150.1); similar to kinase [Arabidopsis thaliana] (TAIR:AT2G24370.1); similar to protein kinase family protein [Arabidopsis thaliana] (TAIR:AT4G31230.1); similar to Protein kinase; UspA [Medicago truncatula] (GB:ABE79207.1); similar to Protein kinase; UspA [Medicago truncatula] (GB:ABE79205.1); similar to serine threonine kinase 1 [Zea mays] (GB:AAK73111.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain UspA; (InterPro:IPR006016); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271)",57.65,654,0,672,95.93373494
