"","ITAG","SGN_annotation","AGI","symbol","gene_name","X..identity","alignment.length","e.value","bit.score","percent.query.align"
"96","Solyc01g097640.2.1","Ribosome biogenesis protein BMS1 homolog (AHRD V1 *--- BMS1_HUMAN); contains Interpro domain(s)  IPR007034  Protein of unknown function DUF663 ","AT1G06720",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G42440.1); similar to PREDICTED: hypothetical protein LOC553241 isoform 2 [Danio rerio] (GB:XP_709801.1); similar to PREDICTED: hypothetical protein XP_679814 isoform 1 [Danio rerio] (GB:XP_684906.1); similar to unnamed protein product [Ostreococcus tauri] (GB:CAL57303.1); contains InterPro domain AARP2CN; (InterPro:IPR012948); contains InterPro domain Protein of unknown function DUF663; (InterPro:IPR007034)",58.9,1185,0,1264,94.88636364
"97","Solyc01g097730.2.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7KN02_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT3G60050",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT1G55630.1); similar to Os10g0506000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001065010.1); similar to hypothetical protein [Capsella rubella] (GB:CAC36392.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",69.77,387,3e-169,592,76.58730159
"98","Solyc01g099230.2.1","Zinc finger protein VAR3, chloroplastic (AHRD V1 *--- VAR3_ARATH); contains Interpro domain(s)  IPR001876  Zinc finger, RanBP2-type ","AT1G55040",NA,"zinc finger (Ran-binding) family protein; similar to zinc finger (Ran-binding) family protein [Arabidopsis thaliana] (TAIR:AT1G70650.1); similar to Zinc finger, RanBP2-type [Medicago truncatula] (GB:ABE90693.1); contains InterPro domain Zinc finger, RanBP2-type; (InterPro:IPR001876)",52.55,666,8e-141,498,82.14285714
"99","Solyc01g100340.2.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7KIZ3_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT1G09190",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT5G56310.1); similar to Pentatricopeptide repeat [Medicago truncatula] (GB:ABE84263.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990); contains InterPro domain Ppx/GppA phosphatase; (InterPro:IPR003695)",58.79,478,3e-159,558,98.1443299
"100","Solyc01g101130.2.1","Plant IF-like protein (AHRD V1 ***- B6TAT2_MAIZE)","AT5G26770",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G05830.1); similar to hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:BAD86886.1); similar to Os05g0135900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001054577.1); contains InterPro domain tRNA-binding arm; (InterPro:IPR010978)",65.81,310,9e-93,337,91.01796407
"101","Solyc01g102500.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","Solyc01g103440.2.1","Phosphoribosylamine--glycine ligase (AHRD V1 ***- D7KJV0_ARALY); contains Interpro domain(s)  IPR000115  Phosphoribosylglycinamide synthetase ","AT1G09830",NA,"glycinamide ribonucleotide synthetase (GAR synthetase) that catalyzes the conversion of phosphoribosyl amine to phosphoribosyl glycineamide",74.41,512,0,756,98.6407767
"103","Solyc01g103480.2.1","Coatomer subunit delta (AHRD V1 ***- B6TDR8_MAIZE); contains Interpro domain(s)  IPR008968  Clathrin adaptor, mu subunit, C-terminal ","AT5G05010",NA,"clathrin adaptor complexes medium subunit-related; similar to delta-COP [Zea mays] (GB:AAF67098.1); similar to Os05g0310800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055159.1); similar to Os05g0311000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055160.1); contains InterPro domain Clathrin adaptor complex, medium chain; (InterPro:IPR001392); contains InterPro domain Longin-like; (InterPro:IPR011012); contains InterPro domain Mu2 adaptin subunit (AP50) of AP2; (InterPro:IPR008968)",70.62,531,0,753,99.62121212
"104","Solyc01g106260.2.1","Chaperone DnaK (AHRD V1 ***- A2Q199_MEDTR); contains Interpro domain(s)  IPR012725  Chaperone DnaK ","AT5G09590","HSC70-5","heat shock protein 70 (Hsc70-5); nuclear",81.23,682,0,1126,99.70193741
"105","Solyc01g107360.2.1","Coatomer subunit beta&apos; (AHRD V1 *--- COPB2_DICDI); contains Interpro domain(s)  IPR017986  WD40 repeat, region ","AT4G34280",NA,"transducin family protein / WD-40 repeat family protein; similar to WD-40 repeat family protein / katanin p80 subunit, putative [Arabidopsis thaliana] (TAIR:AT1G61210.1); similar to hypothetical protein DDBDRAFT_0190065 [Dictyostelium discoideum AX4] (GB:XP_646994.1); contains InterPro domain WD-40 repeat; (InterPro:IPR001680); contains InterPro domain WD40-like; (InterPro:IPR011046); contains InterPro domain Leucine-rich repeat, C-terminal associated; (InterPro:IPR003603)",52.7,814,0,715,99.62825279
"106","Solyc01g107430.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","Solyc01g107740.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","Solyc01g108490.2.1","Serine carboxypeptidase 1 (AHRD V1 **** B6SW38_MAIZE); contains Interpro domain(s)  IPR001563  Peptidase S10, serine carboxypeptidase ","AT2G35780","scpl26","SCPL26 (serine carboxypeptidase-like 26); serine carboxypeptidase; similar to SCPL27 (serine carboxypeptidase-like 27), serine carboxypeptidase [Arabidopsis thaliana] (TAIR:AT3G07990.1); similar to unnamed protein product [Oryza sativa (japonica cultivar-group)] (GB:BAB08188.1); similar to Os01g0158200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042076.1); similar to Os01g0833500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044713.1); contains InterPro domain Peptidase S10, serine carboxypeptidase; (InterPro:IPR001563)",50.12,431,4e-118,422,82.71119843
"109","Solyc01g109060.2.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7L4E9_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT2G15630",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT5G01110.1); similar to Os04g0477200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001053085.1); similar to OSIGBa0116M22.5 [Oryza sativa (indica cultivar-group)] (GB:CAH66938.1); similar to Pentatricopeptide repeat [Medicago truncatula] (GB:ABE84479.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",53.09,582,0,653,93.86106624
"110","Solyc01g109280.2.1","Ariadne-like ubiquitin ligase (AHRD V1 **-* D3AZ84_POLPA); contains Interpro domain(s)  IPR002867  Zinc finger, C6HC-type ","AT2G16090","ARI2","zinc finger protein-related; similar to IBR domain-containing protein [Arabidopsis thaliana] (TAIR:AT4G34370.1); similar to zinc finger protein-related [Arabidopsis thaliana] (TAIR:AT3G27710.1); similar to Putative RING zinc finger protein [Oryza sativa (japonica cultivar-group)] (GB:AAM19129.1); similar to Os03g0233500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049474.1); contains InterPro domain Zinc finger, C6HC-type; (InterPro:IPR002867); contains InterPro domain Zinc finger, RING-type; (InterPro:IPR001841)",67.67,600,0,785,99.49238579
"111","Solyc01g109890.2.1","Chaperone protein dnaJ 10 (AHRD V1 **** B6T7D7_MAIZE); contains Interpro domain(s)  IPR003095  Heat shock protein DnaJ ","AT4G39150",NA,"DNAJ heat shock N-terminal domain-containing protein; similar to DNAJ heat shock N-terminal domain-containing protein [Arabidopsis thaliana] (TAIR:AT2G21510.1); similar to Os08g0522600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062282.1); similar to Os05g0543700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001056206.1); similar to putative dnaJ-like protein [Oryza sativa subsp. indica] (GB:AAD27555.1); contains InterPro domain Heat shock protein DnaJ; (InterPro:IPR003095); contains InterPro domain Heat shock protein DnaJ, N-terminal; (InterPro:IPR001623)",65.24,328,1e-123,439,95.87020649
"112","Solyc01g110470.2.1","GAGA-binding transcriptional activator (AHRD V1 ***- A1E2T9_MEDTR); contains Interpro domain(s)  IPR010409  GAGA binding-like ","AT2G21240","ATBPC4","ATBPC4/BBR/BPC4/BPC4 (BASIC PENTACYSTEINE 4); DNA binding / transcription factor; similar to ATBPC5/BBR/BPC5/BPC5 (BASIC PENTACYSTEINE 5), DNA binding / transcription factor [Arabidopsis thaliana] (TAIR:AT4G38910.1); similar to GAGA-binding transcriptional activator [Medicago truncatula] (GB:ABL10371.1); contains InterPro domain GAGA binding-like; (InterPro:IPR010409)",51.08,325,4e-86,314,99.36305732
"113","Solyc01g111460.2.1","Proteasome subunit alpha type (AHRD V1 ***- Q38HT8_SOLTU); contains Interpro domain(s)  IPR001353  Proteasome, subunit alpha/beta ","AT3G51260","PAD1","20S proteosomal alpha subunits.  Interacts with SnRK, SKP1/ASK1 during proteasomal binding of an SCF ubiquitin ligase.",83.02,106,3e-49,190,81.39534884
"114","Solyc02g032850.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","Solyc02g033040.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","Solyc02g050200.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","Solyc02g062880.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","Solyc02g063430.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","Solyc02g065240.2.1","Hydrolase alpha/beta fold family protein (AHRD V1 **-- D7LG04_ARALY); contains Interpro domain(s)  IPR000073  Alpha/beta hydrolase fold-1 ","AT2G23620","ATMES1","esterase, putative; similar to ACL (ACETONE-CYANOHYDRIN LYASE), hydrolase [Arabidopsis thaliana] (TAIR:AT2G23600.1); similar to salicylic acid-binding protein 2 [Nicotiana tabacum] (GB:AAR87711.1); contains InterPro domain Esterase/lipase/thioesterase; (InterPro:IPR000379); contains InterPro domain Alpha/beta hydrolase fold-1; (InterPro:IPR000073)",55.73,262,4e-84,307,98.11320755
"120","Solyc02g067310.2.1","Zinc finger-homeodomain protein 1 (Fragment) (AHRD V1 **-- B0LK19_CUCSA); contains Interpro domain(s)  IPR006456  ZF-HD homeobox protein Cys/His-rich dimerisation region ","AT3G28920","AtHB34","ATHB34 (ARABIDOPSIS THALIANA HOMEOBOX PROTEIN 34); DNA binding / transcription factor; similar to ATHB23 (ARABIDOPSIS THALIANA HOMEOBOX PROTEIN 23), DNA binding / transcription factor [Arabidopsis thaliana] (TAIR:AT5G39760.1); similar to Homeobox domain, ZF-HD class; ZF-HD homeobox protein Cys/His-rich dimerisation re (GB:ABE90495.1); contains InterPro domain Homeobox domain, ZF-HD class; (InterPro:IPR006455); contains InterPro domain Homeodomain-like; (InterPro:IPR009057); contains InterPro domain ZF-HD homeobox protein Cys/His-rich dimerisation region; (InterPro:IPR006456)",54.79,261,8e-52,200,82.59385666
"121","Solyc02g067970.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","Solyc02g068780.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","Solyc02g068800.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","Solyc02g070810.2.1","Nuclear pore membrane glycoprotein 210 (AHRD V1 ***- PO210_HUMAN); contains Interpro domain(s)  IPR008964  Invasin/intimin cell-adhesion ","AT5G40480","EMB3012","EMB3012 (EMBRYO DEFECTIVE 3012); similar to hypothetical protein DDBDRAFT_0187985 [Dictyostelium discoideum AX4] (GB:XP_636668.1); similar to Os09g0565500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001063948.1); contains InterPro domain Bacterial Ig-like, group 2; (InterPro:IPR003343); contains InterPro domain Invasin/intimin cell-adhesion; (InterPro:IPR008964)",52.85,1949,0,2021,98.71597329
"125","Solyc02g073580.1.1","BZIP transcription factor (AHRD V1 **-- Q8W5R8_ORYSA)","AT4G18650",NA,"transcription factor-related; similar to ZW2 [Arabidopsis thaliana] (TAIR:AT1G58330.1); similar to predicted protein [Gossypium hirsutum] (GB:AAT64037.1)",51.79,224,9e-51,196,97.27272727
"126","Solyc02g074600.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","Solyc02g079200.1.1","Armadillo/beta-catenin repeat family protein (AHRD V1 **-- D7KW19_ARALY); contains Interpro domain(s)  IPR011989  Armadillo-like helical ","AT1G61350",NA,"armadillo/beta-catenin repeat family protein; similar to binding [Arabidopsis thaliana] (TAIR:AT2G45720.2); similar to Armadillo [Medicago truncatula] (GB:ABE88966.1); contains InterPro domain Armadillo; (InterPro:IPR000225); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989)",56.99,544,3e-165,578,92.37435009
"128","Solyc02g079230.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","Solyc02g079830.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Solyc02g080150.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","Solyc02g080220.2.1","Pectinesterase (AHRD V1 ***- B9RXQ4_RICCO); contains Interpro domain(s)  IPR000070  Pectinesterase, catalytic ","AT1G11580","ATPMEPCRA","pectin methylesterase, putative; similar to pectin methylesterase, putative [Arabidopsis thaliana] (TAIR:AT1G11590.1); similar to pectin methylesterase [Sesbania rostrata] (GB:CAD29733.1); contains InterPro domain Virulence factor, pectin lyase fold; (InterPro:IPR011050); contains InterPro domain Plant invertase/pectin methylesterase inhibitor; (InterPro:IPR007186); contains InterPro domain Pectinesterase; (InterPro:IPR000070); contains InterPro domain Pectinesterase inhibitor; (InterPro:IPR006501)",58.35,557,0,633,98.72495446
"132","Solyc02g081200.1.1","At1g62390-like protein (Fragment) (AHRD V1 *--- C0JCT1_9BRAS); contains Interpro domain(s)  IPR011990  Tetratricopeptide-like helical ","AT1G62390",NA,"octicosapeptide/Phox/Bem1p (PB1) domain-containing protein / tetratricopeptide repeat (TPR)-containing protein; similar to octicosapeptide/Phox/Bem1p (PB1) domain-containing protein / tetratricopeptide repeat (TPR)-containing protein [Arabidopsis thaliana] (TAIR:AT2G25290.1); similar to Octicosapeptide/Phox/Bem1p [Medicago truncatula] (GB:ABD32646.1); similar to Os09g0135400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062638.1); similar to Octicosapeptide/Phox/Bem1p [Medicago truncatula] (GB:ABE85285.1); contains InterPro domain Tetratricopeptide region; (InterPro:IPR013026); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990); contains InterPro domain Octicosapeptide/Phox/Bem1p; (InterPro:IPR000270)",65.58,770,0,882,97.43260591
"133","Solyc02g081230.2.1","Unknown Protein (AHRD V1)","AT3G03210",NA,"similar to conserved hypothetical protein [Medicago truncatula] (GB:ABE83277.1)",54.78,356,6e-80,294,88.60759494
"134","Solyc02g081340.2.1","Glutathione S-transferase (AHRD V1 **** O24261_PETHY); contains Interpro domain(s)  IPR004046  Glutathione S-transferase, C-terminal ","AT3G03190","ATGSTF11","Encodes glutathione transferase belonging to the phi class of GSTs. Naming convention according to Wagner et al. (2002).",51.66,211,2e-63,239,90.90909091
"135","Solyc02g081830.2.1","HAD-superfamily hydrolase (AHRD V1 ***- D5A3P4_SPIPL); contains Interpro domain(s)  IPR011949  HAD-superfamily hydrolase, subfamily IA, REG-2-like ","AT5G44730",NA,"haloacid dehalogenase-like hydrolase family protein; similar to Os02g0173600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001046041.1); similar to Os06g0665100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001058303.1); similar to haloacid dehalogenase-like hydrolase domain containing 3 [Bos taurus] (GB:NP_001014896.1); contains InterPro domain HAD-superfamily subfamily IA hydrolase, REG-2-like; (InterPro:IPR011949); contains InterPro domain HAD-superfamily hydrolase, subfamily IA, variant 1; (InterPro:IPR006439); contains InterPro domain Haloacid dehalogenase-like hydrolase; (InterPro:IPR005834)",73.62,254,2e-114,408,98.05447471
"136","Solyc02g081910.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","Solyc02g082820.2.1","Cyclin B2 (AHRD V1 **** Q9XGI1_SOLLC); contains Interpro domain(s)  IPR014400  Cyclin, A/B/D/E  IPR006671  Cyclin, N-terminal ","AT1G76310","CYCB2;4","core cell cycle genes",55.05,436,1e-123,440,98.3908046
"138","Solyc02g083200.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","Solyc02g083640.2.1","Male sterility 5 family protein (Fragment) (AHRD V1 *-*- B1Q3A0_BRACM); contains Interpro domain(s)  IPR011990  Tetratricopeptide-like helical ","AT3G51280",NA,"male sterility MS5, putative; similar to male sterility MS5 family protein [Arabidopsis thaliana] (TAIR:AT5G48850.1); similar to tetratricopeptide repeat, putative [Medicago truncatula] (GB:ABE88165.1); contains InterPro domain Tetratricopeptide region; (InterPro:IPR013026); contains InterPro domain Tetratricopeptide TPR_1; (InterPro:IPR001440); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",67.17,463,7e-162,567,96.64570231
"140","Solyc02g083860.2.1","Flavanone 3-hydroxylase (AHRD V1 ***- A9ZMI9_TOBAC); contains Interpro domain(s)  IPR005123  Oxoglutarate and iron-dependent oxygenase ","AT3G51240","F3'H","Encodes flavanone 3-hydroxylase that is coordinately expressed with chalcone synthase and chalcone isomerases. Regulates flavonoid biosynthesis.",80.39,362,4e-174,607,99.44903581
"141","Solyc02g085020.2.1","Dihydroflavonol 4-reductase (AHRD V1 **** Q6WG03_SOLTU); contains Interpro domain(s)  IPR016040  NAD(P)-binding domain ","AT5G42800","DFR","dihydroflavonol reductase. Catalyzes the conversion of dihydroquercetin to leucocyanidin in the biosynthesis of anthocyanins.",70.81,322,7e-136,480,83.68421053
"142","Solyc02g085520.2.1","Adenylosuccinate synthetase, chloroplastic (AHRD V1 **** PURA_SOLBU); contains Interpro domain(s)  IPR001114  Adenylosuccinate synthetase ","AT3G57610","ADSS","encoding adenylosuccinate synthetase (AdSS), the enzyme involved in the first step of the formation of the purine nucleotide AMP (conversion of IMP to adenylo-succinate)",79.1,488,0,777,82.81786942
"143","Solyc02g085740.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","Solyc02g086100.2.1","Dermal papilla-derived protein 6 homolog (AHRD V1 *-*- DERP6_DANRE); contains Interpro domain(s)  IPR019519  Histone acetylation protein 2 ","AT2G18410",NA,"similar to Os03g0201700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049299.1)",53.46,361,6e-101,364,94.42970822
"145","Solyc02g086860.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","Solyc02g087620.2.1","Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2 (AHRD V1 **-* VIP2_MOUSE); contains Interpro domain(s)  IPR000560  Histidine acid phosphatase ","AT5G15070",NA,"acid phosphatase; similar to acid phosphatase [Arabidopsis thaliana] (TAIR:AT3G01310.2); similar to hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:BAD53244.1); similar to PREDICTED: similar to KIAA0377 splice [Gallus gallus] (GB:XP_413955.2); similar to LOC495012 protein, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF98273.1); contains InterPro domain Histidine acid phosphatase; (InterPro:IPR000560)",84.08,1043,0,1713,95.94095941
"147","Solyc02g089050.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","Solyc02g089600.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","Solyc02g090380.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Solyc02g091280.2.1","ATP-dependent Clp protease proteolytic subunit (AHRD V1 **** B9H362_POPTR); contains Interpro domain(s)  IPR001907  Peptidase S14, ClpP ","AT1G66670","CLPP3","One of several nuclear-encoded ClpPs (caseinolytic protease). Contains a highly conserved catalytic triad of Ser-type proteases (Ser-His-Asp).  The name reflects nomenclature described in Adam et. al (2001).",74.8,250,8e-113,403,78.70967742
"151","Solyc02g091740.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","Solyc02g092570.1.1","GRAS family transcription factor (AHRD V1 **-* B9GYX5_POPTR); contains Interpro domain(s)  IPR005202  GRAS transcription factor ","AT3G49950",NA,"scarecrow transcription factor family protein; similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G67411.1); similar to GRAS transcription factor [Medicago truncatula] (GB:ABE82519.1); contains InterPro domain GRAS transcription factor; (InterPro:IPR005202)",61.33,406,4e-145,511,90.88838269
"153","Solyc02g093560.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","Solyc02g093950.2.1","Ankyrin repeat family protein (AHRD V1 **** D7M616_ARALY); contains Interpro domain(s)  IPR002110  Ankyrin ","AT5G14230",NA,"ankyrin repeat family protein; similar to XBAT32 (XB3 ortholog 2 in Arabidopsis thaliana 32), protein binding / zinc ion binding [Arabidopsis thaliana] (TAIR:AT5G57740.1); similar to OSJNBa0084K20.9 [Oryza sativa (japonica cultivar-group)] (GB:CAD41131.1); similar to Os04g0490300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001053162.1); similar to Ankyrin [Medicago truncatula] (GB:ABE79732.1); contains InterPro domain Ankyrin; (InterPro:IPR002110)",61.82,757,0,916,99.47229551
"155","Solyc03g005700.1.1","Mitochondrial import receptor subunit TOM22 (AHRD V1 ***- B6U2X6_MAIZE)","AT5G43970","ATTOM22-V","Subunit of the TOM complex, a translocase in the outer mitochondrial membrane that selectively allows proteins with a mitochondrial targeting sequence to enter the mitochondrion.",54.64,97,2e-24,107,95.04950495
"156","Solyc03g006510.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","Solyc03g007250.1.1","CNGC5-like protein (Fragment) (AHRD V1 *-*- A5X8E1_9FABA); contains Interpro domain(s)  IPR000595  Cyclic nucleotide-binding ","AT5G53130","ATCNGC1","member of Cyclic nucleotide gated channel family",82.68,231,2e-104,374,98.7012987
"158","Solyc03g025190.2.1","Multidrug resistance protein mdtK (AHRD V1 **-- MDTK_YERP3); contains Interpro domain(s)  IPR002528  Multi antimicrobial extrusion protein MatE ","AT4G25640","ATDTX35","MATE efflux family protein; similar to MATE efflux family protein [Arabidopsis thaliana] (TAIR:AT4G00350.1); similar to Multi antimicrobial extrusion protein MatE [Medicago truncatula] (GB:ABE85324.1); similar to putative anthocyanin permease [Lycopersicon esculentum] (GB:AAQ55183.1); contains InterPro domain Multi antimicrobial extrusion protein MatE; (InterPro:IPR002528)",72.19,471,0,652,92.70216963
"159","Solyc03g025410.2.1","Dehydrogenase/reductase SDR family member 13 (AHRD V1 ***- DHR13_BOVIN); contains Interpro domain(s)  IPR002347  Glucose/ribitol dehydrogenase ","AT4G23430",NA,"short-chain dehydrogenase/reductase (SDR) family protein; similar to short-chain dehydrogenase/reductase (SDR) family protein [Arabidopsis thaliana] (TAIR:AT4G23420.2); similar to short-chain dehydrogenase Tic32 [Pisum sativum] (GB:AAS38575.1); contains InterPro domain Short-chain dehydrogenase/reductase SDR; (InterPro:IPR002198); contains InterPro domain Glucose/ribitol dehydrogenase; (InterPro:IPR002347)",71.15,312,4e-128,454,98.72611465
"160","Solyc03g026150.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","Solyc03g031760.2.1","Homeobox-leucine zipper protein ATHB-14 (AHRD V1 *-*- ATB14_ARATH); contains Interpro domain(s)  IPR002913  Lipid-binding START ","AT4G04890","PDF2","Encodes a homeodomain protein that is expressed in the LI layer of the vegetative, floral and inflorescence meristems. Binds to the L1 box promoter element which is required in some proteins for L1 specific expression.",80.25,628,0,1021,96.98412698
"162","Solyc03g033460.2.1","Oligopeptide transporter 9 (AHRD V1 **** B6SVF4_MAIZE); contains Interpro domain(s)  IPR004648  Tetrapeptide transporter, OPT1/isp4 ","AT4G10770","ATOPT7","oligopeptide transporter",70.97,713,0,1095,94.8069241
"163","Solyc03g033630.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Solyc03g043620.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","Solyc03g058160.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","Solyc03g059490.1.1","Receptor like kinase, RLK","AT3G02130","RPK2","leucine-rich repeat transmembrane protein kinase, putative; similar to RPK1 (RECEPTOR-LIKE PROTEIN KINASE 1), kinase [Arabidopsis thaliana] (TAIR:AT1G69270.1); similar to leucine-rich repeat-containing protein kinase family protein [Musa acuminata] (GB:ABF72006.1); similar to Os07g0602700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060207.1); similar to putative protein kinase [Sorghum bicolor] (GB:AAM47583.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Leucine-rich repeat, typical subtype; (InterPro:IPR003591); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271)",65.54,1091,0,1302,94.31616341
"167","Solyc03g062850.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","Solyc03g063390.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","Solyc03g063480.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Solyc03g063790.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","Solyc03g063890.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","Solyc03g063940.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","Solyc03g071560.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","Solyc03g071770.1.1","DNA-directed RNA polymerase subunit beta&apos&apos (AHRD V1 ***- A9XW65_CORFO)","ATCG00170","RPOC2","RNA polymerase beta' subunit-2",80.49,82,2e-34,140,82.65306122
"175","Solyc03g078350.2.1","UPF0235 protein C15orf40 homolog (AHRD V1 **-- CO040_RAT); contains Interpro domain(s)  IPR003746  Protein of unknown function DUF167 ","AT1G49170",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G63440.3); similar to Protein of unknown function DUF167 [Medicago truncatula] (GB:ABE81179.1); contains InterPro domain Protein of unknown function DUF167; (InterPro:IPR003746)",65.6,125,5e-43,169,96.875
"176","Solyc03g083350.2.1","Ubiquitin (AHRD V1 **-- Q9FNF8_ARATH); contains Interpro domain(s)  IPR000403  Phosphatidylinositol 3- and 4-kinase, catalytic ","AT5G24240",NA,"phosphatidylinositol 3- and 4-kinase family protein / ubiquitin family protein; similar to phosphatidylinositol 3- and 4-kinase family protein / ubiquitin family protein [Arabidopsis thaliana] (TAIR:AT2G46500.2); similar to Phosphatidylinositol 3- and 4-kinase, catalytic; Ubiquitin [Medicago truncatula] (GB:ABE80823.1); contains InterPro domain Phosphatidylinositol 3- and 4-kinase, catalytic; (InterPro:IPR000403); contains InterPro domain Ubiquitin; (InterPro:IPR000626)",61.39,575,0,729,98.79518072
"177","Solyc03g093480.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
