"","ITAG","SGN_annotation","AGI","symbol","gene_name","X..identity","alignment.length","e.value","bit.score","percent.query.align"
"96","Solyc02g078600.2.1","Solute carrier family 2, facilitated glucose transporter member 3 (AHRD V1 ***- GTR3_CHICK); contains Interpro domain(s)  IPR003663  Sugar/inositol transporter ","AT2G20780",NA,"mannitol transporter, putative; Identical to Probable polyol transporter 4 (PLT4) [Arabidopsis Thaliana] (GB:Q0WUU6;GB:Q9SKT9); similar to ATPLT5 (POLYOL TRANSPORTER 5), D-ribose transporter/ D-xylose transporter/ carbohydrate transporter/ galactose transporter/ glucose transporter/ glycerol transporter/ hydrogen:sugar symporter/ mannitol transporter/ monosaccharide transporter/ myo-inositol transporter/ sorbitol transporter/ sugar porter [Arabidopsis thaliana] (TAIR:AT3G18830.1); similar to Os04g0678900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001054276.1); similar to Os04g0529800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001053383.1); similar to Sugar transporter superfamily; Major facilitator superfamily MFS_1 [Medicago truncatula] (GB:ABE84116.1); contains InterPro domain Sugar transporter; (InterPro:IPR003663); contains InterPro domain Sugar transporter superfamily; (InterPro:IPR005829); contains InterPro domain Major facilitator superfamily; (InterPro:IPR007114); contains InterPro domain General substrate transporter; (InterPro:IPR005828)",74.45,501,0,649,97.27626459
"97","Solyc02g079050.2.1","Anaphase promoting complex subunit 4 (AHRD V1 ***- Q3Y4F2_ARATH); contains Interpro domain(s)  IPR017986  WD40 repeat, region ","AT4G21530",NA,"nucleotide binding; similar to D-erythro-sphingosine kinase/ diacylglycerol kinase [Arabidopsis thaliana] (TAIR:AT4G21540.1); similar to transducin family protein-like [Oryza sativa (japonica cultivar-group)] (GB:BAD19203.1); similar to Os02g0785900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001048331.1); contains InterPro domain WD-40 repeat; (InterPro:IPR001680); contains InterPro domain WD40-like; (InterPro:IPR011046)",64.58,765,0,972,98.31168831
"98","Solyc02g079190.2.1","Auxin F-box protein 5 (AHRD V1 **-- D7MPH1_ARALY); contains Interpro domain(s)  IPR001810  Cyclin-like F-box ","AT3G62980","TIR1","Encodes an auxin receptor that mediates auxin-regulated transcription.  It contains leucine-rich repeats and an F-box and interacts with ASK1, ASK2 and AtCUL1 to form SCF-TIR1, an SCF ubiquitin ligase complex. Related to yeast Grr1p and human SKP2 proteins, involved in ubiquitin-mediated processes. Required for normal response to auxin and repressed in response to flagellin.    As part of the SCF complex and in the presence of auxin, TIR1 interacts with Aux/IAA transcriptional repressor proteins and mediates their degradation.",56.08,567,0,642,95.23809524
"99","Solyc02g081880.2.1","Molybdenum cofactor sulfurase protein-like (AHRD V1 **-- Q653D7_ORYSJ); contains Interpro domain(s)  IPR005303  MOSC, N-terminal beta barrel ","AT1G30910",NA,"molybdenum cofactor sulfurase family protein; similar to molybdenum cofactor sulfurase family protein [Arabidopsis thaliana] (TAIR:AT5G44720.1); similar to molybdenum cofactor sulfurase-like protein 1 [Oryza sativa (japonica cultivar-group)] (GB:ABH88162.1); similar to Os09g0560700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001063929.1); contains InterPro domain MOSC, N-terminal beta barrel; (InterPro:IPR005303); contains InterPro domain MOSC; (InterPro:IPR005302)",65.55,299,4e-114,407,95.81993569
"100","Solyc02g082730.2.1","Rab gdp-dissociation inhibitor (AHRD V1 **** Q17D49_AEDAE); contains Interpro domain(s)  IPR016664  Rab protein geranylgeranyltransferase component A, eukaryota ","AT3G06540","AthREP","GDP dissociation inhibitor family protein / Rab GTPase activator family protein; similar to ATGDI1 (Arabidopsis thaliana guanosine diphosphate dissociation inhibitor 1) [Arabidopsis thaliana] (TAIR:AT2G44100.2); similar to putative Rab escort protein (REP) [Dictyostelium discoideum AX4] (GB:XP_641266.1); similar to Os01g0269100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042697.1); contains InterPro domain Rab GTPase activator; (InterPro:IPR002005); contains InterPro domain Yeast Mrs6p protein; (InterPro:IPR000632)",51.8,556,1e-148,523,98.55334539
"101","Solyc02g083170.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","Solyc02g083430.1.1","Transmembrane protein 63C (AHRD V1 *-*- TM63C_MOUSE); contains Interpro domain(s)  IPR003864  Protein of unknown function DUF221 ","AT4G35870",NA,"similar to early-responsive to dehydration protein-related / ERD protein-related [Arabidopsis thaliana] (TAIR:AT3G21620.1); similar to Os03g0137400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001048901.1); similar to unknown [Sorghum bicolor] (GB:ABE77195.1); contains InterPro domain Protein of unknown function DUF221; (InterPro:IPR003864)",69.38,823,0,1077,98.4375
"103","Solyc02g085390.2.1","Uncharacterized ATP-dependent helicase C25A8.01c (AHRD V1 **-* YFC1_SCHPO); contains Interpro domain(s)  IPR000330  SNF2-related ","AT5G66750","ATDDM1","Protein is similar to SWI2/SNF2 chromatin remodeling proteins. Involved in gene silencing and maintenance of DNA methylation and histone methylation.",70.17,761,0,1017,93.4729064
"104","Solyc02g086340.2.1","LisH domain and HEAT repeat-containing protein KIAA1468 (AHRD V1 *-*- K1468_HUMAN); contains Interpro domain(s)  IPR011989  Armadillo-like helical ","AT5G16210",NA,"HEAT repeat-containing protein; similar to Os01g0514300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001043188.1); similar to Unknown (protein for MGC:146562) [Xenopus tropicalis] (GB:AAI24572.1); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989); contains InterPro domain Lissencephaly type-1-like homology motif; (InterPro:IPR006594); contains InterPro domain HEAT; (InterPro:IPR000357)",62.15,938,0,1042,97.69874477
"105","Solyc02g087720.1.1","At3g28720-like protein (Fragment) (AHRD V1 *-*- C4PEW7_9SOLN)","AT3G28720",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G58100.1); similar to Os06g0584200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057947.1); similar to Os06g0585200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057949.1); similar to hypothetical protein DDBDRAFT_0205878 [Dictyostelium discoideum AX4] (GB:XP_641416.1)",65.08,653,0,791,95.43446244
"106","Solyc02g088120.2.1","Nucleic acid binding protein (AHRD V1 **** B6UDK8_MAIZE); contains Interpro domain(s)  IPR018111  K Homology, type 1, subgroup ","AT5G15270",NA,"KH domain-containing protein; similar to KH domain-containing protein [Arabidopsis thaliana] (TAIR:AT1G14170.1); similar to KH, type 1 [Medicago truncatula] (GB:ABE82473.1); contains InterPro domain KH; (InterPro:IPR004087); contains InterPro domain KH, type 1; (InterPro:IPR004088)",51.65,546,1e-125,447,92.20532319
"107","Solyc02g088630.2.1","Glycosyltransferase (AHRD V1 ***- B9IK47_POPTR); contains Interpro domain(s)  IPR002495  Glycosyl transferase, family 8 ","AT3G01040","GAUT13","Encodes a protein with  putative galacturonosyltransferase activity.",85.21,534,0,880,99.62616822
"108","Solyc02g088650.1.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7MJP3_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT5G39350",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT4G18750.1); similar to pentatricopeptide (PPR) repeat-containing protein-like [Oryza sativa (japonica cultivar-group)] (GB:BAD27693.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",52.31,671,0,718,97.94419971
"109","Solyc02g088900.2.1","Organic anion transporter (AHRD V1 **-* B6U937_MAIZE); contains Interpro domain(s)  IPR004853  Protein of unknown function DUF250 ","AT3G17430",NA,"phosphate translocator-related; similar to phosphate translocator-related [Arabidopsis thaliana] (TAIR:AT1G48230.1); similar to expressed protein (with alternative splicing) [Oryza sativa (japonica cultivar-group)] (GB:AAS07264.1); contains InterPro domain Protein of unknown function DUF250; (InterPro:IPR004853)",82.78,360,3e-167,584,93.97905759
"110","Solyc02g088910.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","Solyc02g089330.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","Solyc02g091500.1.1","Calmodulin (AHRD V1 ***- B6TGU5_MAIZE); contains Interpro domain(s)  IPR011992  EF-Hand type ","AT5G37770","CML24","Encodes a protein with 40% similarity to calmodulin. Binds Ca(2+) and, as a consequence, undergoes conformational changes. CML24 expression occurs in all major organs, and transcript levels are increased from 2- to 15-fold in  plants subjected to touch, darkness, heat,  cold, hydrogen peroxide, abscisic acid  (ABA), and indole-3-acetic acid. However, CML24 protein accumulation changes were not  detectable. The putative CML24 regulatory region confers reporter expression at sites  of predicted mechanical stress; in regions undergoing growth; in vascular tissues and  various floral organs; and in stomata, trichomes, and hydathodes. CML24-underexpressing transgenics are resistant to ABA inhibition of germination and seedling growth, are defective in long-day induction of flowering, and have enhanced tolerance to CoCl(2), molybdic acid, ZnSO(4), and MgCl(2).",55.84,154,4e-42,167,92.99363057
"113","Solyc03g005130.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","Solyc03g006340.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","Solyc03g006830.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","Solyc03g007150.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","Solyc03g007490.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","Solyc03g019760.2.1","ABC transporter G family member 11 (AHRD V1 ***- AB11G_ARATH); contains Interpro domain(s)  IPR013525  ABC-2 type transporter ","AT1G17840","ABCG11","ABC transporter family protein; Identical to White-brown complex homolog protein 11 (WBC11) [Arabidopsis Thaliana] (GB:Q8RXN0;GB:Q9LMU4); similar to CER5 (ECERIFERUM 5), ATPase, coupled to transmembrane movement of substances [Arabidopsis thaliana] (TAIR:AT1G51500.1); similar to ABC transporter family protein [Arabidopsis thaliana] (TAIR:AT1G51460.1); similar to ABC transporter family protein [Arabidopsis thaliana] (TAIR:AT3G21090.1); similar to Os10g0494300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001064944.1); similar to ABC transporter [Gossypium hirsutum] (GB:AAP80385.1); similar to Os04g0528300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001053375.1); contains InterPro domain ABC-2 type transporter; (InterPro:IPR013525); contains InterPro domain AAA ATPase; (InterPro:IPR003593); contains InterPro domain ABC transporter related; (InterPro:IPR003439)",81.65,703,0,1148,97.60900141
"119","Solyc03g025430.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","Solyc03g033830.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","Solyc03g034060.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","Solyc03g044220.1.1","SCF E3 ubiquitin ligase complex F-box protein grrA (AHRD V1 *-** C1GTI6_PARBA); contains Interpro domain(s)  IPR001810  Cyclin-like F-box ","AT5G67250","SKIP2","Encodes an SKP1 interacting partner (SKIP2).",58.52,499,3e-146,515,90
"123","Solyc03g058160.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","Solyc03g058470.1.1","TBC1 domain family member 15 (AHRD V1 *--- Q7TPU5_MOUSE); contains Interpro domain(s)  IPR000195  RabGAP/TBC ","AT2G43490",NA,"RabGAP/TBC domain-containing protein; similar to RabGAP/TBC domain-containing protein [Arabidopsis thaliana] (TAIR:AT3G59570.1); similar to putative GTPase-activating protein [Oryza sativa (japonica cultivar-group)] (GB:BAD45492.1); contains InterPro domain RabGAP/TBC; (InterPro:IPR000195)",52.17,600,2e-159,559,98.42657343
"125","Solyc03g062840.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","Solyc03g062860.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","Solyc03g063890.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","Solyc03g063940.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","Solyc03g064010.2.1","Receptor like kinase, RLK","AT3G57830",NA,"leucine-rich repeat transmembrane protein kinase, putative; similar to leucine-rich repeat family protein [Arabidopsis thaliana] (TAIR:AT2G42290.1); similar to Os08g0506400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062188.1); similar to Leucine Rich Repeat, putative [Medicago truncatula] (GB:ABE91521.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090); contains InterPro domain Leucine rich repeat, N-terminal; (InterPro:IPR013210)",56.81,639,5e-175,611,96.0254372
"130","Solyc03g064040.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","Solyc03g078110.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","Solyc03g080130.1.1","Ycf2 (AHRD V1 ***- A6YA39_9MAGN); contains Interpro domain(s)  IPR008543  Chloroplast Ycf2 ","ATCG01280","YCF2.2","Identical to Protein ycf2 (ycf2-B) [Arabidopsis Thaliana] (GB:P56786); similar to hypothetical chloroplast RF2 [Vitis vinifera] (GB:YP_567121.1); similar to Hypothetical protein [Gossypium barbadense] (GB:BAF41290.1); similar to hypothetical chloroplast RF2 [Gossypium hirsutum] (GB:YP_538978.1); contains InterPro domain Chloroplast Ycf2; (InterPro:IPR008543); contains InterPro domain AAA ATPase; (InterPro:IPR003593); contains InterPro domain AAA ATPase, central region; (InterPro:IPR003959)",70.99,131,4e-45,176,82.44274809
"133","Solyc03g082790.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","Solyc03g083740.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","Solyc03g093850.1.1","ATP-dependent DNA helicase (AHRD V1 **** B9DMT1_STACT); contains Interpro domain(s)  IPR000212  DNA helicase, UvrD/REP type ","AT4G25120","ATSRS2","UvrD/REP helicase family protein; similar to Os07g0492100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001059683.1); similar to ATP-dependent DNA helicase PcrA [Clostridium sp. OhILAs] (GB:ZP_01362558.1); contains InterPro domain UvrD/REP helicase; (InterPro:IPR000212)",68.33,603,0,833,97.04918033
"136","Solyc03g095880.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","Solyc03g097120.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","Solyc03g097750.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","Solyc03g097920.1.1","Mitogen-activated protein kinase kinase (AHRD V1 **** D7NPU9_CAPAN); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase ","AT1G73500","ATMKK9","member of MAP Kinase Kinase",65.66,265,3e-99,358,78.27380952
"140","Solyc03g098210.2.1","Cyclic nucleotide gated channel (AHRD V1 **** A9CRE4_MALDO); contains Interpro domain(s)  IPR018490  Cyclic nucleotide-binding-like ","AT3G17700","ATCNGC20","cyclic nucleotide-binding transporter 1, member of a family  of cyclic nucleotide gated channels.",61.83,744,0,835,96.69876204
"141","Solyc03g110880.2.1","DNA-directed RNA polymerase (AHRD V1 ***- B9IL57_POPTR); contains Interpro domain(s)  IPR015712  DNA-directed RNA polymerase, subunit 2 ","AT3G23780","DMS2","This gene encodes the second largest, catalytic subunit of the nuclear DNA-dependent RNA polymerase IV (aka RNA polymerase D). The NRPD2 protein is found at nuclear foci that overlap or are adjacent to chromocentromeres but are not fully coincident with chromocentromeres. The loss of NRPD2 leads to the loss of cytosine methylation at pericentromeric 5S genes and AtSN1 retroelements but has no discernible effect on centromere repeat methylation. This suggests that Pol IV primarily affects facultative heterochromatin rather than constitutive heterochromatin.",65.45,1178,0,1539,95.62706271
"142","Solyc03g111180.2.1","Aspartyl aminopeptidase-like protein (AHRD V1 ***- Q8LF32_ARATH); contains Interpro domain(s)  IPR001948  Peptidase M18, aminopeptidase I ","AT5G60160",NA,"aspartyl aminopeptidase, putative; similar to aspartyl aminopeptidase, putative [Arabidopsis thaliana] (TAIR:AT5G04710.1); similar to Peptidase M18, aminopeptidase I [Medicago truncatula] (GB:ABE80427.1); similar to Os01g0967900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045513.1); similar to Os12g0236500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001066463.1); contains InterPro domain Peptidase M18, aminopeptidase I; (InterPro:IPR001948)",75.21,484,0,756,99.58592133
"143","Solyc03g111250.2.1","SWI/SNF related matrix associated actin dependent regulator of chromatin subfamily d member 1 (AHRD V1 ***- Q6GL18_XENTR); contains Interpro domain(s)  IPR019835  SWIB domain ","AT5G14170","CHC1","SWIB complex BAF60b domain-containing protein; Identical to Protein At5g14170 [Arabidopsis Thaliana] (GB:Q9FMT4); similar to SWIB complex BAF60b domain-containing protein [Arabidopsis thaliana] (TAIR:AT3G01890.1); similar to OSJNBa0072D21.8 [Oryza sativa (japonica cultivar-group)] (GB:CAD40740.2); similar to OSIGBa0092E09.5 [Oryza sativa (indica cultivar-group)] (GB:CAH66378.1); similar to SWIB/MDM2 [Medicago truncatula] (GB:ABE78941.1); contains InterPro domain SWIB/MDM2; (InterPro:IPR003121)",59.28,442,3e-148,521,83.30170778
"144","Solyc03g111400.1.1","Xanthine/uracil permease family protein (AHRD V1 ***- D7L9S9_ARALY); contains Interpro domain(s)  IPR006043  Xanthine/uracil/vitamin C permease ","AT5G50300","ATAZG2","xanthine/uracil/vitamin C permease family protein; similar to xanthine/uracil permease family protein [Arabidopsis thaliana] (TAIR:AT3G10960.1); similar to hypothetical protein CIMG_03715 [Coccidioides immitis RS] (GB:XP_001244274.1); similar to Os11g0427700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001067781.1); contains InterPro domain Xanthine/uracil/vitamin C permease; (InterPro:IPR006043)",64.73,533,0,669,99.43714822
"145","Solyc03g112350.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","Solyc03g113920.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","Solyc03g114320.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","Solyc03g114680.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","Solyc03g115520.2.1","Chromodomain-helicase-DNA-binding protein 1-like (AHRD V1 *--- CHD1L_BOVIN); contains Interpro domain(s)  IPR000330  SNF2-related ","AT5G07810",NA,"SNF2 domain-containing protein / helicase domain-containing protein / HNH endonuclease domain-containing protein; similar to SNF2 domain-containing protein / helicase domain-containing protein [Arabidopsis thaliana] (TAIR:AT1G48310.1); similar to Vacuolar H+-ATPase V1 sector, subunit A (ISS) [Ostreococcus tauri] (GB:CAL56267.1); similar to Os07g0598300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060181.1); contains InterPro domain HNH endonuclease; (InterPro:IPR002711); contains InterPro domain DEAD/DEAH box helicase, N-terminal; (InterPro:IPR011545); contains InterPro domain SNF2-related; (InterPro:IPR000330); contains InterPro domain Helicase, C-terminal; (InterPro:IPR001650)",53.54,1102,0,1129,96.14035088
"150","Solyc03g115740.1.1","Alpha-1 6-xylosyltransferase (AHRD V1 **-* Q5TIN5_VITVI); contains Interpro domain(s)  IPR008630  Galactosyl transferase ","AT5G07720",NA,"galactosyl transferase GMA12/MNN10 family protein; Identical to Putative glycosyltransferase 3 (EC 2.4.-.-) (AtGT3) (GT3) [Arabidopsis Thaliana] (GB:Q9LF80); similar to galactosyl transferase GMA12/MNN10 family protein [Arabidopsis thaliana] (TAIR:AT1G74380.1); similar to galactosyl transferase GMA12/MNN10 family protein [Arabidopsis thaliana] (TAIR:AT1G18690.1); similar to putative glycosyltransferase [Nicotiana benthamiana] (GB:CAI11458.1); similar to putative glycosyltransferase [Solanum tuberosum] (GB:CAI11457.1); similar to putative glycosyltransferase [Lotus japonicus] (GB:CAI11456.1); contains InterPro domain Galactosyl transferase; (InterPro:IPR008630)",76.72,421,0,703,91.57427938
"151","Solyc03g116840.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","Solyc03g117490.2.1","Glycerol kinase (AHRD V1 ***- Q6RUF8_SOYBN); contains Interpro domain(s)  IPR005999  Glycerol kinase ","AT1G80460","GLI1","Encodes a protein similar to glycerol kinase, which converts glycerol to glycerol 3-phosphate and performs a rate-limiting step in glycerol metabolism. This gene is required for both general and specific resistance against bacteria and fungi. Arabidopsis thaliana glycerol kinase (GLR1) mRNA.Involved in flagellin-induced non-host resistance to Pseudomonas. Coronatine partially suppresses flagellin-induced expression of NHO1.",79.89,522,0,816,99.61759082
"153","Solyc03g118380.1.1","DNA-directed RNA polymerase II subunit (AHRD V1 **** A8N5F1_COPC7); contains Interpro domain(s)  IPR012340  Nucleic acid-binding, OB-fold ","AT4G14660","NRPE7","RNA polymerase Rpb7 N-terminal domain-containing protein; similar to RNA polymerase Rpb7 N-terminal domain-containing protein [Arabidopsis thaliana] (TAIR:AT3G22900.1); similar to putative receptor kinase [Oryza sativa (japonica cultivar-group)] (GB:AAS98454.2); similar to Os05g0157100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001054703.1); contains InterPro domain Nucleic acid-binding, OB-fold, subgroup; (InterPro:IPR012340); contains InterPro domain Nucleic acid-binding, OB-fold; (InterPro:IPR008994); contains InterPro domain RNA polymerase Rpb7, N-terminal; (InterPro:IPR005576)",68.18,154,3e-63,237,96.83544304
"154","Solyc03g119030.2.1","Peroxisomal biogenesis factor 3 (AHRD V1 ***- Q28F64_XENTR); contains Interpro domain(s)  IPR006966  Peroxin-3 ","AT1G48635","PEX3","peroxin-3 family protein; similar to peroxin-3 family protein [Arabidopsis thaliana] (TAIR:AT3G18160.1); similar to PREDICTED: similar to peroxisomal biogenesis factor 3 [Gallus gallus] (GB:XP_419708.1); similar to Os09g0314300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062839.1); contains InterPro domain Peroxin-3; (InterPro:IPR006966)",60.07,283,3e-95,344,97.56944444
"155","Solyc03g119120.2.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7M3D7_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT4G02750",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT1G56690.1); similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT1G09410.1); similar to hypothetical protein MtrDRAFT_AC139526g16v1 [Medicago truncatula] (GB:ABE80147.1); similar to hypothetical protein MtrDRAFT_AC139526g18v1 [Medicago truncatula] (GB:ABE80149.1); similar to pentatricopeptide, putative [Oryza sativa (japonica cultivar-group)] (GB:ABF95626.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",66.2,719,0,1070,93.73368146
"156","Solyc03g119760.2.1","Baculoviral IAP repeat-containing 4 (Predicted) (AHRD V1 *--- B0KWH9_CALJA); contains Interpro domain(s)  IPR019396  Transmembrane Fragile-X-F-associated protein ","AT1G73950",NA,"zinc finger (C3HC4-type RING finger) family protein; similar to membrane protein, putative [Arabidopsis thaliana] (TAIR:AT1G68820.1); similar to zinc finger (C3HC4-type RING finger) family protein [Arabidopsis thaliana] (TAIR:AT1G18470.1); similar to hypothetical protein [Trifolium pratense] (GB:BAE71207.1); similar to conserved hypothetical protein [Medicago truncatula] (GB:ABE90658.1); similar to Putative finger family protein [Brassica oleracea] (GB:AAW81737.1); contains InterPro domain Zinc finger, RING-type; (InterPro:IPR001841)",71.34,464,0,632,99.1416309
"157","Solyc03g120300.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Solyc03g120700.2.1","Conserved oligomeric Golgi complex subunit 1 (AHRD V1 **-- COG1_MOUSE); contains Interpro domain(s)  IPR014812  Vps51/Vps67 ","AT5G16300",NA,"similar to PREDICTED: similar to low density lipoprotein B isoform 1 [Bos taurus] (GB:XP_593871.2); similar to Os01g0777000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044419.1); contains domain Cullin repeat (SSF74788)",61.47,1072,0,1293,97.76536313
"159","Solyc03g121760.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","Solyc04g005380.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","Solyc04g005500.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","Solyc04g005540.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","Solyc04g009890.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Solyc04g011560.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","Solyc04g014640.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","Solyc04g014660.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","Solyc04g014850.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","Solyc04g015470.2.1","Phosphatidylinositol-4-phosphate 5-kinase family protein (AHRD V1 **** D7L735_ARALY); contains Interpro domain(s)  IPR017163  Phosphatidylinositol-4-phosphate 5-kinase, plant ","AT1G21980","ATPIP5K1","Type I phosphatidylinositol-4-phosphate 5-kinase. Preferentially phosphorylates PtdIns4P. Induced by water stress and abscisic acid in Arabidopsis thaliana. Expressed in procambial cells of leaves, flowers and roots. A N-terminal Membrane Occupation and Recognition Nexus (MORN)affects enzyme activity and distribution.",60.65,737,0,860,95.6
"169","Solyc04g017990.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Solyc04g024570.1.1","NADH-quinone oxidoreductase subunit L (AHRD V1 ***- NUOL_NEIMA); contains Interpro domain(s)  IPR003916  NADH:ubiquinone oxidoreductase, chain 5 ","ATCG01010","NDHF","Chloroplast encoded  NADH dehydrogenase unit.",70.04,277,2e-107,385,84.15841584
"171","Solyc04g039830.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","Solyc04g045540.1.1","Ycf1 (Fragment) (AHRD V1 ***- A6YA36_9MAGN); contains Interpro domain(s)  IPR008896  Ycf1 ","ATCG01130","YCF1.2","Identical to Putative membrane protein ycf1 (ycf1-B) [Arabidopsis Thaliana] (GB:P56785); similar to hypothetical chloroplast RF1 [Gossypium hirsutum] (GB:YP_538982.1); similar to Hypothetical protein [Gossypium barbadense] (GB:BAF41305.1); similar to hypothetical chloroplast RF1 [Eucalyptus globulus subsp. globulus] (GB:YP_636357.1); contains InterPro domain Ycf1; (InterPro:IPR008896)",70.63,303,2e-101,365,94.8630137
"173","Solyc04g047730.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","Solyc04g049550.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","Solyc04g050840.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","Solyc04g064850.2.1","Transmembrane protein 34 (AHRD V1 ***- A5D9H3_BOVIN); contains Interpro domain(s)  IPR005178  Protein of unknown function DUF300 ","AT1G77220",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT4G38360.2); similar to MAP kinase activating protein-like [Oryza sativa (japonica cultivar-group)] (GB:BAD61807.1); similar to Os05g0516900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001056049.1); contains InterPro domain Protein of unknown function DUF300; (InterPro:IPR005178)",72.57,474,0,734,98.12889813
"177","Solyc04g071070.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","Solyc04g071570.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
