"","ITAG","SGN_annotation","AGI","symbol","gene_name","X..identity","alignment.length","e.value","bit.score","percent.query.align"
"101","Solyc02g076730.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","Solyc02g076780.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","Solyc02g077720.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","Solyc02g077930.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","Solyc02g079510.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","Solyc02g080120.1.1","Gibberellin 2-beta-dioxygenase 7 (AHRD V1 **-* B6SZM8_MAIZE); contains Interpro domain(s)  IPR005123  Oxoglutarate and iron-dependent oxygenase ","AT4G21200","ATGA2OX8","Encodes a protein with gibberellin 2-oxidase activity which acts specifically on C-20 gibberellins.",61.42,337,5e-122,434,86.61417323
"107","Solyc02g080260.2.1","Homeobox leucine-zipper protein (AHRD V1 ***- Q8H962_ZINEL); contains Interpro domain(s)  IPR002913  Lipid-binding START ","AT4G04890","PDF2","Encodes a homeodomain protein that is expressed in the LI layer of the vegetative, floral and inflorescence meristems. Binds to the L1 box promoter element which is required in some proteins for L1 specific expression.",72,750,0,1061,97.34042553
"108","Solyc02g080310.2.1","Beta-glucosidase 47 (AHRD V1 **** D7MEP5_ARALY); contains Interpro domain(s)  IPR001360  Glycoside hydrolase, family 1 ","AT4G21760","BGLU47","BGLU47 (Beta-glucosidase 47); hydrolase, hydrolyzing O-glycosyl compounds; similar to BGLU45, hydrolase, hydrolyzing O-glycosyl compounds [Arabidopsis thaliana] (TAIR:AT1G61810.1); similar to Glycoside hydrolase, family 1 [Medicago truncatula] (GB:ABE77795.1); contains InterPro domain Glycoside hydrolase, family 1; (InterPro:IPR001360)",57.05,468,4e-167,584,89.25143954
"109","Solyc02g080340.2.1","Patatin-like phospholipase family protein (AHRD V1 *--* A8PYJ4_BRUMA); contains Interpro domain(s)  IPR002641  Patatin ","AT1G61850",NA,"patatin family protein; similar to leucine-rich repeat family protein [Arabidopsis thaliana] (TAIR:AT2G19330.1); similar to phospholipase, patatin family, putative [Medicago truncatula] (GB:ABE77790.1); similar to Os07g0520900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001059805.1); similar to putative calcium-independent phospholipase A2 [Oryza sativa (japonica cultivar-group)] (GB:BAD30421.1); contains InterPro domain Armadillo; (InterPro:IPR000225); contains InterPro domain Patatin; (InterPro:IPR002641); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611)",68.77,1297,0,1759,94.66271312
"110","Solyc02g080350.1.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7KUG5_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT1G77170",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to binding [Arabidopsis thaliana] (TAIR:AT4G21065.1); similar to Tetratricopeptide-like helical [Medicago truncatula] (GB:ABE81261.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940)",56.17,454,3e-160,561,97.15536105
"111","Solyc02g081140.2.1","UBX domain-containing protein (AHRD V1 **-- D3B4P8_POLPA); contains Interpro domain(s)  IPR012989  SEP ","AT4G22150","PUX3","Arabidopsis thaliana CDC48-interacting UBX-domain protein (PUX3)",65.26,308,4e-97,351,99.3442623
"112","Solyc02g081770.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","Solyc02g082930.2.1","Endochitinase (Chitinase) (AHRD V1 **** Q43184_SOLTU); contains Interpro domain(s)  IPR016283  Glycoside hydrolase, family 19  IPR000726  Glycoside hydrolase, family 19, catalytic ","AT3G12500","ATHCHIB","encodes a basic chitinase involved in ethylene/jasmonic acid mediated signalling pathway during systemic acquired resistance based on expression analyses.",63.64,242,3e-86,315,91.12903226
"114","Solyc02g083720.2.1","MLO-like protein 4 (AHRD V1 ***- B6TXU3_MAIZE); contains Interpro domain(s)  IPR004326  Mlo-related protein ","AT1G11000","ATMLO4","A member of a large family of seven-transmembrane domain proteins specific to plants, homologs of the barley mildew resistance locus o (MLO) protein. The Arabidopsis genome contains 15 genes encoding MLO proteins, with localization in plasma membrane. Phylogenetic analysis revealed four clades of closely-related AtMLO genes. ATMLO4 belongs to the clade I, with AtMLO11 and AtMLO14. The gene is expressed during early seedling growth, in roots and lateral root primordia, in flower and fruit abscission zone, in vascular system of root, cotyledons and young leaves, it was not expressed in mature rosette leaves, as shown by GUS activity patterns. The expression of several phylogenetically closely-related AtMLO genes showed similar or overlapping tissue specificity and analogous responsiveness to external stimuli, suggesting functional redundancy, co-function, or antagonistic function(s).",50.51,487,1e-122,436,90.82397004
"115","Solyc02g084640.2.1","Aldehyde dehydrogenase (AHRD V1 **** Q71LY7_ORYSI); contains Interpro domain(s)  IPR012394  Aldehyde dehydrogenase NAD(P)-dependent  IPR015590  Aldehyde dehydrogenase ","AT4G36250","ALDH3F1","Encodes a putative aldehyde dehydrogenase. The gene is not responsive to osmotic stress and is expressed constitutively at a low level in plantlets and root cultures.",61.64,464,0,637,94.48979592
"116","Solyc02g084650.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","Solyc02g084700.2.1","MORC family CW-type zinc finger 3 (AHRD V1 *--- Q4VBZ9_HUMAN); contains Interpro domain(s)  IPR003594  ATP-binding region, ATPase-like ","AT4G36280",NA,"ATP-binding region, ATPase-like domain-containing protein; similar to ATP-binding region, ATPase-like domain-containing protein [Arabidopsis thaliana] (TAIR:AT4G36270.1); similar to ATP-binding region, ATPase-like domain-containing protein [Arabidopsis thaliana] (TAIR:AT4G36290.1); similar to Os10g0181700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001064253.1); similar to Unknown protein [Oryza sativa (japonica cultivar-group)] (GB:AAK70637.1); contains InterPro domain ATP-binding region, ATPase-like; (InterPro:IPR003594)",54.19,620,2e-178,622,92.71317829
"118","Solyc02g087850.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","Solyc02g088920.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","Solyc02g089250.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","Solyc02g091690.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","Solyc02g091740.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","Solyc02g092920.2.1","Cadmium-transporting ATPase (AHRD V1 ***- Q5WLE3_BACSK); contains Interpro domain(s)  IPR006404  ATPase, P-type, heavy metal-(Cd/Co/Hg/Pb/Zn)-translocating ","AT4G37270","ATHMA1","Encodes a P1B-type ATPases that is localized to the chloroplast envelope and is involved in the transport of Cu into chloroplasts.  It is essential for growth under high light conditions.",71.1,706,0,896,85.64476886
"124","Solyc03g005910.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","Solyc03g006220.2.1","Os06g0207500 protein (Fragment) (AHRD V1 **-- Q0DDQ9_ORYSJ); contains Interpro domain(s)  IPR004253  Protein of unknown function DUF231, plant ","AT1G29050","TBL38","similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G34070.1); similar to unknown [Pisum sativum] (GB:ABA29158.1); contains InterPro domain Protein of unknown function DUF231, plant; (InterPro:IPR004253)",64.2,352,4e-140,494,97.76536313
"126","Solyc03g007520.2.1","Proline-rich cell wall protein-like (AHRD V1 ***- Q8LG11_ARATH); contains Interpro domain(s)  IPR015940  Ubiquitin-associated/translation elongation factor EF1B, N-terminal, eukaryote ","AT5G53330",NA,"similar to Os06g0160400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001056879.1); contains InterPro domain UBA-like; (InterPro:IPR009060); contains InterPro domain Ubiquitin-associated; (InterPro:IPR000449)",52.61,230,4e-45,177,99.06976744
"127","Solyc03g020030.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","Solyc03g020040.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","Solyc03g025590.2.1","Tripeptidyl peptidase II (AHRD V1 ***- Q5VZU9_HUMAN); contains Interpro domain(s)  IPR015500  Peptidase S8, subtilisin-related ","AT4G20850","TPP2","Tripeptidyl Peptidase II. Ser protease  that assembles into a large oligomeric complex containing two proteins of 153 and 142 kD that are derived from a single TPP2 gene, with the smaller version missing part of the C-terminal end. Not essential, based on the lack of phenotype of a T-DNA disruption mutant.",71.23,146,2e-59,224,81.92090395
"130","Solyc03g025620.2.1","Tripeptidyl peptidase II (AHRD V1 ***- Q5VZU9_HUMAN); contains Interpro domain(s)  IPR015500  Peptidase S8, subtilisin-related ","AT4G20850","TPP2","Tripeptidyl Peptidase II. Ser protease  that assembles into a large oligomeric complex containing two proteins of 153 and 142 kD that are derived from a single TPP2 gene, with the smaller version missing part of the C-terminal end. Not essential, based on the lack of phenotype of a T-DNA disruption mutant.",73.97,146,2e-62,234,81.92090395
"131","Solyc03g032070.2.1","Holliday junction ATP-dependent DNA helicase ruvB (AHRD V1 **** D0N0A1_PHYIN); contains Interpro domain(s)  IPR010339  TIP49, C-terminal ","AT5G67630",NA,"DNA helicase, putative; similar to DNA helicase-related [Arabidopsis thaliana] (TAIR:AT3G49830.1); similar to putative DNA helicase [Oryza sativa (japonica cultivar-group)] (GB:BAD72453.1); similar to RuvB-like 2 [Xenopus tropicalis] (GB:CAJ83917.1); similar to LOC398205 protein [Xenopus laevis] (GB:AAI23266.1); contains InterPro domain Replication factor C conserved region; (InterPro:IPR000862); contains InterPro domain AAA ATPase; (InterPro:IPR003593); contains InterPro domain TIP49, C-terminal; (InterPro:IPR010339); contains InterPro domain AAA ATPase, central region; (InterPro:IPR003959)",83.73,467,0,787,98.72340426
"132","Solyc03g034370.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","Solyc03g044100.2.1","Peroxidase 5 (AHRD V1 **** B6E500_LITCN); contains Interpro domain(s)  IPR002016  Haem peroxidase, plant/fungal/bacterial ","AT4G37530",NA,"peroxidase, putative; Identical to Peroxidase 51 precursor (EC 1.11.1.7) (Atperox P51) (ATP37) (PER51) [Arabidopsis Thaliana] (GB:Q9SZE7;GB:Q8VYK8); similar to peroxidase 50 (PER50) (P50) (PRXR2) [Arabidopsis thaliana] (TAIR:AT4G37520.1); similar to peroxidase 1 [Artemisia annua] (GB:AAO45182.1); contains InterPro domain Haem peroxidase; (InterPro:IPR010255); contains InterPro domain Haem peroxidase, plant/fungal/bacterial; (InterPro:IPR002016); contains InterPro domain Plant peroxidase; (InterPro:IPR000823)",70.23,309,2e-132,468,92.77108434
"134","Solyc03g044150.2.1","Subtilisin-like protease (AHRD V1 ***- A9XG40_TOBAC); contains Interpro domain(s)  IPR015500  Peptidase S8, subtilisin-related ","AT5G67360","ARA12","subtilisin-like protease that has been  located in stem and siliques but not roots.",73.53,748,0,1035,96.50259067
"135","Solyc03g062700.2.1","Binding protein (AHRD V1 *-*- D7L203_ARALY); contains Interpro domain(s)  IPR007022  Survival motor neuron interacting protein 1 ","AT1G54385",NA,"binding; similar to binding [Arabidopsis thaliana] (TAIR:AT3G03970.2); similar to Os12g0624800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001067317.1); similar to Os11g0580000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001068152.1); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989)",52.4,584,7e-139,491,99.65156794
"136","Solyc03g063650.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","Solyc03g078520.2.1","Receptor like kinase, RLK","AT5G10290",NA,"leucine-rich repeat family protein / protein kinase family protein; similar to leucine-rich repeat family protein / protein kinase family protein [Arabidopsis thaliana] (TAIR:AT5G65240.1); similar to 4D11_24 [Brassica rapa subsp. pekinensis] (GB:AAZ67538.1); similar to putative receptor-like kinase (with alternative splicing) [Oryza sativa (japonica cultivar-group)] (GB:AAS07247.1); similar to BRASSINOSTEROID INSENSITIVE 1-associated receptor kinase 1 precursor, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF98429.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Leucine-rich repeat, typical subtype; (InterPro:IPR003591); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271); contains InterPro domain Leucine rich repeat, N-terminal; (InterPro:IPR013210)",74.88,609,0,862,99.67105263
"138","Solyc03g078640.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","Solyc03g081230.1.1","NHL1 (Fragment) (AHRD V1 **-- B0LZI2_ARATH); contains Interpro domain(s)  IPR010847  Harpin-induced 1 ","AT5G53730",NA,"harpin-induced family protein / HIN1 family protein / harpin-responsive family protein; similar to harpin-induced family protein / HIN1 family protein / harpin-responsive family protein [Arabidopsis thaliana] (TAIR:AT3G44220.1); similar to Hairpin-induced family protein [Ipomoea nil] (GB:BAE94402.1); contains InterPro domain Harpin-induced 1; (InterPro:IPR010847)",59.76,164,4e-52,201,75.70093458
"140","Solyc03g093330.2.1","Receptor like kinase, RLK","AT5G61480","PXY","leucine-rich repeat transmembrane protein kinase, putative; similar to leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana] (TAIR:AT4G28650.1); similar to CLAVATA1 receptor kinase (CLV1) [Arabidopsis thaliana] (TAIR:AT1G08590.1); similar to BAM1 (big apical meristem 1), ATP binding / kinase/ protein serine/threonine kinase [Arabidopsis thaliana] (TAIR:AT5G65700.1); similar to putative receptor-like protein kinase 1 [Oryza sativa (japonica cultivar-group)] (GB:AAP68887.1); similar to Protein kinase; Actin-binding, actinin-type [Medicago truncatula] (GB:ABE92015.1); similar to Hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:AAO17351.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271); contains InterPro domain Leucine rich repeat, N-terminal; (InterPro:IPR013210)",62.08,973,0,1176,93.99796541
"141","Solyc03g093360.2.1","Wound/stress protein (AHRD V1 **-- Q672Q3_SOLLC); contains Interpro domain(s)  IPR001024  Lipoxygenase, LH2 ","AT4G39730",NA,"lipid-associated family protein; similar to lipid-associated family protein [Arabidopsis thaliana] (TAIR:AT2G22170.1); similar to dehydration stress-induced protein [Brassica napus] (GB:AAK01359.1); contains InterPro domain Lipoxygenase, LH2; (InterPro:IPR001024); contains InterPro domain Lipase/lipooxygenase, PLAT/LH2; (InterPro:IPR008976)",52.87,157,5e-44,173,86.11111111
"142","Solyc03g093600.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","Solyc03g095980.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","Solyc03g096460.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","Solyc03g097110.2.1","RNA recognition motif-containing protein (AHRD V1 **-- D7M9G3_ARALY); contains Interpro domain(s)  IPR001395  Aldo/keto reductase ","AT4G17720",NA,"RNA recognition motif (RRM)-containing protein; similar to RNA recognition motif (RRM)-containing protein [Arabidopsis thaliana] (TAIR:AT5G46870.1); similar to RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain) containing protein [Brassica oleracea] (GB:ABD65610.1); similar to RNA recognition motif (RRM)-containing protein [Brassica oleracea] (GB:ABD65158.1); contains InterPro domain Nucleotide-binding, alpha-beta plait; (InterPro:IPR012677); contains InterPro domain RNA-binding region RNP-1 (RNA recognition motif); (InterPro:IPR000504)",66.55,275,1e-97,352,96.77419355
"146","Solyc03g097380.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","Solyc03g098060.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","Solyc03g098780.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","Solyc03g112390.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Solyc03g112540.2.1","Retinol dehydrogenase 12 (AHRD V1 **-* B6UB33_MAIZE); contains Interpro domain(s)  IPR002347  Glucose/ribitol dehydrogenase ","AT5G50130",NA,"short-chain dehydrogenase/reductase (SDR) family protein; similar to short-chain dehydrogenase/reductase (SDR) family protein [Arabidopsis thaliana] (TAIR:AT4G24050.1); similar to Short-chain dehydrogenase/reductase SDR [Medicago truncatula] (GB:ABE79697.1); contains InterPro domain Short-chain dehydrogenase/reductase SDR; (InterPro:IPR002198); contains InterPro domain Glucose/ribitol dehydrogenase; (InterPro:IPR002347)",70.9,323,2e-126,449,89.1966759
"151","Solyc03g112860.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","Solyc03g112910.2.1","Pantothenate kinase (AHRD V1 *-** C1FDA4_9CHLO); contains Interpro domain(s)  IPR015844  Pantothenate kinase, acetyl-CoA regulated, two-domain type ","AT4G32180","ATPANK2","Encodes a protein with pantothenate kinase activity.",86.04,874,0,1428,96.45232816
"153","Solyc03g113010.1.1","Kelch repeat-containing F-box family protein (AHRD V1 ***- D7KS27_ARALY); contains Interpro domain(s)  IPR015915  Kelch-type beta propeller ","AT2G02870",NA,"kelch repeat-containing F-box family protein; similar to kelch repeat-containing F-box family protein [Arabidopsis thaliana] (TAIR:AT1G14330.1); similar to kelch repeat-containing F-box family protein, putative [Solanum demissum] (GB:AAT40540.1); contains InterPro domain Cyclin-like F-box; (InterPro:IPR001810); contains InterPro domain Kelch motif; (InterPro:IPR006651); contains InterPro domain Galactose oxidase, central; (InterPro:IPR011043); contains InterPro domain Kelch repeat; (InterPro:IPR006652)",61.5,426,1e-141,499,91.85520362
"154","Solyc03g113060.2.1","ATP-binding cassette transporter (AHRD V1 ***- D8RFW2_SELML); contains Interpro domain(s)  IPR003439  ABC transporter-like ","AT3G47780","ATATH6","member of ATH subfamily",65.05,950,0,1219,99.78835979
"155","Solyc03g113710.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","Solyc03g113750.1.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7KUI4_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT1G74900","OTP43","pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT1G77360.1); similar to Os02g0679200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047736.1); similar to pentatricopeptide, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF98845.1); similar to putative reverse transcriptase [Oryza sativa (japonica cultivar-group)] (GB:AAK71569.2); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",59.91,459,7e-165,577,91.68356998
"157","Solyc03g114560.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Solyc03g115660.2.1","Cell division protein kinase 12 (AHRD V1 *-** CDK12_HUMAN); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase ","AT1G18670","IBS1","Encodes a cyclin-dependent kinase-like protein with a ser/thr protein kinase domain and an N-terminal myristoylation sequence.  Mutants in this gene are unable to express female sterility in response to beta-aminobutyric acid, as wild type plants do.",63.47,709,0,837,99.56647399
"159","Solyc03g115810.2.1","Vacuolar fusion protein mon1 (AHRD V1 ***- C5JTA2_AJEDS); contains Interpro domain(s)  IPR004353  Vacuolar fusion protein MON1 ","AT2G28390",NA,"SAND family protein; similar to Os01g0976000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045563.1); similar to HSV-1 stimulation-related 1-like [Oryza sativa (japonica cultivar-group)] (GB:BAD87032.1); contains InterPro domain Protein of unknown function DUF254, SAND; (InterPro:IPR004353); contains InterPro domain Longin-like; (InterPro:IPR011012)",72.91,502,0,746,80.74433657
"160","Solyc03g117570.2.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7M6Q4_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT1G80880",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT5G15010.1); similar to pentatricopeptide (PPR) repeat-containing protein-like [Oryza sativa (japonica cultivar-group)] (GB:BAD82704.1); similar to Os08g0272200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001061426.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",50.94,477,9e-138,487,77.46710526
"161","Solyc03g117590.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","Solyc03g118080.2.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7M9E6_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT5G61800",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT4G18840.1); similar to OSJNBb0012E08.2 [Oryza sativa (japonica cultivar-group)] (GB:CAD40778.1); similar to OSIGBa0155K12.4 [Oryza sativa (indica cultivar-group)] (GB:CAH66401.1); similar to Pentatricopeptide repeat [Medicago truncatula] (GB:ABE93365.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",54.78,460,4e-141,498,83.30241187
"163","Solyc03g118320.1.1","Holliday junction ATP-dependent DNA helicase ruvB (AHRD V1 *--* RUVB_CHLSY); contains Interpro domain(s)  IPR003959  ATPase, AAA-type, core ","AT1G24290",NA,"AAA-type ATPase family protein; similar to replication factor C 36 kDA, putative [Arabidopsis thaliana] (TAIR:AT1G77470.1); similar to hypothetical protein LOC405856 [Danio rerio] (GB:NP_998085.1); contains InterPro domain Replication factor C conserved region; (InterPro:IPR000862); contains InterPro domain UBA-like; (InterPro:IPR009060); contains InterPro domain AAA ATPase; (InterPro:IPR003593); contains InterPro domain Terpenoid synthase; (InterPro:IPR008949); contains InterPro domain Ubiquitin-associated; (InterPro:IPR000449); contains InterPro domain AAA ATPase, central region; (InterPro:IPR003959)",63.18,584,0,682,98.97260274
"164","Solyc03g118740.2.1","Auxin efflux carrier (AHRD V1 ***- Q71T12_MOMCH); contains Interpro domain(s)  IPR014024  Auxin efflux carrier, subgroup ","AT1G73590","ATPIN1","Encodes a putative auxin efflux carrier involved in shoot and root development. It is involved in the maintenance of embryonic auxin gradients.  Loss of function severely affects organ initiation, pin1 mutants are characterised by an inflorescence meristem that does not initiate any flowers, resulting in the formation of a naked inflorescence stem.  PIN1 is involved in the determination of leaf shape by actively promoting development of leaf margin serrations.  In roots, the protein mainly resides at the basal end of the vascular cells, but weak signals can be detected in the epidermis and the cortex.  Expression levels and polarity of this auxin efflux carrier change during primordium development suggesting that cycles of auxin build-up and depletion accompany, and may direct, different stages of primordium development. PIN1 action on plant development does not strictly require function of PGP1 and PGP19 proteins.",72.24,634,0,885,99.67320261
"165","Solyc03g120540.2.1","Isochorismatase hydrolase-like (AHRD V1 ***- Q6K7V7_ORYSJ); contains Interpro domain(s)  IPR000868  Isochorismatase-like ","AT3G16190",NA,"isochorismatase hydrolase family protein; similar to isochorismatase hydrolase family protein [Arabidopsis thaliana] (TAIR:AT5G23220.1); similar to isochorismatase hydrolase-like [Oryza sativa (japonica cultivar-group)] (GB:BAD21815.1); similar to Os02g0276400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001046544.1); contains InterPro domain Isochorismatase hydrolase; (InterPro:IPR000868)",69.79,192,6e-66,246,95.95959596
"166","Solyc03g120890.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","Solyc03g121610.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","Solyc03g121660.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","Solyc03g123560.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Solyc03g124000.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","Solyc04g005800.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","Solyc04g006990.2.1","Transcription factor bHLH30 (AHRD V1 **-* BH030_ARATH); contains Interpro domain(s)  IPR001092  Basic helix-loop-helix dimerisation region bHLH ","AT1G68810",NA,"basic helix-loop-helix (bHLH) family protein; similar to basic helix-loop-helix (bHLH) family protein [Arabidopsis thaliana] (TAIR:AT3G25710.1); similar to Os08g0432800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001061870.1); similar to Helix-loop-helix DNA-binding [Medicago truncatula] (GB:ABE94029.1); similar to Os03g0260600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049619.1); contains InterPro domain Helix-loop-helix DNA-binding; (InterPro:IPR011598); contains InterPro domain Basic helix-loop-helix dimerisation region bHLH; (InterPro:IPR001092)",66.35,211,4e-49,191,97.64150943
"173","Solyc04g008230.2.1","Polygalacturonase (AHRD V1 ***- B6TYD6_MAIZE); contains Interpro domain(s)  IPR012334  Pectin lyase fold ","AT1G48100",NA,"glycoside hydrolase family 28 protein / polygalacturonase (pectinase) family protein; similar to glycoside hydrolase family 28 protein / polygalacturonase (pectinase) family protein [Arabidopsis thaliana] (TAIR:AT1G02460.1); similar to unknown protein [Oryza sativa (japonica cultivar-group)] (GB:AAS98503.1); similar to Os05g0279900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055086.1); contains InterPro domain Virulence factor, pectin lyase fold; (InterPro:IPR011050); contains InterPro domain Glycoside hydrolase, family 28; (InterPro:IPR000743); contains InterPro domain Pectolytic enzyme, Pectin lyase fold; (InterPro:IPR012334); contains InterPro domain Parallel beta-helix repeat; (InterPro:IPR006626)",75.57,393,0,642,79.83706721
"174","Solyc04g008430.1.1","Receptor like kinase, RLK","AT2G01950","BRL2","Similar to BRI, brassinosteroid receptor protein.",69.86,1105,0,1452,96.98314108
"175","Solyc04g008710.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","Solyc04g008850.1.1","Aspartic proteinase nepenthesin-1 (AHRD V1 **-- C0JA97_9ORYZ); contains Interpro domain(s)  IPR001461  Peptidase A1 ","AT3G20015",NA,"pepsin A; similar to aspartyl protease family protein [Arabidopsis thaliana] (TAIR:AT3G18490.1); similar to H0402C08.5 [Oryza sativa (indica cultivar-group)] (GB:CAJ86229.1); contains InterPro domain Peptidase A1, pepsin; (InterPro:IPR001461); contains InterPro domain Peptidase aspartic, catalytic; (InterPro:IPR009007)",71.57,415,2e-151,533,85
"177","Solyc04g010050.2.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7KIT7_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT1G08610",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT1G09900.1); similar to Os10g0476900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001064852.1); similar to putative pentatricopeptide (PPR) repeat-containing protein [Oryza sativa (japonica cultivar-group)] (GB:BAD15828.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",50.67,521,2e-153,539,90.10600707
