,ITAG,SGN_annotation,AGI,symbol,gene_name,X..identity,alignment.length,e.value,bit.score,percent.query.align
87,Solyc06g051260.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,Solyc06g053440.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,Solyc06g054620.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,Solyc06g059870.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,Solyc06g060410.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,Solyc06g064430.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,Solyc06g065630.2.1,"Monooxygenase (AHRD V1 **** B5GNT3_STRCL); contains Interpro domain(s)  IPR000103  Pyridine nucleotide-disulphide oxidoreductase, class-II ",AT5G11320,YUC4,Belongs to the YUC gene family.  Encodes a predicted flavin monooxygenase YUC4 involved in auxin biosynthesis and plant development.,70.07,401,1.00E-171,599,96.83698297
94,Solyc06g065740.2.1,Golgi SNAP receptor complex member 1 (AHRD V1 ***- B5X829_SALSA); contains Interpro domain(s)  IPR007705  Vesicle transport v-SNARE ,AT1G15880,GOS11,Golgi SNARE 11 protein (GOS11),75.89,224,5.00E-96,346,99.0990991
95,Solyc06g069460.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,Solyc06g070970.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,Solyc06g073240.2.1,"Acetyl xylan esterase A (AHRD V1 **-- D7JXX9_9BACE); contains Interpro domain(s)  IPR005181  Protein of unknown function DUF303, acetylesterase putative ",AT4G34215,NA,"Encodes a member of the SGNH-hydrolase superfamily of enzymes. The enzymes of the SGNH-hydrolase superfamily facilitate the hydrolysis of ester, thioester and amide bonds in a range of substrates including complex polysaccharides, lysophospholipids, acyl-CoA esters and other compounds.",63.07,241,1.00E-80,296,90.90909091
98,Solyc06g074630.2.1,"Cellulose synthase-like C6 glycosyltransferase family 2 (AHRD V1 **-* A6N4C3_PHYPA); contains Interpro domain(s)  IPR001173  Glycosyl transferase, family 2 ",AT5G22740,ATCSLA02,encodes a beta-mannan synthase based on in vitro enzyme assays from heterologously expressed protein,76.4,534,0,816,99.62546816
99,Solyc06g076270.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,Solyc06g082840.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,Solyc07g006380.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,Solyc07g009130.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,Solyc07g017640.2.1,Lariat debranching enzyme (AHRD V1 **** B6U6X4_MAIZE); contains Interpro domain(s)  IPR004843  Metallophosphoesterase ,AT4G31770,ATDBR1,"calcineurin-like phosphoesterase family protein; Identical to Lariat debranching enzyme (EC 3.1.-.-) (AtDBR1) (DBR1) [Arabidopsis Thaliana] (GB:Q94K01;GB:O81771); similar to Os03g0725300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051129.1); similar to Lariat debranching enzyme A (GB:Q6GPB8); contains InterPro domain Lariat debranching enzyme, C-terminal; (InterPro:IPR007708); contains InterPro domain Metallophosphoesterase; (InterPro:IPR004843)",69.16,347,3.00E-145,511,83.94160584
104,Solyc07g020960.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,Solyc07g053820.2.1,"Checkpoint serine/threonine-protein kinase BUB1 (AHRD V1 *--- B3LI47_YEAS1); contains Interpro domain(s)  IPR015661  Mitotic checkpoint serine/threonine protein kinase, Bub1 ",AT2G20635,NA,"similar to spindle checkpoint protein-related [Arabidopsis thaliana] (TAIR:AT2G33560.1); similar to Os02g0193600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001046171.1); similar to Cellular retinaldehyde-binding/triple function, C-terminal [Medicago truncatula] (GB:ABE79666.1); contains InterPro domain Mad3/BUB1 homology region 1; (InterPro:IPR013212)",59.23,520,0,639,96.98113208
106,Solyc07g061730.2.1,Gibberellin 2-oxidase (AHRD V1 **** A4GVL9_SOLLC); contains Interpro domain(s)  IPR005123  Oxoglutarate and iron-dependent oxygenase ,AT1G30040,ATGA2OX2,Encodes a gibberellin 2-oxidase. AtGA2OX2 expression is responsive to cytokinin and KNOX activities.,56.16,333,5.00E-107,384,98.21428571
107,Solyc07g063070.1.1,DNA-binding WRKY VQ (AHRD V1 ***- Q2HTS9_MEDTR); contains Interpro domain(s)  IPR008889  VQ ,AT1G28280,NA,VQ motif-containing protein; similar to VQ motif-containing protein [Arabidopsis thaliana] (TAIR:AT2G33780.1); similar to DNA-binding WRKY; VQ [Medicago truncatula] (GB:ABD32365.1); contains InterPro domain VQ; (InterPro:IPR008889),57.36,197,4.00E-42,167,77.35042735
108,Solyc07g065880.2.1,"Kinesin (AHRD V1 *-*- Q5MNW6_GOSHI); contains Interpro domain(s)  IPR001752  Kinesin, motor region ",AT3G44730,ATKP1,"kinesin motor protein-related; similar to microtubule motor [Arabidopsis thaliana] (TAIR:AT2G47500.1); similar to ATK4 (ARABIDOPSIS THALIANA KINESIN 4), microtubule motor [Arabidopsis thaliana] (TAIR:AT5G27000.1); similar to Kinesin-4, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF95490.1); similar to Calponin-like actin-binding; Kinesin, motor re (GB:ABE84966.1); similar to Calponin-like actin-binding; Kinesin, motor re (GB:ABE83078.1); contains InterPro domain Kinesin, motor region; (InterPro:IPR001752); contains InterPro domain Calponin-like actin-binding; (InterPro:IPR001715)",55.83,1184,0,1118,88.31886346
109,Solyc07g066010.2.1,"Amino acid permease (AHRD V1 **** B9N5L8_POPTR); contains Interpro domain(s)  IPR013057  Amino acid transporter, transmembrane ",AT5G23810,AAP7,"Encodes nonfunctional amino acid transporter.  AAP7 is the most distantly related member of the AAP family, a group of well characterized amino acid transporters within the ATF1 superfamily. Expression of this gene has not been detected with RNA gel blots or promoter GUS studies.",64.15,424,4.00E-155,544,91.02844639
110,Solyc08g006110.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,Solyc08g007130.2.1,"Beta-amylase 8 (AHRD V1 **** D7MC27_ARALY); contains Interpro domain(s)  IPR001554  Glycoside hydrolase, family 14 ",AT4G17090,BAM3,"Encodes a beta-amylase targeted to the chloroplast. Transgenic BMY8 RNAi lines fail to accumulate maltose during cold shock suggesting that maltose accumulation coincides with BMY8 expression. Apart from maltose, the sugar content of the RNAi lines were similar to wildtype (glucose and sucrose unaffected).",70.26,548,0,825,99.63167587
112,Solyc08g008410.2.1,Nodule inception protein (Fragment) (AHRD V1 *-*- B4ER15_MEDTR); contains Interpro domain(s)  IPR003035  Plant regulator RWP-RK ,AT4G24020,NLP7,"RWP-RK domain-containing protein; similar to RWP-RK domain-containing protein [Arabidopsis thaliana] (TAIR:AT1G64530.1); similar to Os01g0236700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042530.1); similar to OSIGBa0159F11.11 [Oryza sativa (indica cultivar-group)] (GB:CAH67387.1); similar to RWP-RK domain containing protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA92484.2); contains InterPro domain Plant regulator RWP-RK; (InterPro:IPR003035); contains InterPro domain Octicosapeptide/Phox/Bem1p; (InterPro:IPR000270)",53.45,1001,0,913,95.93657086
113,Solyc08g067940.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,Solyc08g074550.2.1,"Threonyl-tRNA synthetase (AHRD V1 ***- Q17LW8_AEDAE); contains Interpro domain(s)  IPR002320  Threonyl-tRNA synthetase, class IIa ",AT5G26830,NA,"threonyl-tRNA synthetase / threonine--tRNA ligase (THRRS); Identical to Threonyl-tRNA synthetase, mitochondrial precursor (EC 6.1.1.3) (Threonine--tRNA ligase) (ThrRS) (THRRS) [Arabidopsis Thaliana] (GB:O04630;GB:O81907;GB:Q84TG4;GB:Q94AG0); similar to threonyl-tRNA synthetase, putative / threonine--tRNA ligase, putative [Arabidopsis thaliana] (TAIR:AT2G04842.1); similar to threonyl-tRNA synthetase [Dictyostelium discoideum AX4] (GB:XP_636821.1); similar to threonyl-tRNA synthetase [Aedes aegypti] (GB:EAT47704.1); similar to threonyl-tRNA synthetase [Oryza sativa (japonica cultivar-group)] (GB:CAC79651.1); contains InterPro domain Anticodon-binding; (InterPro:IPR004154); contains InterPro domain TGS; (InterPro:IPR004095); contains InterPro domain 2Fe-2S Ferredoxin-like fold; (InterPro:IPR012675); contains InterPro domain Threonyl/alanyl tRNA synthetase, SAD; (InterPro:IPR012947); contains InterPro domain Threonyl-tRNA synthetase, class IIa; (InterPro:IPR002320); contains InterPro domain tRNA synthetase, class II (G, H, P and S); (InterPro:IPR002314); contains InterPro domain TGS-like; (InterPro:IPR012676); contains InterPro domain Aminoacyl-transfer RNA synthetase, class II; (InterPro:IPR006195)",74.07,675,0,1056,99.55686854
115,Solyc08g075730.2.1,Anamorsin homolog (AHRD V1 ***- DRE2_VITVI); contains Interpro domain(s)  IPR007785  Protein of unknown function DUF689 ,AT5G18400,NA,similar to Protein of unknown function DUF689 [Medicago truncatula] (GB:ABE78163.1); contains InterPro domain Protein of unknown function DUF689; (InterPro:IPR007785),55.64,266,3.00E-63,238,95.14925373
116,Solyc08g077210.2.1,Inositol 1 4 5-trisphosphate 5-phosphatase (AHRD V1 *-** Q712G2_ARATH); contains Interpro domain(s)  IPR000300  Inositol polyphosphate related phosphatase ,AT4G18010,5PTASE2,"inositol polyphosphate 5-phosphatase II (IP5PII) mRNA,",53.61,651,2.00E-177,619,98.09825674
117,Solyc08g077530.2.1,"Beta-amylase (AHRD V1 **** Q5F305_SOYBN); contains Interpro domain(s)  IPR001371  Glycoside hydrolase, family 14B, plant ",AT4G17090,BAM3,"Encodes a beta-amylase targeted to the chloroplast. Transgenic BMY8 RNAi lines fail to accumulate maltose during cold shock suggesting that maltose accumulation coincides with BMY8 expression. Apart from maltose, the sugar content of the RNAi lines were similar to wildtype (glucose and sucrose unaffected).",69.53,548,0,822,99.63436929
118,Solyc08g077820.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,Solyc08g078380.2.1,CigA protein (AHRD V1 *-*- Q9HGR6_MUCCI),AT4G17430,NA,similar to hypothetical protein 31.t00055 [Brassica oleracea] (GB:ABD65093.1),62.13,441,3.00E-146,515,87.2983871
120,Solyc08g079730.1.1,Mate efflux family protein (AHRD V1 **-- D7ME03_ARALY); contains Interpro domain(s)  IPR002528  Multi antimicrobial extrusion protein MatE ,AT4G22790,NA,"MATE efflux family protein; similar to ZF14, transporter [Arabidopsis thaliana] (TAIR:AT1G58340.1); similar to Multi antimicrobial extrusion protein MatE [Medicago truncatula] (GB:ABE90557.1); similar to Os03g0858800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051964.1); contains InterPro domain Multi antimicrobial extrusion protein MatE; (InterPro:IPR002528)",61.17,479,3.00E-141,498,99.16839917
121,Solyc08g080080.2.1,"WD-repeat cell cycle regulatory protein (AHRD V1 **-- Q9M7I2_MEDTR); contains Interpro domain(s)  IPR017986  WD40 repeat, region ",AT4G22910,CCS52A1,"signal transducer; similar to WD-40 repeat family protein [Arabidopsis thaliana] (TAIR:AT4G11920.1); similar to cell cycle switch protein CCS52a [Lupinus luteus] (GB:AAQ54906.1); similar to cell cycle switch protein CCS52A [Lotus corniculatus var. japonicus] (GB:AAY58271.1); similar to cell cycle switch protein [Medicago sativa subsp. x varia] (GB:AAD22612.1); contains InterPro domain WD-40 repeat; (InterPro:IPR001680); contains InterPro domain Cdc20/Fizzy; (InterPro:IPR000002); contains InterPro domain Nitrous oxide reductase, N-terminal; (InterPro:IPR011045)",79.5,439,0,686,90.66390041
122,Solyc08g082450.2.1,"Lipase class 3 family protein (AHRD V1 ***- D7LYU5_ARALY); contains Interpro domain(s)  IPR002921  Lipase, class 3 ",AT4G10955,NA,"lipase class 3 family protein; similar to lipase class 3 family protein [Arabidopsis thaliana] (TAIR:AT2G05260.1); similar to Os02g0286200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001046574.1); similar to lipase class 3-like [Oryza sativa (japonica cultivar-group)] (GB:BAB84413.1); contains InterPro domain Lipase, class 3; (InterPro:IPR002921)",57.63,354,8.00E-115,410,94.23076923
123,Solyc08g083070.2.1,TPR repeat-containing protein (AHRD V1 *--- D5V340_ARCNC); contains Interpro domain(s)  IPR011990  Tetratricopeptide-like helical ,AT5G41950,NA,binding; similar to Os10g0518300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001065074.1); similar to Os03g0113800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001048738.1); similar to unknown [Vitis vinifera] (GB:AAP30737.1); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990),71.04,442,0,635,76.84210526
124,Solyc09g005880.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,Solyc09g014350.2.1,Glycerol-3-phosphate acyltransferase 6 (AHRD V1 **** D7LKT2_ARALY); contains Interpro domain(s)  IPR002123  Phospholipid/glycerol acyltransferase ,AT2G38110,ATGPAT6,Encodes a protein with glycerol-3-phosphate acyltransferase activity.,74.9,498,0,706,97.22772277
126,Solyc09g031900.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,Solyc09g059170.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,Solyc09g059550.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,Solyc09g065170.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,Solyc09g075680.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,Solyc09g082660.2.1,"Caffeoyl-CoA O-methyltransferase (AHRD V1 **** A9X9L7_BAMOL); contains Interpro domain(s)  IPR002935  O-methyltransferase, family 3 ",AT1G67980,CCOAMT,Encodes S-adenosyl-L-methionine: transcaffeoyl Coenzyme A 3-O-methyltransferase.,64.1,234,6.00E-75,276,98.72881356
132,Solyc09g089660.2.1,Actin-related protein 8 (AHRD V1 ***- B5X2S3_SALSA); contains Interpro domain(s)  IPR004000  Actin/actin-like ,AT5G43500,ARP9,encodes a protein whose sequence is similar to actin-related proteins (ARPs) in other organisms. Member of nuclear ARP family of genes.,61.9,538,0,690,98.7037037
133,Solyc09g092760.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,Solyc10g008880.2.1,One zinc finger protein (AHRD V1 **-- Q75PR0_PHYPA),AT1G28520,ATVOZ1,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G42400.1); similar to putative vascular plant one zinc finger protein [Oryza sativa (japonica cultivar-group)] (GB:BAD87186.1); contains InterPro domain Colicin E3, catalytic; (InterPro:IPR009105)",65.76,476,8.00E-159,556,93.72384937
135,Solyc10g045630.1.1,Genomic DNA chromosome 5 P1 clone MXC17 (AHRD V1 *-*- Q9FIR5_ARATH),AT5G24690,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G22790.1); similar to conserved hypothetical protein [Medicago truncatula] (GB:ABE84237.1),62.95,251,7.00E-54,207,94.29657795
136,Solyc10g054730.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,Solyc10g074900.1.1,"Receptor like kinase, RLK",AT1G06840,NA,"leucine-rich repeat transmembrane protein kinase, putative; similar to ATP binding / kinase/ protein serine/threonine kinase [Arabidopsis thaliana] (TAIR:AT5G01950.1); similar to leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana] (TAIR:AT5G37450.1); similar to leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana] (TAIR:AT3G53590.1); similar to Protein kinase; Adipokinetic hormone [Medicago truncatula] (GB:ABE77704.1); similar to Protein kinase [Medicago truncatula] (GB:ABE77702.1); similar to unkown protein [Oryza sativa (japonica cultivar-group)] (GB:AAW56867.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Tyrosine protein kinase; (InterPro:IPR001245); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271); contains InterPro domain Leucine rich repeat, N-terminal; (InterPro:IPR013210)",56.14,912,0,906,99.44994499
138,Solyc10g076730.1.1,Pectinesterase (AHRD V1 ***- A9NW72_PICSI); contains Interpro domain(s)  IPR006501  Pectinesterase inhibitor ,AT2G01610,NA,invertase/pectin methylesterase inhibitor family protein; similar to invertase/pectin methylesterase inhibitor family protein [Arabidopsis thaliana] (TAIR:AT1G14890.1); similar to pectin methylesterase inhibitor isoform [Solanum phureja] (GB:ABG49144.1); contains InterPro domain Plant invertase/pectin methylesterase inhibitor; (InterPro:IPR007186); contains InterPro domain Pectinesterase inhibitor; (InterPro:IPR006501),53.71,175,1.00E-47,186,76.77725118
139,Solyc10g080740.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,Solyc10g083780.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,Solyc10g084320.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,Solyc10g084560.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,Solyc11g006650.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,Solyc11g008080.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,Solyc11g010940.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,Solyc11g012700.1.1,"Oligopeptide transporter 9 (AHRD V1 ***- B6SVF4_MAIZE); contains Interpro domain(s)  IPR004648  Tetrapeptide transporter, OPT1/isp4 ",AT4G16370,ATOPT3,oligopeptide transporter,84.69,725,0,1280,95.76719577
147,Solyc11g064800.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,Solyc11g066580.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,Solyc11g069350.1.1,"Zinc finger family protein (AHRD V1 **-- D7MTV5_ARALY); contains Interpro domain(s)  IPR011016  Zinc finger, RING-CH-type ",AT5G60580,NA,"protein binding / zinc ion binding; similar to zinc finger (C3HC4-type RING finger) family protein [Arabidopsis thaliana] (TAIR:AT3G09760.1); similar to Os06g0677300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001058355.1); similar to zinc finger (C3HC4-type RING finger) protein-like [Oryza sativa (japonica cultivar-group)] (GB:BAD45521.1); contains InterPro domain RINGv; (InterPro:IPR011016); contains InterPro domain Zinc finger, RING-type; (InterPro:IPR001841)",59.96,457,4.00E-137,485,84.73282443
150,Solyc11g071610.1.1,Xanthine dehydrogenase/oxidase (AHRD V1 ***- A9YL93_RABIT); contains Interpro domain(s)  IPR016208  Aldehyde oxidase/xanthine dehydrogenase ,AT2G27150,AAO3,Encodes the aldehyde oxidase delta isoform  catalyzing the final step in abscisic acid  biosynthesis.,58.51,1316,0,1477,99.08606245
151,Solyc11g071620.1.1,Aldehyde oxidase (AHRD V1 ***- Q9FV25_SOLLC); contains Interpro domain(s)  IPR016208  Aldehyde oxidase/xanthine dehydrogenase ,AT2G27150,AAO3,Encodes the aldehyde oxidase delta isoform  catalyzing the final step in abscisic acid  biosynthesis.,58.33,1356,0,1511,98.45814978
152,Solyc12g007090.1.1,Os08g0387500 protein (Fragment) (AHRD V1 ***- Q0J5Y7_ORYSJ),AT5G19540,NA,similar to Os08g0387500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001061714.1); similar to unknown [Striga asiatica] (GB:ABE66393.1),71.72,389,3.00E-168,588,85.77777778
153,Solyc12g009110.1.1,"O-methyltransferase-like protein (AHRD V1 ***- Q9T003_ARATH); contains Interpro domain(s)  IPR016461  O-methyltransferase, COMT, eukaryota ",AT4G35160,NA,"O-methyltransferase family 2 protein; similar to O-methyltransferase family 2 protein [Arabidopsis thaliana] (TAIR:AT4G35150.1); similar to O-methyltransferase, family 2 [Medicago truncatula] (GB:ABE89160.1); contains InterPro domain SAM (and some other nucleotide) binding motif; (InterPro:IPR000051); contains InterPro domain O-methyltransferase, family 2; (InterPro:IPR001077); contains InterPro domain Dimerisation; (InterPro:IPR012967); contains InterPro domain Generic methyltransferase; (InterPro:IPR001601); contains InterPro domain Winged helix repressor DNA-binding; (InterPro:IPR011991)",50.54,370,4.00E-95,344,97.56756757
154,Solyc12g010180.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,Solyc12g036500.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,Solyc12g044740.1.1,"Ubiquitin carboxyl-terminal hydrolase (AHRD V1 ***- B9N1B6_POPTR); contains Interpro domain(s)  IPR001394  Peptidase C19, ubiquitin carboxyl-terminal hydrolase 2 ",AT1G51710,ATUBP6,Ubiquitin-specific protease 6 (UBP6). Deubiquinating enzyme. Interacts with calmodulin.,75.16,483,0,724,99.58677686
157,Solyc12g077670.1.1,Set protein (AHRD V1 ***- B0BMV1_RAT); contains Interpro domain(s)  IPR002164  Nucleosome assembly protein (NAP) ,AT1G18800,NRP2,Double nrp1-1 nrp2-1 mutants show arrest of cell cycle progression at G2/M  and disordered cellular organization occurred in root tips. Localize in the nucleus and can form homomeric and heteromeric protein complexes with NRP1. Bind histones Histone2A and Histone2B and associate with chromatin in vivo.,66.27,83,9.00E-28,118,88.17204301
158,Solyc12g094620.1.1,Catalase (AHRD V1 ***- Q2PYW5_SOLTU); contains Interpro domain(s)  IPR018028  Catalase related subgroup ,AT4G35090,CAT2,"Encodes a peroxisomal catalase, highly expressed in bolts and leaves.  mRNA expression patterns show circadian regulation with mRNA levels being high in the subjective early morning.",76.64,488,0,814,98.78296146
159,Solyc12g096010.1.1,Receptor-like protein kinase (AHRD V1 ***- Q9FZP2_ARATH); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase ,AT5G12000,NA,"kinase; similar to protein kinase family protein [Arabidopsis thaliana] (TAIR:AT5G26150.1); similar to kinase [Arabidopsis thaliana] (TAIR:AT2G24370.1); similar to protein kinase family protein [Arabidopsis thaliana] (TAIR:AT4G31230.1); similar to Protein kinase; UspA [Medicago truncatula] (GB:ABE79207.1); similar to Protein kinase; UspA [Medicago truncatula] (GB:ABE79205.1); similar to serine threonine kinase 1 [Zea mays] (GB:AAK73111.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain UspA; (InterPro:IPR006016); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271)",57.65,654,0,672,95.93373494
