"","ITAG","SGN_annotation","AGI","symbol","gene_name","X..identity","alignment.length","e.value","bit.score","percent.query.align"
"79","Solyc07g065980.2.1","Alkaline alpha galactosidase I (AHRD V1 **-- Q3Y5A3_CUCSA); contains Interpro domain(s)  IPR008811  Raffinose synthase ","AT1G55740","AtSIP1","ATSIP1 (ARABIDOPSIS THALIANA SEED IMBIBITION 1); hydrolase, hydrolyzing O-glycosyl compounds; Identical to Probable glycosyltransferase At1g55740 (EC 2.4.1.-) [Arabidopsis Thaliana] (GB:Q84VX0;GB:Q9LFZ7); similar to ATSIP2 (ARABIDOPSIS THALIANA SEED IMBIBITION 2), hydrolase, hydrolyzing O-glycosyl compounds [Arabidopsis thaliana] (TAIR:AT3G57520.1); similar to DIN10 (DARK INDUCIBLE 10), hydrolase, hydrolyzing O-glycosyl compounds [Arabidopsis thaliana] (TAIR:AT5G20250.3); similar to alkaline alpha galactosidase I [Cucumis sativus] (GB:AAZ81424.2); similar to alkaline alpha galactosidase I [Cucumis melo] (GB:AAM75139.1); similar to alkaline alpha-galactosidase seed imbibition protein [Lycopersicon esculentum] (GB:AAN32954.1); contains InterPro domain Glycoside hydrolase, clan GH-D; (InterPro:IPR000111); contains InterPro domain Raffinose synthase; (InterPro:IPR008811)",72.35,756,0,1121,99.60369881
"80","Solyc08g005130.1.1","Inositol-tetrakisphosphate 1-kinase 1 (AHRD V1 **** B6TJ44_MAIZE); contains Interpro domain(s)  IPR017427  Inositol-tetrakisphosphate 1-kinase ","AT5G16760",NA,"Encodes a inositol 1,3,4-trisphosphate 5/6-kinase.",59.22,309,9e-104,373,87.71428571
"81","Solyc08g005440.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","Solyc08g005540.1.1","Amino acid permease-like protein (Fragment) (AHRD V1 *-*- B2ZME9_9ASTR); contains Interpro domain(s)  IPR002293  Amino acid/polyamine transporter I ","AT1G31830",NA,"amino acid permease family protein; similar to amino acid permease family protein [Arabidopsis thaliana] (TAIR:AT1G31820.1); similar to amino acid permease family protein [Arabidopsis thaliana] (TAIR:AT5G05630.1); similar to putative amino acid permease [Oryza sativa (japonica cultivar-group)] (GB:AAR10855.1); similar to amino acid permease family protein, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF97257.1); similar to Os03g0576900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001050538.1); contains InterPro domain Amino acid permease-associated region; (InterPro:IPR004841); contains InterPro domain Amino acid/polyamine transporter I; (InterPro:IPR002293)",71.55,485,0,717,89.83050847
"83","Solyc08g005650.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","Solyc08g007130.2.1","Beta-amylase 8 (AHRD V1 **** D7MC27_ARALY); contains Interpro domain(s)  IPR001554  Glycoside hydrolase, family 14 ","AT4G17090","BAM3","Encodes a beta-amylase targeted to the chloroplast. Transgenic BMY8 RNAi lines fail to accumulate maltose during cold shock suggesting that maltose accumulation coincides with BMY8 expression. Apart from maltose, the sugar content of the RNAi lines were similar to wildtype (glucose and sucrose unaffected).",70.26,548,0,825,99.63167587
"85","Solyc08g007240.2.1","Hydrolase NUDIX family protein (AHRD V1 **-- Q2A9R5_BRAOL); contains Interpro domain(s)  IPR000086  NUDIX hydrolase domain ","AT5G47240","NUDT8","ATNUDT8 (Arabidopsis thaliana Nudix hydrolase homolog 8); hydrolase; Identical to Nudix hydrolase 8 (EC 3.6.1.-) (AtNUDT8) (NUDT8) [Arabidopsis Thaliana] (GB:Q8L7W2;GB:Q8LAJ0;GB:Q9LVT5); similar to ATNUDT2 (Arabidopsis thaliana Nudix hydrolase homolog 2), ADP-ribose diphosphatase/ NAD binding / hydrolase [Arabidopsis thaliana] (TAIR:AT5G47650.1); similar to hydrolase, NUDIX family protein [Brassica oleracea] (GB:ABD64957.1); contains InterPro domain NUDIX hydrolase; (InterPro:IPR000086); contains InterPro domain Anti-sense to fibroblast growth factor protein GFG; (InterPro:IPR003293)",66.31,282,3e-97,351,75.75757576
"86","Solyc08g066840.2.1","Aquaporin-like protein (AHRD V1 ***- O65860_PICAB); contains Interpro domain(s)  IPR012269  Aquaporin ","AT2G25810","TIP4;1","TIP4;1 (tonoplast intrinsic protein 4;1); water channel; Identical to Aquaporin TIP4.1 (Tonoplast intrinsic protein 4.1) (Epsilon-tonoplast intrinsic protein) (Epsilon-TIP) (TIP4.1) [Arabidopsis Thaliana] (GB:O82316;GB:Q53XD1); similar to GAMMA-TIP (Tonoplast intrinsic protein (TIP) gamma), water channel [Arabidopsis thaliana] (TAIR:AT2G36830.1); similar to aquaglyceroporin; tonoplast intrinsic protein (TIPa) [Nicotiana tabacum] (GB:CAB40742.1); contains InterPro domain Aquaporin; (InterPro:IPR012269); contains InterPro domain Major intrinsic protein; (InterPro:IPR000425)",75.51,245,9e-95,342,98.38709677
"87","Solyc08g074390.2.1","Glucan endo-1 3-beta-glucosidase 6 (AHRD V1 ***- B6TW83_MAIZE); contains Interpro domain(s)  IPR013781  Glycoside hydrolase, subgroup, catalytic core ","AT5G58090",NA,"glycosyl hydrolase family 17 protein; Identical to Putative glucan endo-1,3-beta-glucosidase 6 precursor (EC 3.2.1.39) ((1->3)-beta-glucan endohydrolase 6) ((1->3)-beta-glucanase 6) (Beta- 1,3-endoglucanase 6) (Beta-1,3-glucanase 6) [Arabidopsis Thaliana] (GB:Q93Z08;GB:Q9FGT5); similar to glycosyl hydrolase family 17 protein [Arabidopsis thaliana] (TAIR:AT4G31140.1); similar to Os02g0139300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045844.1); similar to Os08g0224500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001061277.1); similar to putative 1,3-beta-glucanase [Oryza sativa (japonica cultivar-group)] (GB:AAP12947.1); contains InterPro domain X8; (InterPro:IPR012946); contains InterPro domain Glycoside hydrolase, family 17; (InterPro:IPR000490)",70.2,443,0,639,90.20408163
"88","Solyc08g075490.2.1","Carotenoid cleavage dioxygenase 4B","AT4G19170","CCD4","chloroplast-targeted member of a family of  enzymes similar to nine-cis-epoxycarotenoid dioxygenase",70.58,520,0,722,86.05042017
"89","Solyc08g075790.2.1","Vacuolar sorting protein (AHRD V1 *--- C0S0X8_PARBP); contains Interpro domain(s)  IPR009291  Protein of unknown function DUF946, plant ","AT2G44230",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G44260.1); similar to Protein of unknown function DUF946, plant [Medicago truncatula] (GB:ABE82110.1); contains InterPro domain Protein of unknown function DUF946, plant; (InterPro:IPR009291)",58.18,550,0,644,97.6744186
"90","Solyc08g077210.2.1","Inositol 1 4 5-trisphosphate 5-phosphatase (AHRD V1 *-** Q712G2_ARATH); contains Interpro domain(s)  IPR000300  Inositol polyphosphate related phosphatase ","AT4G18010","5PTASE2","inositol polyphosphate 5-phosphatase II (IP5PII) mRNA,",53.61,651,2e-177,619,98.09825674
"91","Solyc08g079730.1.1","Mate efflux family protein (AHRD V1 **-- D7ME03_ARALY); contains Interpro domain(s)  IPR002528  Multi antimicrobial extrusion protein MatE ","AT4G22790",NA,"MATE efflux family protein; similar to ZF14, transporter [Arabidopsis thaliana] (TAIR:AT1G58340.1); similar to Multi antimicrobial extrusion protein MatE [Medicago truncatula] (GB:ABE90557.1); similar to Os03g0858800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051964.1); contains InterPro domain Multi antimicrobial extrusion protein MatE; (InterPro:IPR002528)",61.17,479,3e-141,498,99.16839917
"92","Solyc09g007770.2.1","Aquaporin 2 (AHRD V1 ***- O65357_SAMSA); contains Interpro domain(s)  IPR012269  Aquaporin ","AT3G53420","PIP2","a member of the plasma membrane intrinsic protein subfamily PIP2. localizes to the plasma membrane and exhibits water transport activity in Xenopus oocyte. expressed specifically in the vascular bundles and protein level increases slightly during leaf dev",83.78,259,1e-125,446,97.69230769
"93","Solyc09g014530.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","Solyc09g065670.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","Solyc09g082660.2.1","Caffeoyl-CoA O-methyltransferase (AHRD V1 **** A9X9L7_BAMOL); contains Interpro domain(s)  IPR002935  O-methyltransferase, family 3 ","AT1G67980","CCOAMT","Encodes S-adenosyl-L-methionine: transcaffeoyl Coenzyme A 3-O-methyltransferase.",64.1,234,6e-75,276,98.72881356
"96","Solyc09g092330.1.1","NAD dependent epimerase/dehydratase family protein expressed (AHRD V1 ***- Q2MJA7_ORYSJ); contains Interpro domain(s)  IPR016040  NAD(P)-binding domain ","AT3G23820","GAE6","UDP-D-glucuronate 4-epimerase",76.77,452,0,692,97.79249448
"97","Solyc10g005060.2.1","O-methyltransferase-like protein (AHRD V1 **** D3JZ18_PRUMU); contains Interpro domain(s)  IPR016461  O-methyltransferase, COMT, eukaryota ","AT5G54160","ATOMT1","A caffeic acid/5-hydroxyferulic acid O-methyltransferase. Interacts with 14-4-3 proteins in yeast 2 hybrid assay.  AtOMT1 (At5g54160) encodes a flavonol 3’-O-methyltransferase that is highly active towards quercetin and myricetin. The substrate specificity identifies the enzyme as flavonol 3’-methyltransferase which replaces the former annotation of the gene to encode a caffeic acid/5-hydroxyferulic acid O-methyltransferase",54.25,365,3e-109,392,99.45205479
"98","Solyc10g006230.2.1","Chlorophyll a-b binding protein 7, chloroplastic (AHRD V1 ***- CB12_SOLLC); contains Interpro domain(s)  IPR001344  Chlorophyll A-B binding protein ","AT3G61470","LHCA2","Encodes a component of the light harvesting antenna complex of photosystem I.",90.83,218,7e-118,419,80.07380074
"99","Solyc10g007690.2.1","Chlorophyll a-b binding protein 8, chloroplastic (AHRD V1 ***- CB13_SOLLC); contains Interpro domain(s)  IPR001344  Chlorophyll A-B binding protein ","AT1G61520","LHCA3","PSI type III chlorophyll a/b-binding protein (Lhca3*1)",87.84,255,1e-122,435,92.33576642
"100","Solyc10g008400.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","Solyc10g080980.1.1","Nodulin MtN21 family protein (Fragment) (AHRD V1 *-*- C0KY64_ARAKO); contains Interpro domain(s)  IPR000620  Protein of unknown function DUF6, transmembrane ","AT5G07050",NA,"nodulin MtN21 family protein; similar to nodulin MtN21 family protein [Arabidopsis thaliana] (TAIR:AT2G40900.1); similar to Protein of unknown function DUF6, transmembrane [Medicago truncatula] (GB:ABE78418.1); contains InterPro domain Protein of unknown function DUF6, transmembrane; (InterPro:IPR000620)",63.82,340,4e-115,411,84.11458333
"102","Solyc10g085950.1.1","Predicted inner membrane protein (AHRD V1 ***- B7UKH4_ECO27); contains Interpro domain(s)  IPR005226  Conserved hypothetical protein CHP00245 ","AT2G37330","ALS3","Encodes an ABC transporter-like protein, without an ATPase domain, required for aluminum (Al) resistance/tolerance and may function to redistribute accumulated Al away from sensitive tissues in order to protect the growing root from the toxic effects of Al.",81.75,263,1e-120,429,98.86792453
"103","Solyc11g010380.1.1","Mate efflux family protein (AHRD V1 **-- D7MN36_ARALY); contains Interpro domain(s)  IPR002528  Multi antimicrobial extrusion protein MatE ","AT5G65380",NA,"ripening-responsive protein, putative; similar to antiporter [Arabidopsis thaliana] (TAIR:AT5G10420.1); similar to MATE efflux family protein [Arabidopsis thaliana] (TAIR:AT5G44050.1); similar to ripening regulated protein DDTFR18 [Lycopersicon esculentum] (GB:AAG49032.1); contains InterPro domain Multi antimicrobial extrusion protein MatE; (InterPro:IPR002528)",68.18,484,0,643,97.77327935
"104","Solyc11g010850.1.1","1-deoxy-D-xylulose 5-phosphate synthase 2 (AHRD V1 **** C7U111_SOLLC); contains Interpro domain(s)  IPR005477  Deoxyxylulose-5-phosphate synthase ","AT4G15560","CLA","Encodes a protein with 1-deoxyxylulose 5-phosphate synthase activity involved in the MEP pathway. It is essential for chloroplast development in Arabidopsis",74.04,651,0,1009,90.90909091
"105","Solyc11g012360.1.1","Sodium-dependent dicarboxylate transporter (AHRD V1 ***- O35055_RAT); contains Interpro domain(s)  IPR001898  Sodium/sulphate symporter ","AT5G47560","ATSDAT","Encodes a tonoplast malate/fumarate transporter.",69.74,542,0,719,96.5641953
"106","Solyc11g051160.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","Solyc11g056680.1.1","LRR receptor-like serine/threonine-protein kinase, RLP","AT3G20820",NA,"leucine-rich repeat family protein; similar to leucine-rich repeat family protein [Arabidopsis thaliana] (TAIR:AT5G12940.1); similar to polygalacturonase inhibitor-like protein [Cicer arietinum] (GB:CAD56505.1); contains InterPro domain Rudiment single hybrid motif; (InterPro:IPR011054); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090); contains InterPro domain Leucine rich repeat, N-terminal; (InterPro:IPR013210)",70.49,349,1e-144,509,95.34246575
"108","Solyc11g071610.1.1","Xanthine dehydrogenase/oxidase (AHRD V1 ***- A9YL93_RABIT); contains Interpro domain(s)  IPR016208  Aldehyde oxidase/xanthine dehydrogenase ","AT2G27150","AAO3","Encodes the aldehyde oxidase delta isoform  catalyzing the final step in abscisic acid  biosynthesis.",58.51,1316,0,1477,99.08606245
"109","Solyc11g071620.1.1","Aldehyde oxidase (AHRD V1 ***- Q9FV25_SOLLC); contains Interpro domain(s)  IPR016208  Aldehyde oxidase/xanthine dehydrogenase ","AT2G27150","AAO3","Encodes the aldehyde oxidase delta isoform  catalyzing the final step in abscisic acid  biosynthesis.",58.33,1356,0,1511,98.45814978
"110","Solyc11g072110.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","Solyc12g006140.1.1","Chlorophyll a-b binding protein 37, chloroplastic (AHRD V1 ***- CB26_PETSP); contains Interpro domain(s)  IPR001344  Chlorophyll A-B binding protein ","AT2G05100","LHCB2","Lhcb2.1 protein encoding a subunit of the light harvesting complex II. Member of a gene family with high degree of sequence similarity. Initially LHCB2.3 was considered as a separate gene but appears to be an allele of LHCB2.1.",88.3,265,4e-139,490,99.2481203
"112","Solyc12g009200.1.1","Chlorophyll a-b binding protein, chloroplastic (AHRD V1 ***- CB12_PETHY); contains Interpro domain(s)  IPR001344  Chlorophyll A-B binding protein ","AT1G19150","LHCA2*1","PSI type II chlorophyll a/b-binding protein (Lhca2*1) mRNA,",83.48,230,2e-113,404,87.7394636
"113","Solyc12g009650.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","Solyc12g013710.1.1","Protochlorophyllide reductase (AHRD V1 ***- Q8LAV9_ARATH); contains Interpro domain(s)  IPR005979  Light-dependent protochlorophyllide reductase ","AT5G54190","PORA","light-dependent NADPH:protochlorophyllide oxidoreductase A",80.54,406,1e-179,626,99.49748744
"115","Solyc12g036500.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","Solyc12g056220.1.1","Aquaporin (AHRD V1 ***- Q8W507_TOBAC); contains Interpro domain(s)  IPR012269  Aquaporin ","AT4G00430","PIP1;4","a member of the plasma membrane intrinsic protein subfamily PIP1.",87.37,285,2.33e-156,516,97.92387543
"117","Solyc12g088170.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
